# GENERADO por tools/dominios/ensu/tablas.py -- sólo ids; el valor vive en el resultados.json sellado
conducta	eje	categoria	ola	calc	result_p	result_ic_lo	result_ic_hi	result_n
C09-HABITO-OBJETOS-VALOR	TOTAL	TODOS	2024T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T1-TOTAL-TODOS-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T1-TOTAL-TODOS-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T1-TOTAL-TODOS-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T1-TOTAL-TODOS-N
C09-HABITO-OBJETOS-VALOR	TOTAL	TODOS	2024T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T2-TOTAL-TODOS-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T2-TOTAL-TODOS-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T2-TOTAL-TODOS-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T2-TOTAL-TODOS-N
C09-HABITO-OBJETOS-VALOR	TOTAL	TODOS	2024T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T3-TOTAL-TODOS-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T3-TOTAL-TODOS-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T3-TOTAL-TODOS-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T3-TOTAL-TODOS-N
C09-HABITO-OBJETOS-VALOR	TOTAL	TODOS	2024T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T4-TOTAL-TODOS-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T4-TOTAL-TODOS-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T4-TOTAL-TODOS-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T4-TOTAL-TODOS-N
C09-HABITO-OBJETOS-VALOR	TOTAL	TODOS	2025T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2025T1-TOTAL-TODOS-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2025T1-TOTAL-TODOS-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2025T1-TOTAL-TODOS-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2025T1-TOTAL-TODOS-N
C09-HABITO-OBJETOS-VALOR	TOTAL	TODOS	2025T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2025T2-TOTAL-TODOS-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2025T2-TOTAL-TODOS-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2025T2-TOTAL-TODOS-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2025T2-TOTAL-TODOS-N
C09-HABITO-OBJETOS-VALOR	TOTAL	TODOS	2025T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2025T3-TOTAL-TODOS-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2025T3-TOTAL-TODOS-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2025T3-TOTAL-TODOS-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2025T3-TOTAL-TODOS-N
C09-HABITO-OBJETOS-VALOR	TOTAL	TODOS	2025T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2025T4-TOTAL-TODOS-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2025T4-TOTAL-TODOS-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2025T4-TOTAL-TODOS-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2025T4-TOTAL-TODOS-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2013T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2013T3-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2013T3-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2013T3-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2013T3-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2013T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2013T4-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2013T4-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2013T4-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2013T4-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2014T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2014T1-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2014T1-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2014T1-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2014T1-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2014T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2014T2-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2014T2-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2014T2-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2014T2-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2014T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2014T3-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2014T3-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2014T3-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2014T3-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2014T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2014T4-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2014T4-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2014T4-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2014T4-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2015T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2015T1-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2015T1-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2015T1-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2015T1-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2015T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2015T2-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2015T2-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2015T2-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2015T2-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2015T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2015T3-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2015T3-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2015T3-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2015T3-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2015T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2015T4-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2015T4-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2015T4-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2015T4-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2016T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2016T1-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2016T1-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2016T1-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2016T1-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2016T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2016T2-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2016T2-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2016T2-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2016T2-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2016T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2016T3-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2016T3-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2016T3-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2016T3-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2016T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2016T4-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2016T4-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2016T4-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2016T4-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2017T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2017T1-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2017T1-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2017T1-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2017T1-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2017T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2017T2-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2017T2-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2017T2-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2017T2-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2017T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2017T3-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2017T3-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2017T3-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2017T3-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2017T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2017T4-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2017T4-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2017T4-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2017T4-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2018T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2018T1-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2018T1-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2018T1-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2018T1-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2018T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2018T2-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2018T2-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2018T2-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2018T2-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2018T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2018T3-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2018T3-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2018T3-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2018T3-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2018T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2018T4-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2018T4-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2018T4-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2018T4-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2019T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2019T1-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2019T1-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2019T1-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2019T1-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2019T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2019T2-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2019T2-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2019T2-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2019T2-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2019T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2019T3-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2019T3-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2019T3-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2019T3-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2019T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2019T4-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2019T4-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2019T4-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2019T4-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2020T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2020T1-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2020T1-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2020T1-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2020T1-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2020T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2020T3-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2020T3-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2020T3-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2020T3-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2020T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2020T4-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2020T4-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2020T4-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2020T4-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2021T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2021T2-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2021T2-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2021T2-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2021T2-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2021T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2021T3-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2021T3-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2021T3-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2021T3-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2021T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2021T4-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2021T4-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2021T4-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2021T4-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2022T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2022T1-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2022T1-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2022T1-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2022T1-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2022T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2022T2-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2022T2-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2022T2-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2022T2-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2022T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2022T3-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2022T3-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2022T3-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2022T3-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2022T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2022T4-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2022T4-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2022T4-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2022T4-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2023T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2023T1-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2023T1-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2023T1-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2023T1-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2023T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2023T2-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2023T2-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2023T2-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2023T2-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2023T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2023T3-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2023T3-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2023T3-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2023T3-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2023T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2023T4-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2023T4-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2023T4-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2023T4-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2024T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T1-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T1-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T1-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T1-SEXO-HOMBRE-N
C09-HABITO-OBJETOS-VALOR	SEXO	HOMBRE	2024T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T2-SEXO-HOMBRE-P	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T2-SEXO-HOMBRE-IC-LO	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T2-SEXO-HOMBRE-IC-HI	RESULT-ENSU-SERIE-C09-HABITO-OBJETOS-VALOR-2024T2-SEXO-HOMBRE-N
