# DERIVADO — NO EDITAR
resultado_id	origen	corrida_id	spec_id	valor	tipo	unidad	estado	generacion	cuenta_gen2	tolerancia	tolerancia_adopcion	validacion_independiente	validacion_ref	alcance_validacion	rol_evaluacion	origen_numerico	funciones_dependencia	camino_linaje	valor_legacy	delta_legacy	sello	fuente_replay	depende_de	sucesor	n_usos
RESULT-C0D-ADJUDICACION-SUCESOR	OFERTA	CALC-C0D-MARCADOR-v3--081fffa77fdf	CALC-C0D-MARCADOR-v3	NC-0077	texto	NC-0077 si entro corpus despues de la ventana de captura (payloads_posteriores > 0), NO-APLICA si no. Condicion MATERIAL, independiente del signo del veredicto (§5.4)	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=254,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +257	CALC-C0D-MARCADOR-v3/RESULT-C0D-ADJUDICACION-SUCESOR -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +253 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@66eed1b4f4a3 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v3			0
RESULT-C0D-ALCANCE-CORPUS-CAPTURA	OFERTA	CALC-C0D-MARCADOR-v3--081fffa77fdf	CALC-C0D-MARCADOR-v3	brazo L+corpus: fecha_congelacion=sin-params · ts_ejemplo=2026-09-01T20:35:06.409092+00:00 · modelo=None · corte_alcance=2026-09-02	texto	fecha_congelacion y ventana de timestamps de los dos brazos, VERBATIM de las capturas	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=254,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +257	CALC-C0D-MARCADOR-v3/RESULT-C0D-ALCANCE-CORPUS-CAPTURA -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +253 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@66eed1b4f4a3 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v3			0
RESULT-C0D-ALCANCE-PAYLOADS-POSTERIORES	OFERTA	CALC-C0D-MARCADOR-v3--081fffa77fdf	CALC-C0D-MARCADOR-v3	435	entero	entradas de data/manifiesto.yaml con fecha_descarga > 2026-09-02 -- corpus que el brazo L+corpus NO vio	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=254,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +257	CALC-C0D-MARCADOR-v3/RESULT-C0D-ALCANCE-PAYLOADS-POSTERIORES -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +253 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@66eed1b4f4a3 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v3			0
RESULT-C0D-B-COBERTURA	OFERTA	CALC-C0D-MARCADOR-v3--081fffa77fdf	CALC-C0D-MARCADOR-v3	2 de 14 celdas -- FAM-M-06 (ENIGH 2018) y FAM-M-07 (ENIGH 2020). FAM-M-05 (ENIGH 2016) es SIN-BASELINE-PRIMERA-OLA: 2016 abre el universo congelado de B y no hay ola anterior. Las otras 11 son SIN-BASELINE-FUERA-DE-SERIE: B es una linea base temporal de la MISMA serie (ENIGH x recibe_remesas).	texto	celdas del marco con piso B disponible, y por que las demas no (sellado en §0.2)	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=254,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +257	CALC-C0D-MARCADOR-v3/RESULT-C0D-B-COBERTURA -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +253 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@66eed1b4f4a3 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v3			0
RESULT-C0D-B-FAM-M-06-BRECHA-OBSERVADAS	OFERTA	CALC-C0D-MARCADOR-v3--081fffa77fdf	CALC-C0D-MARCADOR-v3	0.0	flotante	[FAM-M-06] P_B_observada(ENIGH 2018) - R(celda), pp -- la guardia A-bis 4	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=254,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +257	CALC-C0D-MARCADOR-v3/RESULT-C0D-B-FAM-M-06-BRECHA-OBSERVADAS -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +253 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@66eed1b4f4a3 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v3			0
RESULT-C0D-B-FAM-M-06-CONMENSURABLE	OFERTA	CALC-C0D-MARCADOR-v3--081fffa77fdf	CALC-C0D-MARCADOR-v3	PISO-CONMENSURABLE	texto	[FAM-M-06] PISO-CONMENSURABLE / PISO-NO-CONMENSURABLE (|P_B_observada - R| vs 1.96*EE_R)	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=254,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +257	CALC-C0D-MARCADOR-v3/RESULT-C0D-B-FAM-M-06-CONMENSURABLE -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +253 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@66eed1b4f4a3 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v3			0
RESULT-C0D-B-FAM-M-06-OPERATIVO-CITA	OFERTA	CALC-C0D-MARCADOR-v3--081fffa77fdf	CALC-C0D-MARCADOR-v3	RESULT-B-OPERATIVO-2018-P	texto	[FAM-M-06] corrida0_resultado_id del piso B brazo OPERATIVO en CALC-B-0001	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=254,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +257	CALC-C0D-MARCADOR-v3/RESULT-C0D-B-FAM-M-06-OPERATIVO-CITA -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +253 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@66eed1b4f4a3 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v3			0
RESULT-C0D-B-FAM-M-06-OPERATIVO-ERRPP	OFERTA	CALC-C0D-MARCADOR-v3--081fffa77fdf	CALC-C0D-MARCADOR-v3	None	flotante	[FAM-M-06] err_pp del piso B brazo OPERATIVO contra R de la celda, pp	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=254,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +257	CALC-C0D-MARCADOR-v3/RESULT-C0D-B-FAM-M-06-OPERATIVO-ERRPP -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +253 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@66eed1b4f4a3 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v3			0
RESULT-C0D-B-FAM-M-06-OPERATIVO-P	OFERTA	CALC-C0D-MARCADOR-v3--081fffa77fdf	CALC-C0D-MARCADOR-v3	None	proporcion	[FAM-M-06] prediccion del piso B brazo OPERATIVO para ENIGH 2018 [0,1]	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=254,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +257	CALC-C0D-MARCADOR-v3/RESULT-C0D-B-FAM-M-06-OPERATIVO-P -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +253 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@66eed1b4f4a3 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v3			0
RESULT-C0D-B-FAM-M-06-PERSISTENCIA-CITA	OFERTA	CALC-C0D-MARCADOR-v3--081fffa77fdf	CALC-C0D-MARCADOR-v3	RESULT-B-PERSISTENCIA-2018-P	texto	[FAM-M-06] corrida0_resultado_id del piso B brazo PERSISTENCIA en CALC-B-0001	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=254,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +257	CALC-C0D-MARCADOR-v3/RESULT-C0D-B-FAM-M-06-PERSISTENCIA-CITA -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +253 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@66eed1b4f4a3 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v3			0
RESULT-C0D-B-FAM-M-06-PERSISTENCIA-ERRPP	OFERTA	CALC-C0D-MARCADOR-v3--081fffa77fdf	CALC-C0D-MARCADOR-v3	0.01731085707298921	flotante	[FAM-M-06] err_pp del piso B brazo PERSISTENCIA contra R de la celda, pp	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=254,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +257	CALC-C0D-MARCADOR-v3/RESULT-C0D-B-FAM-M-06-PERSISTENCIA-ERRPP -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +253 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@66eed1b4f4a3 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v3			0
