declaracion_id	input_id	localizador_declarado	identificador_declarado	activo_id	metodo_reconciliacion	evidencia_reconciliacion	estado_reconciliacion
DEC-8f6272c1bb6f13c20e864645	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/iter/16_michoacan_2005_iter_txt.zip	16_michoacan_2005_iter_txt.zip	ACT-67234a68dc2ce0c70970bc16	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8f6609b5777369ce12e37666	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/encig/2025/tabulados/IV_corrupcion_encig2025_est.xlsx	IV_corrupcion_encig2025_est.xlsx	ACT-358984f0da0d1db8420e061f	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/encig/2025/tabulados/IV_corrupcion_encig2025_est.xlsx	ACTIVO_UNICO
DEC-8f66cc45a8caad4afb7ae9cb	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/cnpj/2018/microdatos/m3/Segui_cumpli_acuerdo_cnpjf2018_dbf.zip	Segui_cumpli_acuerdo_cnpjf2018_dbf.zip	ACT-0c9f76b9f6088a7cd9b198a3	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8f696820651288e76d80e4c1	INP-31d8a03b381d2c4acd8f	data_raw:enigh2012_nc_csv.zip	enigh2012_nc_csv	ACT-02f568efea4640aa9fc2126b	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-8f6e19ec7d410cf7b5200a9b	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/masiva/denue/2022_05/denue_00_46321-46531_0522_shp.zip	denue_00_46321-46531_0522_shp.zip	ACT-3fb8402ef7917bff04f3a803	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/masiva/denue/2022_05/denue_00_46321-46531_0522_shp.zip	ACTIVO_UNICO
DEC-8f7024fb9e42884beddc0e8a	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ce/1999/tabulados/COMER11.xls	COMER11.xls	ACT-c0650862a06005a3de9dd04f	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ce/1999/tabulados/COMER11.xls	ACTIVO_UNICO
DEC-8f7030e6c1921b0748a0a48a	INP-7a3306241258c875c9eb	https://www.inegi.org.mx/contenidos/programas/ccpv/2020/microdatos/ceu/Censo2020_CEU_tla_csv.zip	Censo2020_CEU_tla_csv.zip	ACT-6342fdc0b3272766a9e23889	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8f70fa55f888f2502274b81d	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ce/2004/tabulados/sectoriales/sfinnal_524-01.xls	sfinnal_524-01.xls	ACT-4a3ab1318048e1b0d06dd9fd	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ce/2004/tabulados/sectoriales/sfinnal_524-01.xls	ACTIVO_UNICO
DEC-8f7226e796d18e596341ae97	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/investigacion/bienestar/basico/microdatos/2013/biare_2013_julio_sav.zip	biare_2013_julio_sav.zip	ACT-d13fea482c18ea655eb5bb70	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8f744a498df6f46bfb48d82c	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ce/1999/tabulados/RINA15.xls	RINA15.xls	ACT-0093e11cb9fe004c9190b427	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ce/1999/tabulados/RINA15.xls	ACTIVO_UNICO
DEC-8f75287919f72771d0744a3d	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/tod/2018/tabulados/ori/TODFBCF_208.xlsx	TODFBCF_208.xlsx	ACT-376bdc2ab166b89fcc0a8eec	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/tod/2018/tabulados/ori/TODFBCF_208.xlsx	ACTIVO_UNICO
DEC-8f75350ed12f1a2f343b91d4	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/envipe/2012/tabulados/II_caracterizacion_delincuente_2012_cv.xlsx	II_caracterizacion_delincuente_2012_cv.xlsx	ACT-b79855749b024547ed06d738	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/envipe/2012/tabulados/II_caracterizacion_delincuente_2012_cv.xlsx	ACTIVO_UNICO
DEC-8f75dea31d70e1004b1379d1	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/18_nayarit_2010_ageb_manzana_urbana_xls.zip	18_nayarit_2010_ageb_manzana_urbana_xls.zip	ACT-adefa6961d464ff1cfa41987	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8f766079711910d6df8eadc8	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/esidet/2017/tabulados/2017_INEV453.xlsx	2017_INEV453.xlsx	ACT-e7a0e24bbcfffea296b6b342	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/esidet/2017/tabulados/2017_INEV453.xlsx	ACTIVO_UNICO
DEC-8f769084efc5e4fcbc2bb29d	INP-31d8a03b381d2c4acd8f	data_raw:ennvih/doc/ehh02cb_b3a.pdf	ehh02cb_b3a.pdf	ACT-c8b51016b5773e0a7eb1ec3e	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-8f76d391dff164516698b63c	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/sit/2018/tabulados/ori/CSIT_168.xlsx	CSIT_168.xlsx	ACT-3bcd0385d7117377b0c09d8b	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/sit/2018/tabulados/ori/CSIT_168.xlsx	ACTIVO_UNICO
DEC-8f76ffc3a34e1372a0fcf547	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/cngspspe/2018/microdatos/m1/Centros_mujeres_cngspspe2018_dbf.zip	Centros_mujeres_cngspspe2018_dbf.zip	ACT-a6276ad0d3291063217c1992	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8f798f1802e2e69dbba85cbf	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/enigh/nc/2008/microdatos/NCV_Nomonetario_2008_concil_2010_sav.zip	NCV_Nomonetario_2008_concil_2010_sav.zip	ACT-44722a998a377cd91ad0a9cc	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8f7bf33e70c0ea38caabf00b	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/investigacion/mcsm/tabulados/cou_pcn_cu_d_pb_2005.xlsx	cou_pcn_cu_d_pb_2005.xlsx	ACT-4f3d2b96feb0803af241b689	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/investigacion/mcsm/tabulados/cou_pcn_cu_d_pb_2005.xlsx	ACTIVO_UNICO
DEC-8f7c7b1b88602285e629e073	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/modutih/2002/microdatos/endutih_2002_bd_dbf.zip	endutih_2002_bd_dbf.zip	ACT-25548522a5c5156dc4766168	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8f7e05ce58cb235ff437b260	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ce/1999/tabulados/elna_22a.xls	elna_22a.xls	ACT-7ab74b1b4ebe69e0a1aa8837	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ce/1999/tabulados/elna_22a.xls	ACTIVO_UNICO
DEC-8f801c09630def4b3e585c7c	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/ensu/microdatos/ensu_bd_2025_sav.zip	ensu_bd_2025_sav.zip	ACT-535dcad4128d74bddfc40cd5	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8f806fc5dad0e610cc352eed	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/ccpv/2020/microdatos/Censo2020_CA_cam_sas.zip	Censo2020_CA_cam_sas.zip	ACT-224b68415e40e20ec6d88b76	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8f81fb697ef54ee3fc375f5f	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/cnije/2017/microdatos/m5/Rec_pres_cnije2017_dbf.zip	Rec_pres_cnije2017_dbf.zip	ACT-fc5fd5c84bf42100d240fc73	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8f82f877528f7ac927759caa	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ce/2019/tabulados/minance19_06.xlsx	minance19_06.xlsx	ACT-6b6e490c6f6da77a9d6af7fb	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ce/2019/tabulados/minance19_06.xlsx	ACTIVO_UNICO
DEC-8f84222436487b216299a6b1	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/tabulados/ampliado/01_01A_ESTATAL.xls	01_01A_ESTATAL.xls	ACT-c34704f1ffbc241cc97fdc95	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/tabulados/ampliado/01_01A_ESTATAL.xls	ACTIVO_UNICO
DEC-8f87214cc8372b130bbe7721	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/justiciapenal/2022/microdatos/ADOJC_Medioprueba_present_ehriij2022_dbf.zip	ADOJC_Medioprueba_present_ehriij2022_dbf.zip	ACT-e4e7a0a5070aa63ab0563c37	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8f88343220633811a918e950	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/dutih/2021/tabulados/2021_u3es687.xlsx	2021_u3es687.xlsx	ACT-9589b1f8116e5a62fc9c767e	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/dutih/2021/tabulados/2021_u3es687.xlsx	ACTIVO_UNICO
DEC-8f894da3c93d0b813ad9a0d4	INP-31d8a03b381d2c4acd8f	data_raw:endireh2016/bd_mujeres_endireh2016_sitioinegi_RData.zip	endireh_2016_bd_mujeres_endireh2016_sitioinegi_rdata	ACT-cab4fa4f6f337cc745092f63	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-8f89e62f6d7d32424f63f70d	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/mpv/MC2010_30_dbf.zip	MC2010_30_dbf.zip	ACT-201a66187fcae57057a6bd3f	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8f89f3620593704fa3393187	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/cnpje/2017/microdatos/m4/Solicregist_expabiert_cnpje2017_dbf.zip	Solicregist_expabiert_cnpje2017_dbf.zip	ACT-36be3fd51da2b7d6904a9424	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8f8d098216fe4969855f3cf0	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ena/2014/tabulados/ena14_cria01.xlsx	ena14_cria01.xlsx	ACT-a6bc5e066c928b857d372be2	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ena/2014/tabulados/ena14_cria01.xlsx	ACTIVO_UNICO
DEC-8f8e03ce9cec36cbc0dcde3c	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ce/2004/tabulados/cuadros/mina_05.xls	mina_05.xls	ACT-39a715e0b48edc74355fc3a1	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ce/2004/tabulados/cuadros/mina_05.xls	ACTIVO_UNICO
DEC-8f95afe9a69317c7e81b0b07	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/meitef/2018/tabulados/ori/MEITEF_315.xlsx	MEITEF_315.xlsx	ACT-ae03493037d0263a2e4f416c	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/meitef/2018/tabulados/ori/MEITEF_315.xlsx	ACTIVO_UNICO
DEC-8f9aa14e8cc86d9cd3980e8b	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/cae/2007/tabulados/CA2007_35.pdf	CA2007_35.pdf	ACT-67710992add261f25a22a6fc	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/cae/2007/tabulados/CA2007_35.pdf	ACTIVO_UNICO
DEC-8fa21d3849a2fcaf23651f6e	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/cnple/2024/tabulados/cnple2024_transparencia.xlsx	cnple2024_transparencia.xlsx	ACT-338940adbf0630459eed3a1f	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/cnple/2024/tabulados/cnple2024_transparencia.xlsx	ACTIVO_UNICO
DEC-8fa3a4bc332522fe11212861	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/tabulados/enoe_n_tabulados_sae_2021_xls.zip	enoe_n_tabulados_sae_2021_xls.zip	ACT-f488644c275dad64956d9d3e	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/tabulados/enoe_n_tabulados_sae_2021_xls.zip	ACTIVO_UNICO
DEC-8fa4502f06291fa2df9e2cf6	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/ensu/microdatos/ensu_bd_2021_dbf.zip	ensu_bd_2021_dbf.zip	ACT-a2a3b353b9e5382b9adf05c7	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8fa63129a1650cc533f39743	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/cnpj/2017/microdatos/m2/Denuncias_querellas_cnpjf2017_dbf.zip	Denuncias_querellas_cnpjf2017_dbf.zip	ACT-85433cd8716985d5a62ef425	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8fa6ff64a828a5cebcb8e0b2	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/endutih/2024/tabulados/2024_u2ur801.xlsx	2024_u2ur801.xlsx	ACT-e9e2af1157eb624cd416796f	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/endutih/2024/tabulados/2024_u2ur801.xlsx	ACTIVO_UNICO
DEC-8faad7f1b430343caf69cb64	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/cndhe/2019/microdatos/m1/Admon_archivo_gestion_cndhe2019_dbf.zip	Admon_archivo_gestion_cndhe2019_dbf.zip	ACT-cdc100399112639af2a0f510	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8fab20b9886eb355dba2f33e	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/tabulados/enoe_indicadores_estrategicos_0123_prec.xlsx	enoe_indicadores_estrategicos_0123_prec.xlsx	ACT-b1c699f0ea85adb6be7aafdf	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/tabulados/enoe_indicadores_estrategicos_0123_prec.xlsx	ACTIVO_UNICO
DEC-8facaa904ab5c2a673044a2b	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/pibmed/2018/tabulados/ori/mei_15.xlsx	mei_15.xlsx	ACT-30662d1ae93fa1617ad5b989	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/pibmed/2018/tabulados/ori/mei_15.xlsx	ACTIVO_UNICO
DEC-8faccb6bd06684cade3bb06a	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ena/2017/tabulados/precisiones/ena17_str_sup_iptics01.xlsx	ena17_str_sup_iptics01.xlsx	ACT-87061086f16318abd5b1107e	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ena/2017/tabulados/precisiones/ena17_str_sup_iptics01.xlsx	ACTIVO_UNICO
DEC-8fad2d15d937745982d25cf2	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/justiciapenal/2020/microdatos/OA_Tramites_ehriij2020_dbf.zip	OA_Tramites_ehriij2020_dbf.zip	ACT-e9e425f9b0579ffc4d95834a	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8fafc58912b1cc8cfa36b591	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/natalidad/Microdatos/2018/natalidad_base_datos_2018_dbf.zip	natalidad_base_datos_2018_dbf.zip	ACT-3719cb35c98ee7d15715aec7	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8fb12a0ed1e7e0ea2cee2236	INP-31d8a03b381d2c4acd8f	data_raw:conjunto_de_datos_enoen_2021_3t_csv.zip	enoen_2021_3t_csv	ACT-e23efbcc6de5a9bf2e21703d	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-8fb1de6484ce4e7923e2686b	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/natalidad/microdatos/2003/natalidad_base_datos_2003_dbf.zip	natalidad_base_datos_2003_dbf.zip	ACT-cd14c880e0e5566c006e18ca	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8fb216a7d79f03c57833db42	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/enigh/nc/2020/microdatos/enigh2020_ns_viviendas_csv.zip	enigh2020_ns_viviendas_csv.zip	ACT-04717b13297ea77a41befc4c	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8fb2ebb817fc5c086a045fac	INP-f397d99693d36aa9ccd7	https://www.inegi.org.mx/app/sdm/default.html	default.html	ACT-c605f8eb64428224ee9ec13c	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8fb44056008aae17f416be71	INP-31d8a03b381d2c4acd8f	data_raw:ennvih/ehh05cb_all.zip	ennvih2_2005_hogar_cb	ACT-f879f21b10b2b58968d3bda8	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-8fb6fe07f6964399183263c4	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/enif/2024/tabulados/enif_2024_tab_18_a_70_anios_ahorro_xlsx.zip	enif_2024_tab_18_a_70_anios_ahorro_xlsx.zip	ACT-d752b15ad5b7ee3010b1aa82	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/enif/2024/tabulados/enif_2024_tab_18_a_70_anios_ahorro_xlsx.zip	ACTIVO_UNICO
DEC-8fb9f49724d1a9ab8c51e82f	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/enif/2012/microdatos/bases_enif2012_sav.zip	bases_enif2012_sav.zip	ACT-bd9f1282becbfa3466cd2d94	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8fbd20a1b5d05d742bef8c79	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/sit/2018/tabulados/ori/CSIT_709.xlsx	CSIT_709.xlsx	ACT-8eda0ab5ee77085d19d89554	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/sit/2018/tabulados/ori/CSIT_709.xlsx	ACTIVO_UNICO
DEC-8fbd974ab4569985c291e9a5	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/emat/microdatos/matrimonios_base_datos_2010_2014_dbf.zip	matrimonios_base_datos_2010_2014_dbf.zip	ACT-515f299759eeecceeee7a7a9	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8fbfff7fe393cba40f96f735	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/ccpv/1995/microdatos/iter/20_oaxaca_1995_iter_xls.zip	20_oaxaca_1995_iter_xls.zip	ACT-9a020049a8add7d1794ee335	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8fc3c253a7ea2315d48889a2	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/modutih/2013/tabulados/2013_tinf409.xlsx	2013_tinf409.xlsx	ACT-c1b8a9021153f5b25de0600e	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/modutih/2013/tabulados/2013_tinf409.xlsx	ACTIVO_UNICO
DEC-8fcacb6b09de9bc83afe3656	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/ccpv/2020/microdatos/caas/Censo2020_CAAS_eum_sav.zip	Censo2020_CAAS_eum_sav.zip	ACT-f9275d46413b88f9ff7d968e	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8fcb217475012e361e6b5b98	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/pibgob/2018/tabulados/ori/GELCP_87.xlsx	GELCP_87.xlsx	ACT-233be44bc9920e1ce8150c5b	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/pibgob/2018/tabulados/ori/GELCP_87.xlsx	ACTIVO_UNICO
DEC-8fcb53b7eec238ebcb39490a	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/tabulados/Ampliado/05_02A_ESTATAL.xls	05_02A_ESTATAL.xls	ACT-0411132120d0c0748936f9c0	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/tabulados/Ampliado/05_02A_ESTATAL.xls	ACTIVO_UNICO
DEC-8fcbf3d6cd14c4754f6ad813	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/dutih/2017/tabulados/2017_h1na220.xlsx	2017_h1na220.xlsx	ACT-b3224f81281862ff06c51fd8	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/dutih/2017/tabulados/2017_h1na220.xlsx	ACTIVO_UNICO
DEC-8fccf72a587ed0fbfdfbe9a2	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/urbano/MANZANA_EU_16_dta.zip	MANZANA_EU_16_dta.zip	ACT-76673261d3af2cfc57fda6a4	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8fd09024adc4f07c5b0f7467	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/enigh/nc/2010/microdatos/NCV_Ingresos_2010_concil_2010_sav.zip	NCV_Ingresos_2010_concil_2010_sav.zip	ACT-17e94a5d2e10881361490021	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8fd2fad29c22952ea82e5533	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/iter/00_nacional_2005_iter_txt.zip	00_nacional_2005_iter_txt.zip	ACT-736afc4d6c5c4ef27413f286	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-8fd60719e1c063cd5d4c0f95	INP-34b2a87cede1e8bd3e6e	declaracion:INP-34b2a87cede1e8bd3e6e:Encuesta Nacional de Seguridad Pública Urbana (ENSU)	Encuesta Nacional de Seguridad Pública Urbana (ENSU)	ACT-dfb631a76d41c3a59b1bfe71	SIN_RECONCILIACION	declaracion:INP-34b2a87cede1e8bd3e6e:Encuesta Nacional de Seguridad Pública Urbana (ENSU)	NO_DETERMINADO
DEC-8fd7340ac869074b2036beee	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/tod/2018/tabulados/ori/TODFBCF_56.xlsx	TODFBCF_56.xlsx	ACT-0d5db63b98d46bdf1bf0b745	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/tod/2018/tabulados/ori/TODFBCF_56.xlsx	ACTIVO_UNICO
DEC-8fd8ea51f2ca1c55236d1e97	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/encig/2017/tabulados/IV_corrupcion_encig2017_cv.xlsx	IV_corrupcion_encig2017_cv.xlsx	ACT-3bb6281e16d9ff55212d9b64	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/encig/2017/tabulados/IV_corrupcion_encig2017_cv.xlsx	ACTIVO_UNICO
DEC-8fd9dc3c5dbf28ce6ea6545b	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/urbano/MANZANA_EU_08_sav.zip	MANZANA_EU_08_sav.zip	ACT-b9c67332cc668b6528710e29	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
