candidato_reconciliacion_id	activos_implicados	declaraciones_implicadas	similitud_observada	razon_candidata	evidencia_pendiente	estado_revision
CREC-621441c02e4251496800b17b	ACT-08f2101efbe8db35172ec5d1;ACT-8efa081a4a17f07cd72643bd	DEC-00b25dc936f3ecbd068531f6;DEC-cdcffb46d8aac2d7abc9f233	nombre_archivo_exacto:inter_info_cngspspe2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-452a4a5e129537cee2a18132	ACT-4f52b606f0c2897b1706e7c1;ACT-bd872492c4181f3a6c32fb8f	DEC-0123696df78d047cac97803c;DEC-6bace13bfa598039f3665896	nombre_archivo_exacto:interprinfradelvic_cngspspe2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-4f30b2be18a949c0fd5efc72	ACT-025394c1b28cbf17a3f1513f;ACT-0d68d37046658c1d31cec76c	DEC-0dfdfd11f9a25850f0a8b609;DEC-d1d1d73b6e1a06baef847e48	nombre_archivo_exacto:interprinfradelvic_cngspspe2018_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-1fc57e284667b40d0009b987	ACT-161b24b709ec283c03882683;ACT-aaf7b4377e58b07d552b3724	DEC-501290aaf57612d366edc58d;DEC-ec3a1cf4d69c53e9fa7ba2d8	nombre_archivo_exacto:interprinfradelvic_cngspspe2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-4c9793d17965144e0256ce65	ACT-8c2fa61bddf0447057167062;ACT-bf3968904f1d8df12d1fd517	DEC-6a68dc6b69c5caefc4d9e327;DEC-9618abcac10dcc70f6f1828a	nombre_archivo_exacto:interven_policiamun_cngmd2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-5567bc4bf15040e3cb722a2a	ACT-b4ca35d62ee4683daba42c6a;ACT-d4a39ea49838feb705abdd65	DEC-17d351637bd22005c9643631;DEC-6f5b93c2befe983705790346	nombre_archivo_exacto:interven_policiamun_cngmd2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-3ade121d4f68ff1b2e2d36c0	ACT-37d5fd0ab3cfd80ca386a7f3;ACT-769edcf555c9efb4c50251c1	DEC-a39ca63ab7c1c6d365ee2d89;DEC-d686d3c100a8d09fe8ea4a28	nombre_archivo_exacto:invest_cerradas_cnpje2013_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-20fb55d79421b768664f8336	ACT-3824d31eebe6357d04efd0c3;ACT-5e37cdb66ab481a4ab212db0	DEC-1a994cb7ad76a0134fd75fcf;DEC-510cf9bd1f64e6cb74286631	nombre_archivo_exacto:invest_cerradas_cnpje2014_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-ab7868c711bafd42b560d2b4	ACT-430ff0c2faba4f884906141b;ACT-b70f1a779acd435ac88d23d1	DEC-412f2c4d2bc96ae32e57dcb9;DEC-49aa2046cd8a131c7f485476	nombre_archivo_exacto:invest_cerradas_cnpje2015_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-42c97c407c4f398555d80720	ACT-cbd4efa695ea3a31a9ef595e;ACT-cfdf17fa3aba56440d4c1c49	DEC-068cf59c6d121ea7df556060;DEC-80c12a33781c3a048885f1e8	nombre_archivo_exacto:invest_cerradas_cnpje2016_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-140fee2d13755b1e2479c442	ACT-5e4ce2db1c9b1861253663d0;ACT-dd4e6d9ac406c1223ac08bcd	DEC-dea96342a01bc2966e7795cd;DEC-e0b9a80e6b5a7666b1f22e10	nombre_archivo_exacto:invit_expabiert_penal_cnije2018_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-ca7a63be405e179c8b16be12	ACT-03ac25899ae46e308e830437;ACT-f38cc7a9bc628484e5e1b736	DEC-6bc6f3cf78e55d639da7b89c;DEC-9539416272c5bf7b38cf64ab	nombre_archivo_exacto:invit_expabiert_penal_cnije2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-e8de9129465ba472df2e3e92	ACT-18913552b57fbc9b887b1901;ACT-928899c75058a46f47321390	DEC-67f4d09d7701ffe5e3a5219b;DEC-6f15008432a6d30f35d4d9a6	nombre_archivo_exacto:itab_2.xlsx	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-f5a36360bf313c3b50c99984	ACT-72c14e3db818c4bed9e9081e;ACT-a8f3e15cfd7a3f029d152665	DEC-a465f2694a2895bc09a303ce;DEC-b80b3c13e3d51f765a1102ce	nombre_archivo_exacto:itaee_indice.xlsx	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-9105eda413fa31cdd9844087	ACT-205916f0377ed030f31a2cd7;ACT-582f65ce814bcb443d50136e	DEC-218dd37fc8f44fafad45c2f8;DEC-595a54daa0252b921629108e	nombre_archivo_exacto:itaee_indice_retro.xlsx	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-ed643ba8c55dac69ee29168c	ACT-bbdca0443f468781b40e7ec7;ACT-d52fc37f6315b9ed2e322345	DEC-5cbfda134e61d92bdc7f10d5;DEC-83bd04a051bb2476d75dc203	nombre_archivo_exacto:itaee_var_anual.xlsx	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-5860250827aad239cd0d9c4e	ACT-a7a0be73518e59ee98b3d0cc;ACT-f8c235072a6622d0e841ea2b	DEC-4e00626e829833125e9a0505;DEC-90de14feed192ffae4d12fdf	nombre_archivo_exacto:itaee_var_anual_retro.xlsx	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-325544fd366361374e680e52	ACT-72aca3235475099c74c3786f;ACT-d4d44d80b36b3adf7cdbd0fc	DEC-ab3023a9e2603898a96ea1cf;DEC-e0b12eb3e680cb1f3241ba64	nombre_archivo_exacto:itaee_var_trim.xlsx	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-406baadc3f86f01079922e32	ACT-39d77fa086b24e65a72d843b;ACT-a550fc0a7fcd2b3ebec81158	DEC-7136dba8f3832bd3c3ea6c24;DEC-a61c170e23af621790cd89b6	nombre_archivo_exacto:itaee_var_trim_retro.xlsx	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-ee2617ab3efdf106dc0598c5	ACT-87e502c0ed2b52200eb27869;ACT-d87454dd874ecddd3d3c455e	DEC-207522b6cb5da3dc977f93e9;DEC-d7a2135ef69487121d7684e7	nombre_archivo_exacto:itat_consumo_indice.xlsx	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-92354b88937966e60d780f7b	ACT-614a1c071478bf4c560a430a;ACT-c356d3d31a140a371e525ff3	DEC-bc5728cbe328eb8bccafc6ce;DEC-e50573ab653a5b186e16e2f2	nombre_archivo_exacto:itat_consumo_var_anual.xlsx	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-feb596961c75ccc5f89cc23d	ACT-7536d75321c11eeafa2a0577;ACT-a30d55e5a2423021846bb664	DEC-358fdd4a5885e85112e8648c;DEC-d2ded8e557a3dbc2c2e0906f	nombre_archivo_exacto:itat_consumo_var_trim.xlsx	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-24038a64faabe8846b061888	ACT-1a6019c293785620aa068214;ACT-2d437f9fca4baf7395dcfad9	DEC-870e9ff495da1c9b4fc16190;DEC-d225c1bbba20d4dd06bf4e20	nombre_archivo_exacto:itat_pib_indice.xlsx	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-8aedf91cb605260112ef5f87	ACT-2ffa10c551ee813c97fd050f;ACT-7f576abb877608dd25bff226	DEC-84000f4d5e54e581e81bbe15;DEC-f934592f9b62b8ce52ca643f	nombre_archivo_exacto:itat_pib_var_anual.xlsx	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-469706e912425f13831357e4	ACT-3456814f21d962898024b05d;ACT-6347b00c0869d4ec3d2c9dd5	DEC-13c358537659779c872abd5a;DEC-d6c43dabfdc8b859f21d2722	nombre_archivo_exacto:itat_pib_var_trim.xlsx	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-6a82f34c4a4500a8ee4845c2	ACT-5c5ed40792eb837c7b0282d6;ACT-b5f6bb6dbd453f5d59ade68f;ACT-c9996e81386a785251dd33a1	DEC-5bfaf0a5f3e1118b9a23fc60;DEC-a5b8636af5e24671dcca8704;DEC-b3174ad4dadb993b130676ee	nombre_archivo_exacto:iter_01_2020_csv.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-fb26a1a3aa02c5e0a251c660	ACT-006d6ee1c5ea8b2fab97c6cc;ACT-0ea8fd95e4322f6790ba6650;ACT-407b72078eb9ab56ee24f410	DEC-20edef12641eb3e7550d0930;DEC-3ba407c4992e23a279a52c5c;DEC-a0e443748041445e58c521dc	nombre_archivo_exacto:iter_01_2020_xlsx.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-8bcc62f68b032f14c643bf3f	ACT-40649904869d838af0d53927;ACT-8d035c437b325a6e93d424f7;ACT-959ef43d0520bf99468af5b9	DEC-340c8c622a5295a558b23adb;DEC-5a725ee00f04a576d84cb5e2;DEC-f76fe3a17fe9110522c7524f	nombre_archivo_exacto:iter_02_2020_csv.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-3411c861878c2548ecf53074	ACT-791cd7445427d22741ca6c1e;ACT-811eacf3d4ba2ff1ad3a5431;ACT-8a28865557879a22bfa53d5e	DEC-3fdf84bf0d03a66258635f62;DEC-7dc9daa0059daae1ffe7ee9f;DEC-c89e737a80fb61f6e3bd68e7	nombre_archivo_exacto:iter_02_2020_xlsx.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-69600b086905b15c9116e5bb	ACT-2317693368a4b46d57dbc9fc;ACT-44fb1828f71acf8f9cb59666;ACT-694e668b89c749579a6a510f	DEC-36d3ba2b1c99e18fa6c9dc6a;DEC-be481a082694a2395f787bd4;DEC-ef3a4bda87150fd6d7bfdd9f	nombre_archivo_exacto:iter_03_2020_csv.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-7d9cc12aacc74b4ce850c695	ACT-07d75ec4f7126b8895497ba8;ACT-3d01b102aefd581b1d30a506;ACT-4292b7005dae7ba053f61b91	DEC-77f85198fdd0e2d2dbde0c37;DEC-f5c1593076385f605e430954;DEC-fcefcbb50e9c1c71ac4f86b1	nombre_archivo_exacto:iter_03_2020_xlsx.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-934c92d0eb0a83b3bb8d8430	ACT-454626c7d03682c84589c697;ACT-82f514e69cbbf57d375d2546;ACT-8614f01f990e5e39a2036ec6	DEC-4b33842ee003f0026f3f2e55;DEC-ac859fb69b2707e28dbb9086;DEC-dab2c0214b171158742b04e3	nombre_archivo_exacto:iter_04_2020_csv.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-65fc3824e75aec317c18ecc0	ACT-2574affb2b399c098199b691;ACT-48f244c542e09eb93907bed9;ACT-8843355d6e881e7802763bd8	DEC-228e63fa1ea6541f8763ab23;DEC-88b2d13cb5a20cc01e942f73;DEC-be8c026b09a13d818a9edba2	nombre_archivo_exacto:iter_04_2020_xlsx.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-c0e05c4cdd35813b84409120	ACT-2ef91e496053f888f83ec025;ACT-5c9449ab10d669fa5702895b;ACT-aa47d55f95d28f182ebe29ef	DEC-0b20d104cdf709d919ea4ee5;DEC-7646a1d0dc45123a95735696;DEC-c83119ee2c2add3fd90b2331	nombre_archivo_exacto:iter_05_2020_csv.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-dd2011dc98917fd8c0d32201	ACT-034bc7b150e29c93d3bf361a;ACT-60b1459cf908ec8ca8c034e5;ACT-9f53cf0b597a4e34f9326589	DEC-87f212b64336ab700c2f1e71;DEC-cd85e757e26116370b4fc84f;DEC-f3b028639fc478ff826768bf	nombre_archivo_exacto:iter_05_2020_xlsx.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-c75df175a702b7f0871ec75f	ACT-252834c5896a6bdad302640b;ACT-6fae0bb4f1577a5e819b28d2;ACT-db253c471f2506a7038a3a46	DEC-1abf291610a210645063e9d8;DEC-5e613efa3b639a6a6e4a7233;DEC-80a1ff6581567e497bedb42e	nombre_archivo_exacto:iter_06_2020_csv.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-6b84f6bcfb6a08a5c077502d	ACT-34fd878deee5a4d141e36242;ACT-8bc95b584f31397261441f7c;ACT-c6f263654d35f9c63edf4653	DEC-33517f72968a8e7b98bcd859;DEC-51f318f27d780b0d59d258cc;DEC-54bb81042bf2f0668020c3c4	nombre_archivo_exacto:iter_06_2020_xlsx.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-03b7db2c745fde3e4432a3c2	ACT-4332bcefe56ab96df8e933ae;ACT-a6103850d17a216ad383f4ce;ACT-c2984dca188b785a467b46b3	DEC-a349f01b2d7ed62c1560ac9b;DEC-affb79813474612138512eb3;DEC-c1d20ec4aa75d956eef1dafa	nombre_archivo_exacto:iter_07_2020_csv.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-6ac19d0b84573293bbb3171d	ACT-4c56d9a9ffbfa72f5ead9841;ACT-5d5fbe919daea4b7bcd4961b;ACT-8195ce113844a78de079ddd0	DEC-5efe96535053bf4c8e1856c7;DEC-86c7d8d2c759b30d546842c2;DEC-b4582061176ee173f67d5d96	nombre_archivo_exacto:iter_07_2020_xlsx.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-f824976bf834b834ac269b25	ACT-452e6588a9df48f366567883;ACT-59b86df28b1890e9316e07e5;ACT-e820d30ba783306cda028b32	DEC-69aa37e8b5edcf187fcd2e46;DEC-9c90016e8580fb239aed7943;DEC-b057f7a8c2a632f9ee38718c	nombre_archivo_exacto:iter_08_2020_csv.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-5dd9c945dff8df59361803d8	ACT-0e42bbe0e5d61587d348c05e;ACT-61f9b23392c4d3f3a2f92804;ACT-9c007f072eea1f2aebf447ee	DEC-0cd76d01069b00065a1a5f9c;DEC-ca44197a9403f80a5d8d6d0c;DEC-fc468cd08e96205f1e7a4827	nombre_archivo_exacto:iter_08_2020_xlsx.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-6f2068b58488115796a32f1e	ACT-3777f07d0b1774827fa58879;ACT-58304772f7776a3355993747;ACT-81ecd7e3570c803885485afb	DEC-2a5e833f441ea519691f3dc6;DEC-5418efda2fec23853fce3902;DEC-61f39151e3d04a1408b0d304	nombre_archivo_exacto:iter_09_2020_csv.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-a8c76dad3c5af7926117fd66	ACT-0bc7cebd2f3405b1f9980138;ACT-8013588b2f44f44012122f7f;ACT-dfd023060dcaa848a44dae07	DEC-c71977eb4e416e773ca606cf;DEC-e7dd9e6bc2100a7e6bfb18c4;DEC-e9987f4ca7b16198e92bbfd3	nombre_archivo_exacto:iter_09_2020_xlsx.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-eb1e2a638eafe1ed111a17a5	ACT-4c03f2fee04a335b6fa731a4;ACT-835b26ca70853c0df6b7c80c;ACT-fe2235183252d59af8214022	DEC-22adad6c3c74b58a6ed27651;DEC-d9ae6cf9db48ab631ccb5ec6;DEC-f42c6de398c5be0e6e1af031	nombre_archivo_exacto:iter_10_2020_csv.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-81d47dba4a35ac704836c24c	ACT-50f42d8b7d9d03042365f044;ACT-5c88cc45ec7d10863dec2872;ACT-7498be29e6beae2a9a510fd7	DEC-39aa10987c357323fbb14b07;DEC-9662a77e9c3f397ca8a7da28;DEC-e455a8108673a13d830f08dd	nombre_archivo_exacto:iter_10_2020_xlsx.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-f2ee2f767833d0329ff869ef	ACT-1ba70d52c7bbe91b1d77611d;ACT-5419af9b16b6d5e3142ae009;ACT-5648ac0981f65fc58b422f05	DEC-621fcb14d0d8c7e901dea11a;DEC-dfdc6b0ac8bc576dd40e4f59;DEC-f5eaddab50843ee75a4e98d6	nombre_archivo_exacto:iter_11_2020_csv.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-66ac0bda411ce31a6822e9b7	ACT-b9cc48ac64607adfafe2c920;ACT-ba6380934835ac250a36fcd1;ACT-e5b0e9c894a45a1f0cd81a94	DEC-2aa731c51e434ae88648f147;DEC-ddc1f33d3b71c8c90f9b6a16;DEC-f65efc41cb543afa64e3ee88	nombre_archivo_exacto:iter_11_2020_xlsx.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-4e6f041883c8f8dbc2212598	ACT-618e6d068a4808cb7977c2fe;ACT-8c5379e7bf5458406b71f4dd;ACT-c55835ada7189dff193f38b4	DEC-67526b295dabe14088a68118;DEC-6f57fe0cf02256e3adae28a8;DEC-a4560ed02b564b89791bbd3f	nombre_archivo_exacto:iter_12_2020_csv.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-8dbac49c3a02e033be468442	ACT-0c85d1bb5c4d86d27782d781;ACT-58d99f30d74faf7e9e10a849;ACT-f5d3524d2171da2aa5856e5a	DEC-1972df5dbf55c7e5395540e3;DEC-8c9e7bb0695af67a9e9bee52;DEC-91c912918a098c260cc0b852	nombre_archivo_exacto:iter_12_2020_xlsx.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-f875912896af857ec1c8daff	ACT-5f2d1e10f2f165d48ef37568;ACT-63df780e0eb70c554d2a237d;ACT-ce7cfb8ad6f90451d7816e15	DEC-4d5cc65b611747301b5d10a5;DEC-b5f451f022c2a7b22182f230;DEC-ed16dc1a961e98d69ef51674	nombre_archivo_exacto:iter_13_2020_csv.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-52ee699f7195f737568d82f0	ACT-0bee4015730f236472ac3e79;ACT-3156d3c8cdc6f3181ef86695;ACT-a0e621cce0089dd92f9980a5	DEC-3612e3b9c03dc9415b3328a0;DEC-4be2d87118a36616e3134562;DEC-a5df769e9392e0bed3e90905	nombre_archivo_exacto:iter_13_2020_xlsx.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-8d99df5dd322898088f46a03	ACT-77de038a131dbef228047f30;ACT-b6b860c541ce82b950c012f2;ACT-e1fd525b1943a857cf965823	DEC-41726404d0c257c0a298f574;DEC-4fe9ed6325029f30d8ed42f5;DEC-f9c63301c0863d6485fda85d	nombre_archivo_exacto:iter_14_2020_csv.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-5bf2121492e760dc89afc448	ACT-449e3f0d8c51fa5f5b50974e;ACT-7f215ea9644dfc8c126a2e94;ACT-b851441801e91720e89761e5	DEC-86baf2ce3f33f6871dec1b59;DEC-b391d8a0856d25486847bb6a;DEC-e60f7af2f446efdce2a19e1a	nombre_archivo_exacto:iter_14_2020_xlsx.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
