reporte_id	record_id	record_sha256	batch_id	batch_sha256	payload_id	representacion_id	sha256	objeto_logico_id	grado_inspeccion	afirmacion_tipo	objeto_tipo	localizador	descripcion_neutral	frontera_inspeccion	estado	privacidad	fecha
RPTC-B2-6a000265124ea495ed4395368c9fcafc69eec6f9c221f5e361d45ade53556c16	E2R-03d609aaf8603d9892da042c9b0c36ba6d6f8de473c71db544cccb0a13b69be8	5f8b8a848da4d2cd94284f6ded9d74aaf27573f80d1dc9a88f811c9bc5081375	E2B-d857b7edc3015a6bbf0a44a1ead85ea5057bfa9662f33256fca53990794dffeb	d857b7edc3015a6bbf0a44a1ead85ea5057bfa9662f33256fca53990794dffeb	enoe_2023_4t_csv	REP-bbbf364d4824ebfc08c67aff4d9a0bf23523b7027076fea612fb8ef57bed17cb	add63ea0f5ae2649bfc726b7bc0040304674bab11e31ef6e3c26af6274d0bfa5	OBJ-B2-7af0a2984034c9cb0134d4fd044887f39720db5efd4d26a673f941c3b6c51ac0	E2	RESUMEN-NEUTRAL-COMPACTO	TABLA	zip!/miembro=268:conjunto_de_datos_sdem_enoe_2023_4t/catalogos/emp_ppal.csv#/contenido-tabla	TABLA; objetos=310; muestra=E2R-03d609aaf8603d9892da042c9b0c36ba6d6f8de473c71db544cccb0a13b69be8	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-6a32c00902d0e7fcc5d191e9d122593a47f2fc3d2a8df4548c2ddd50ace4ed91	E2R-70fbab20ce600db23ca469860b43a7313d95ec875fe781689a649646b80d89af	78087e07911153d6bfb57f9f7471455cf9c7c76889912c6cf38b8088bb6f144a	E2B-10d695da30c3eb7537dfbbe258b5e281d419ce0ded5a38b7867be8ac4dd01661	10d695da30c3eb7537dfbbe258b5e281d419ce0ded5a38b7867be8ac4dd01661	envipe_2023_bd_envipe_2023_sav	REP-01ffd70d6178fb0796a821172ecfbc565e3a69482e6e3adb5f796ad261f1c0b8	9c8da8e7e0b44c3d55e6373fed2aedb27111c73953c1c9b9a435edbda7178c9c	OBJ-B2-2e4b0a5ca67b47e78faef38d7603287ceea746ea9c754b492c9ff4d682b4fa19	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	[REDACTADO-PRIVACIDAD]	[REDACTADO-PRIVACIDAD]; objetos=147; muestra=E2R-70fbab20ce600db23ca469860b43a7313d95ec875fe781689a649646b80d89af	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-6aa6d7ea5432643e9f5af86df03bf33d2f3e7abbb04a118069fbbb872c154025	E2R-cf5cd0f46a6867ce423614835b4221ec69fe27a676e3b25e7b6f1f13776988e4	56a59167b989f92aa525f730640235e4e6bc43626ba14df653544a3beb3b7c5f	E2B-065dff30b0306956f375318e861e6cdb3f1e03bc4586569c97882341e3287490	065dff30b0306956f375318e861e6cdb3f1e03bc4586569c97882341e3287490	eder_2025_eder2025_bases_sav	REP-b79c77317ee9ee03424d8302147ed1c8d5c96dfe495fb022ab96d64be724d664	c76664742a89079ae48859ee39cae20db0c65b24d19f991407d8bb56748e08d5	OBJ-B2-c93863148aad22f8378807864c42d0094c2c3a517697b2dd4dc1fa197a876c2b	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=1:antecedentes.sav!/contenido/tabla=sav#variable=58:nombre_sha256=d846a47e10666bd9b91d3a4bc1d8f361edf86c9e7194e22c2c6acbed2e1bd93b	[REDACTADO-PRIVACIDAD]; objetos=327; muestra=E2R-cf5cd0f46a6867ce423614835b4221ec69fe27a676e3b25e7b6f1f13776988e4	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-6aa7c75ff4b6a9b0a14dddcd85d13df20a96272e2c85ac0c620cae365021936c	E2R-d2507fbc6e4c9135e8ed069e02ffe9966b8c3c50d4029d02af200d3b51135682	18456edb659029ef2deeecf9781739a8dda0195c66763dd0eb73376cec09f0ce	E2B-54856f887f4ffb11eed939e151fc2ce2511f5099089ec80cba323d712266a3a4	54856f887f4ffb11eed939e151fc2ce2511f5099089ec80cba323d712266a3a4	ennvih2_2005_local_cb	REP-54aff30b79a9e3d0177da9f67a1285e17826b0f61e25da223c8039ad4e52a788	e793a63ba5b39bd5599c9340f64129e6ab380a7c67fc87c0721a04283fff2d7b	OBJ-B2-97afe97871f2077394e4b1fdef3f7b605d9655bcab954fc6a97ce71bd09a6474	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=2:eloc05cb_bp.pdf!/contenido/pagina=16	[REDACTADO-PRIVACIDAD]; objetos=85; muestra=E2R-d2507fbc6e4c9135e8ed069e02ffe9966b8c3c50d4029d02af200d3b51135682	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-6ab48b69830a3d1136ad56c23d644f4a14d91091a0eb025b48bbd4f7113a2bb7	E2R-ea20293282f328dacfb0acf2cf173d4fdfb646fb3f872504d3011ffd5e23572a	187a0e130a534f2490379077ce8ace65ddeeef0bdf22f65ffb8f455faa2934cf	E2B-3d6d98493958dad6b97b0cd485921b8e9970cd8f66b8587ae9777f73436431a8	3d6d98493958dad6b97b0cd485921b8e9970cd8f66b8587ae9777f73436431a8	ennvih3_2009_hogar_cb	REP-810c9377243aa5ba5132eb99dbe4555095633bdc0b98fa7a819b5531cb1e24d3	1e23ee82ac16f1f977daa78f017753045a459dc468ba599c1ec4011cc08ef059	OBJ-B2-3b7cb758987ed33e4c2dcac935250afc7bbbf8c3cd742cb2acf7cc0c092daa9b	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=4:ehh09cb_all/ehh09cb_b3b.pdf!/contenido/pagina=28	[REDACTADO-PRIVACIDAD]; objetos=588; muestra=E2R-ea20293282f328dacfb0acf2cf173d4fdfb646fb3f872504d3011ffd5e23572a	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-6ad748bdacaa942535fc9d174d72c28ef83318101d627ff6e5e8d86618966257	E2R-9cc1a88b4cf728224025ef862e2eb1a19727ad0623205fcec23b858e567753d4	719c8cc551d0ddb087bb99b8d8b19d02a5019b16232489cc251d11925e5f0105	E2B-9c1ac5178e920e2c682d766f7e55dc96e55c594577c6cf77d417287c3ed4ae10	9c1ac5178e920e2c682d766f7e55dc96e55c594577c6cf77d417287c3ed4ae10	enigh2016_nc_csv	REP-5216988cd5a088df6e7f1fa063504e485dc4c09f8a5c4f8ff36deda7db59808d	95e30780dfff83305fd1293945a0a5ed04c4e4daed4b0d45b66343db09e8eca1	OBJ-B2-3781a61455c044a1919a2a1831453fa4b81ccb94acc9002f4e08a12d3ff4a52d	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=128:conjunto_de_datos_gastospersona_enigh_2016_ns/conjunto_de_datos/	[REDACTADO-PRIVACIDAD]; objetos=100; muestra=E2R-9cc1a88b4cf728224025ef862e2eb1a19727ad0623205fcec23b858e567753d4	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-6adbd10c388a6ebadee9f7bf537395183a255c6cbd11d14401b453d17dceb999	E2R-89127b98475c34d2188dafeb00673d933ec8494a83b02590d589d2f8f19892ec	e087b970173796f6a116dbde25a6cf8e2df9d5ff739dcebbcd8cc7e13e57f475	E2B-e6546f8c76b32f94d5ed804717550e9cf44b4592c00a9ce2c5d4afd38d2d0f0c	e6546f8c76b32f94d5ed804717550e9cf44b4592c00a9ce2c5d4afd38d2d0f0c	endireh_2021_endireh2021_calc_r	REP-81bde523dbd5f382a7fe7b5907caa666d8e3654354bb8e87e0957b0a5648e38b	07b82584d1da70d16010c1d8083d656c58887bb87a5bf5196a1a11aac02697da	OBJ-B2-84091c5cfe15a55108a41a991340a23595cea66c644caa631753205f343389c1	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	contenido=raiz	[REDACTADO-PRIVACIDAD]; objetos=1; muestra=E2R-89127b98475c34d2188dafeb00673d933ec8494a83b02590d589d2f8f19892ec	apertura detenida en parser de formato: PermissionError	EXCEPCION-ESPECIFICA	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-6aead1a9bf3d06d0f5641473ac7aacf14cdd31fa33111004d54ff5b42e636426	E2R-c9eb734ca2dec1692b1cf838e9f5df1615895f8fc6c07c5cf14526b37df41572	240b9d66c3781fd9cd886b1e0eb72062eccf009459db3d608c86232e7a4d567d	E2B-d05a97913f3047c2e75c4e034db4a4fc6784e656c2fd83591d1522c30f72ffb0	d05a97913f3047c2e75c4e034db4a4fc6784e656c2fd83591d1522c30f72ffb0	nse_hogar_ensanut_2024_catlogo	REP-317f1c363b306a100cbde28ab84e23c23a6b92173940defd1a8be32d9f4ff8ed	ed1be4e10d76b065f2c6ad67e4ab3fb9f5af3ce5d5877aea28ffe4382f5ccc1a	OBJ-B2-6bafbc66053d5538c7f7edd8d3f738fc297148bc5ee9755a266b6badafcf7043	E2	RESUMEN-NEUTRAL-COMPACTO	COLUMNA	hoja=Valores#columna=2	COLUMNA; objetos=8; muestra=E2R-c9eb734ca2dec1692b1cf838e9f5df1615895f8fc6c07c5cf14526b37df41572	todas las hojas/tablas y encabezados; celdas de observación no persistidas	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-6b1f35d1618c90009b6289e9ea24816710c522a9ebc7fcfda9d6917d357924d5	E2R-e0710f07110ca8c206f50921b9a69744892ed0dffcaa1e33a8674d1cc20fdfd0	ec8219f027c432b65774fc3807a1a7340159b61a0ca66a58d3b8657063bdbece	E2B-9c9d60df228de0fc2e1e58a18f7b85d39f65f03469f5837e0b8450925e325099	9c9d60df228de0fc2e1e58a18f7b85d39f65f03469f5837e0b8450925e325099	mociba_2021_mociba2021_fd	REP-d5528d424c13053703a4949d4969ff097b9d22b59b46e8ae16df342a6f3d2e43	375bf7c1bcdbcc9b0716cd3b63fe940906a97783a3b69f2afad35f35950b1e25	OBJ-B2-53c233052304f90faac3789dc71e24c53772b179f9dc0f2fc471aeb4a4e64f61	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	hoja=TMOCIBA	[REDACTADO-PRIVACIDAD]; objetos=1; muestra=E2R-e0710f07110ca8c206f50921b9a69744892ed0dffcaa1e33a8674d1cc20fdfd0	todas las hojas/tablas y encabezados; celdas de observación no persistidas	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-6b250717a3ee25771f33ff4e1a59cfe91b3ec84780c18c94c67fbb15f712a7a0	E2R-50c9f6dec2ea045297466c1dfc754f4c59f7c65c80edb263614e2e922318d5f3	c0fbdcd55598e1ea8d0a11a203c9452a91e466ce7f0b8cdff78997cd2456b668	E2B-9f01d9eb57e9ee0bc565e58358437c76add0f47176f5a53c7fa269e7fac48021	9f01d9eb57e9ee0bc565e58358437c76add0f47176f5a53c7fa269e7fac48021	NO-APLICA	REP-9399680b5f081b2a415e1cd6057774cf526a8c692c91271ec3e69aaa1ae56202	5d6dcb6137344c0ab041a4627561ba4a74b4dd060089980e68bec4eba986fe01	OBJ-B2-1e371556001057c3f928f2433ad10000821de47993091d06accccb1611b5afdb	E2	RESUMEN-NEUTRAL-COMPACTO	FORMATO-NO-SOPORTADO	zip!/miembro=7:MEX_2011_LFEPIE_v01_M_ASCII_SAS_SPSS/SAS Syntax/followup_survey.sas!/contenido	FORMATO-NO-SOPORTADO; objetos=4; muestra=E2R-50c9f6dec2ea045297466c1dfc754f4c59f7c65c80edb263614e2e922318d5f3	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-6b31af4957679fd1a8bdb04547667fbaccdb899f7d28dbf7a2bbf0a710362f55	E2R-91ab4d47fffef7ef0e2e44942895e32348289bd70569fe91ed6c91d5a3f798e9	2f7340500f5a7b938205da42982c0e3d897e7355cad949a9a2435515d3e2b49e	E2B-5d408c0bd425c64d89c88b578d4bb54cc85c915efdad207d107861c81d5d5545	5d408c0bd425c64d89c88b578d4bb54cc85c915efdad207d107861c81d5d5545	mociba_2025_mociba2025_bd_sav	REP-cce4dc5446274a70775f588596c64e1ddcbeda523f00d0d4997994ec7366a673	a5a7897f02593e609bc7735c0c18d791deae32860996c8628075cd6b3695e9fb	OBJ-B2-cc794e7f0dc59aa1629fb75c22ed12774b511154a3a319c8410ef63898fe27ad	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	[REDACTADO-PRIVACIDAD]	[REDACTADO-PRIVACIDAD]; objetos=64; muestra=E2R-91ab4d47fffef7ef0e2e44942895e32348289bd70569fe91ed6c91d5a3f798e9	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-6bef0e2cd897b8bf0d56e650a4d726e57b358f4315090b2b95b8ba7536e50195	E2R-59611ebdce6ed07e792ef050de59964dd6a9bb2348b4e3dce405c3c160b2af7e	d903e8e60de3fe656a2a7da2ce4b35b8a75762f866c84477d1f387f174b596a2	E2B-e1099ef51a9ba880d23865673eaa52fa66d01f87e8f5d78e8bdf5f24d5afbb49	e1099ef51a9ba880d23865673eaa52fa66d01f87e8f5d78e8bdf5f24d5afbb49	enoen_2022_3t_csv	REP-e956ad85cd6349df2100b984f766653cd15c5aa77570569e4ea8b35f439264de	61d09993bd4daf894236c5618779c93ec8d77c08e38ced59aa049c6c3b1bb7ab	OBJ-B2-f1ee1fd34e42692568608384cce5d685ad857099dffc1501fe4aa153e0575c06	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=273:conjunto_de_datos_sdem_enoen_2022_3t/catalogos/rama.csv	[REDACTADO-PRIVACIDAD]; objetos=259; muestra=E2R-59611ebdce6ed07e792ef050de59964dd6a9bb2348b4e3dce405c3c160b2af7e	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-6bf0ea15b6178af7371f333fb4366fa8a407e6c07fc13e3e107bb659f012c15b	E2R-fc819c179ca752cf243d337f9f60e9f1b050a16f7b2d14ae8f7030b2b5f39d80	41b9fc20eb0b9f4c0c895936520f8745c2bda6cc0fa63af811babc50dd6ff1fe	E2B-30055c5826f3a9985f2e5efcf5e7d425e3710e29af99754e8f681b86eda6cc5a	30055c5826f3a9985f2e5efcf5e7d425e3710e29af99754e8f681b86eda6cc5a	encig_2025_encig25_base_datos_sav	REP-9a7e3e6fe1b0134050dda4ee2eb31444edcb610f700169caafeb18fc709a8d0d	908ab06ade709c570d7083421549a260c7781d7de8039cb2d33a0e21de7bae01	OBJ-B2-343a54b5ceb000c6214c1f8b273b0eff0c782fcace729a313b453bc07c3f0218	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	[REDACTADO-PRIVACIDAD]	[REDACTADO-PRIVACIDAD]; objetos=134; muestra=E2R-fc819c179ca752cf243d337f9f60e9f1b050a16f7b2d14ae8f7030b2b5f39d80	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-6c76f9434a57305c8264de31c3fc09c805fcbaba5a8576778c5b3ccc1a81fb4c	E2R-134d8340326b92d031db95c98c9c5330891da807d24c1e419ea9c854ac640c18	3e0f4895476745913a95089af3a4af28cd3d1232e4e96d27073f7d22377a53b8	E2B-4216f352d3f75e1265e4443ba9937fae0b3074f369151b499cda92c17d5a53d6	4216f352d3f75e1265e4443ba9937fae0b3074f369151b499cda92c17d5a53d6	enestyc_1995_ejemplobd_enestyc_1995_xlsx	REP-f2a151c597407fb428e87d3d4a703577c371ad47f1a0aab1fa647e1a728b994b	66fa0e336729cfba6e3a4decdf013366c1db77c46f160982d30326a34c01ed5d	OBJ-B2-b5e1b0be2f82fa9610b3f005e75bc1b09afb5130ee0cc46f0c1c5e7ac33523d5	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=4:excel_1995/enestyc1995d.xls	[REDACTADO-PRIVACIDAD]; objetos=3; muestra=E2R-134d8340326b92d031db95c98c9c5330891da807d24c1e419ea9c854ac640c18	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-6c9f0a1ffb151c1616c5b8afbebdbf726f5db4b84109fbc84ca35f565718a919	E2R-bff80a40d3fbdf3c230e8bd3b6b0e3ddf5fa5328ab554a2f12d1f032fc4f9d67	33a73caa4ebb6a55f1ad31a9d321e89348b9fb0813b45cfd4a71e00955df8cd6	E2B-cd5246a13ca382a744356f9047d7826df8cfd1fe0ce02cca86d9d1b5a6161f73	cd5246a13ca382a744356f9047d7826df8cfd1fe0ce02cca86d9d1b5a6161f73	conf17_r1_1_paa_componente_subsidio_agricola	REP-b7200a896dbd6e3c3b057f8a74758677428c15d1ffe4e62b00b38cc2ea4667cc	16aa1c8129eebeb6658d9ea6e5df94554a43e2f788213e1000dcbd9c6a1e88a7	OBJ-B2-b1e7f77e2da0c9e087569679f1f1e82d63db9e151f9612832c32ce5663fbf42c	E2	RESUMEN-NEUTRAL-COMPACTO	TABLA	tabla=raiz	TABLA; objetos=1; muestra=E2R-bff80a40d3fbdf3c230e8bd3b6b0e3ddf5fa5328ab554a2f12d1f032fc4f9d67	encabezado/esquema y conteo completo; filas no persistidas	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-6ca6c2a28af54c8a4c59bc3169c805def90529d9a0af0597547c69bdc8b54ca7	E2R-7fdc76d593493b264b6e3c29c4952555a0e5ab5161353b30630b8e02d1b97847	390e379780d66b09e09983647415e1a70ae58ee235a13c68dc1284ab8517429c	E2B-4216f352d3f75e1265e4443ba9937fae0b3074f369151b499cda92c17d5a53d6	4216f352d3f75e1265e4443ba9937fae0b3074f369151b499cda92c17d5a53d6	enestyc_1995_ejemplobd_enestyc_1995_xlsx	REP-f2a151c597407fb428e87d3d4a703577c371ad47f1a0aab1fa647e1a728b994b	66fa0e336729cfba6e3a4decdf013366c1db77c46f160982d30326a34c01ed5d	OBJ-B2-2e848ce2979dfe93f2cdcff4f2698a4726fa6a57fce414856820e3e4182c8bb9	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=2:excel_1995/enestyc1995b.xls	[REDACTADO-PRIVACIDAD]; objetos=1; muestra=E2R-7fdc76d593493b264b6e3c29c4952555a0e5ab5161353b30630b8e02d1b97847	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-6cab9551e5ad031d82684a17ac14b6b62dc5964ce78793e49c4e2ad440131662	E2R-492f39a5ac241896d24d496675caabc2cc13d3c26b92d2b24110de01aa150f0f	f98e9c42d569ac472b9828ce2c854e1e06a97284b00688e11956e7674600515d	E2B-d64206c74646304033d9d53f18315a932cfa6f0735d42fe73702a13a777e06dc	d64206c74646304033d9d53f18315a932cfa6f0735d42fe73702a13a777e06dc	eder2025_descripcion_bd_pdf	REP-a494d738554745d2f0ad83427b28e7771626b91841d29a0d04642cc08e71a5a4	9737a557c3f23340a4d21c43b213918a7961d102537d29c0139bd8ba9e8b69e6	OBJ-B2-8c6262e75aaa71cb3f065b5012bc7e36b0b8276a6bf036f0131af748353dd027	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	contenido=raiz	[REDACTADO-PRIVACIDAD]; objetos=1; muestra=E2R-492f39a5ac241896d24d496675caabc2cc13d3c26b92d2b24110de01aa150f0f	apertura detenida en parser de formato: PermissionError	EXCEPCION-ESPECIFICA	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-6cc9da28066036b6af13c1793539d85c2c93dc0c92de7f52ab0bef6e6145940c	E2R-8e9b0357e0024f58872452fab6033bb3f13e00037ee353883c813a8e9071b061	66bbd34b8685b6ffc39cb51427c642962ec02616c0d42b32cb41e90f77a99ca0	E2B-28ea6d67f4dbc94e2c86b97e4dfc12e6437911cb374cb8f8b8de2dc30f22f168	28ea6d67f4dbc94e2c86b97e4dfc12e6437911cb374cb8f8b8de2dc30f22f168	ennvih3_2009_local_q	REP-30ab9c381b7f681e5d3c91c61e3429cfd6c00b12d7533fee1fed59770863f4ea	7740382889fdc5b6d634c888bd35cee541e50a875b991952f299ae0881b36379	OBJ-B2-85bdd11b3fe4b9c21b038942cc848903988c6ea45f3c9dbf516c38687ba0b261	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=2:eloc09q_all/eloc09q_bcc2.pdf!/contenido/pagina=24	[REDACTADO-PRIVACIDAD]; objetos=186; muestra=E2R-8e9b0357e0024f58872452fab6033bb3f13e00037ee353883c813a8e9071b061	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-6cd8986aee9e748046f06d4dc06dce32652af4c435fb0545f278d34a25875c1e	E2R-a44754b7e1b7843a3c551a5ba3b0edb50e8f69cf3be2e6e2f9ecdc9c6ce7df67	37232542ae29846666c734f743c1b0a432e624552041fc0b418a4cfac4b08b33	E2B-36293edf814903357430d9abba0ed0fbd54f37acefb641daea92975a37aa19c6	36293edf814903357430d9abba0ed0fbd54f37acefb641daea92975a37aa19c6	enut2002_bd_dbf	REP-cb6920c8ac0e4e7b674bbdee172828cb2159b8257026fdf30d2ac63665cd4cd1	61c2de5a9296758a30a2066a21fe58f361a854a38a82f4370d6065cac46c1fad	OBJ-B2-78e2441f800a514800b829f0e02f3556a41ca1bb22a7a2e7a5716918336e767b	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=2:descripcion_02.zip!/miembro=1:descripcion.pdf!/contenido	[REDACTADO-PRIVACIDAD]; objetos=3; muestra=E2R-a44754b7e1b7843a3c551a5ba3b0edb50e8f69cf3be2e6e2f9ecdc9c6ce7df67	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	DEPURADO	2026-08-17
RPTC-B2-6d04a7233c7d3423e7f606536d11f284e146c04e124d0c8683d6eb025b58afa5	E2R-3776811553464f9e3d55569e772ea04d934a1b3c292e86d722bae83a1aa96267	d31d49a80e306400649dce1b11491db52bcb54ff68c140c13e09804d1f8ea39c	E2B-478253a4a6da4d8f871712eb5d2e726c4924f10511e14178700c8fc0088a2bb6	478253a4a6da4d8f871712eb5d2e726c4924f10511e14178700c8fc0088a2bb6	envipe2019_csv	REP-48edf897a0acc2d4cb0e4a3a2a5a0e5c53160832d13beb92cdf55fa4a940a09a	24bb83987f2ba57912a3f55c8ff3bb48e5f39f2292cd167997312c1fd77207f3	OBJ-B2-30f860ab0a129c2aee4580afe50f99e5869de2b6ff581047556df0ae5199d48a	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=194:conjunto_de_datos_TPer_Vic1_ENVIPE_2019/catalogos/AP4_11_08.csv	[REDACTADO-PRIVACIDAD]	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-6d0aa8a308a2e3874969fe2c427e711a66c879a22ae68e57cff07fa5f76bd41a	E2R-906697027e81b1906c50b6fa9dc62bef4b4e02714ad63b56fb3cf1f3c2df95ef	1a75f600ebd49dbd50d690a648769acc4f7b88c867acbc3f062c1da600675aa3	E2B-95721146791a7b91d3774a758ea5e3b991fcc16cd7b7c8ad622a0789fb188f4d	95721146791a7b91d3774a758ea5e3b991fcc16cd7b7c8ad622a0789fb188f4d	za7600_v3_0_0_dta	REP-5afcce8f143a23fcdc40bfcf8b8fd9c52e7082e170d2c309f71ce47c7a4a40c3	19e93ee8998505e3d98d8e9db09c9159f574883ea8161d3ada8bd28c79bd9717	OBJ-B2-7292cfb3299fce67ee5057d78e766d451895e99b4f7b612698a2bc10e0560a32	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=1:ZA7600_v3-0-0.dta!/contenido/tabla=stata#variable=108:nombre_sha256=b5e4d98749ad018cea920a37e8285d2b6bc935a92bd1e88b8c87ae50e223259f	[REDACTADO-PRIVACIDAD]; objetos=185; muestra=E2R-906697027e81b1906c50b6fa9dc62bef4b4e02714ad63b56fb3cf1f3c2df95ef	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-6d2fcf50e7e9e8315daedb139b5bc74a7bb1da870bc93784df15467cc2a533fe	E2R-3e20ccc67d0bb094a281a824ab25c4bb4f5a02628f43eb744f462a078b912acd	86c1e55224c72db68cb0c8bc558be98e2ca041105c6a958bd881d7f6a894c199	E2B-dfac33de30ea5a5fdf7c8faf87a65baba3029c3c679e9e00781c6561d3d2889e	dfac33de30ea5a5fdf7c8faf87a65baba3029c3c679e9e00781c6561d3d2889e	envipe_2024_bd_envipe_2024_sav	REP-cb6febe82025ccbafd51d1fd52f7742d5e0befdfd89cffafd52fb6148c75c21a	2af741d8d1ee16c957315b995518ac51b962d94d22a342b2ff65152e87de1ecc	OBJ-B2-fa9a2a1c2ed1d0ea2d3870938a7552fae64d50e1b0ecd8bd90f9fae622775004	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=2:TMod_Vic.sav!/contenido/tabla=sav#variable=21:nombre_sha256=a3c46606b7004f38b509eff3da589f37929382b9eea9e13fb08471fe47012ff6	[REDACTADO-PRIVACIDAD]; objetos=429; muestra=E2R-3e20ccc67d0bb094a281a824ab25c4bb4f5a02628f43eb744f462a078b912acd	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-6d4439d5bd342994cbccdd16a55e8658b758f432ea5844a4f878405fd1f4a72e	E2R-b92d3af6400f754e23d446528edc19598f4b372c085aaed908eb9af8063e221c	3d3dc94a2e19ade53608eb5f89689828ff55f1a6d9bf18b49cba3099b097d4c1	E2B-77c4af5c30e30347cfb83e695b03babe1930f942ada7ae53559f6bfbb22af2b2	77c4af5c30e30347cfb83e695b03babe1930f942ada7ae53559f6bfbb22af2b2	enoen_2021_1t_csv	REP-54387cda6f28ca51f28a1458d34e845ce46143438fcaa502c4717b8b63330728	b92ab5c27ccaf4cc15dd76f715f1022c44af0b844d2fb4ebf3d1ec5bb1a16461	OBJ-B2-d8da55e1a225397eea7fb9d1f42f435b7a0069d6f6fb58120916ec9f16b8a6f9	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=185:conjunto_de_datos_coe2_enoen_2021_1t/catalogos/p6c.csv	[REDACTADO-PRIVACIDAD]; objetos=292; muestra=E2R-b92d3af6400f754e23d446528edc19598f4b372c085aaed908eb9af8063e221c	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
