llave	calc	result_id	celda	instrumento	ola	conducta	eje	segmento	unidad	naturaleza_ic	firma_fp	estado_adopcion	origen_piso	paquete	estado
RESULT-ENOE-PISOS-TABLA#21146	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21146	ENOE	2023T4	desocupacion	entidad	29	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21147	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21147	ENOE	2023T4	desocupacion	entidad	30	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21148	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21148	ENOE	2023T4	desocupacion	entidad	31	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21149	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21149	ENOE	2023T4	desocupacion	entidad	32	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#2115	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	2115	ENOE	2014T1	jornada_mas_50_horas	nacional	NAC	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21150	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21150	ENOE	2023T4	desaliento_desistio	nacional	NAC	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21151	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21151	ENOE	2023T4	desaliento_desistio	sexo	HOMBRE	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21152	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21152	ENOE	2023T4	desaliento_desistio	sexo	MUJER	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21153	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21153	ENOE	2023T4	desaliento_desistio	edad	15-29	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21154	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21154	ENOE	2023T4	desaliento_desistio	edad	30-44	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21155	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21155	ENOE	2023T4	desaliento_desistio	edad	45-59	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21156	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21156	ENOE	2023T4	desaliento_desistio	edad	60+	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21157	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21157	ENOE	2023T4	desaliento_desistio	escolaridad	MEDIA-SUPERIOR	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21158	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21158	ENOE	2023T4	desaliento_desistio	escolaridad	PRIM-COMPLETA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21159	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21159	ENOE	2023T4	desaliento_desistio	escolaridad	PRIM-INCOMPLETA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#2116	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	2116	ENOE	2014T1	jornada_mas_50_horas	sexo	HOMBRE	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21160	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21160	ENOE	2023T4	desaliento_desistio	escolaridad	SECUNDARIA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21161	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21161	ENOE	2023T4	desaliento_desistio	localidad	100K+	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21162	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21162	ENOE	2023T4	desaliento_desistio	localidad	15K-99K	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21163	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21163	ENOE	2023T4	desaliento_desistio	localidad	2K5-15K	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21164	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21164	ENOE	2023T4	desaliento_desistio	localidad	MENOS-2K5	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21165	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21165	ENOE	2023T4	desaliento_desistio	entidad	01	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21166	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21166	ENOE	2023T4	desaliento_desistio	entidad	02	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21167	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21167	ENOE	2023T4	desaliento_desistio	entidad	03	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21168	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21168	ENOE	2023T4	desaliento_desistio	entidad	04	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21169	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21169	ENOE	2023T4	desaliento_desistio	entidad	05	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#2117	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	2117	ENOE	2014T1	jornada_mas_50_horas	sexo	MUJER	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21170	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21170	ENOE	2023T4	desaliento_desistio	entidad	06	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21171	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21171	ENOE	2023T4	desaliento_desistio	entidad	07	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21172	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21172	ENOE	2023T4	desaliento_desistio	entidad	08	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21173	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21173	ENOE	2023T4	desaliento_desistio	entidad	09	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21174	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21174	ENOE	2023T4	desaliento_desistio	entidad	10	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21175	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21175	ENOE	2023T4	desaliento_desistio	entidad	11	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21176	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21176	ENOE	2023T4	desaliento_desistio	entidad	12	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21177	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21177	ENOE	2023T4	desaliento_desistio	entidad	13	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21178	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21178	ENOE	2023T4	desaliento_desistio	entidad	14	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21179	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21179	ENOE	2023T4	desaliento_desistio	entidad	15	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#2118	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	2118	ENOE	2014T1	jornada_mas_50_horas	edad	15-29	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21180	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21180	ENOE	2023T4	desaliento_desistio	entidad	16	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21181	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21181	ENOE	2023T4	desaliento_desistio	entidad	17	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21182	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21182	ENOE	2023T4	desaliento_desistio	entidad	18	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21183	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21183	ENOE	2023T4	desaliento_desistio	entidad	19	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21184	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21184	ENOE	2023T4	desaliento_desistio	entidad	20	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21185	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21185	ENOE	2023T4	desaliento_desistio	entidad	21	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21186	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21186	ENOE	2023T4	desaliento_desistio	entidad	22	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21187	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21187	ENOE	2023T4	desaliento_desistio	entidad	23	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21188	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21188	ENOE	2023T4	desaliento_desistio	entidad	24	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21189	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21189	ENOE	2023T4	desaliento_desistio	entidad	25	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#2119	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	2119	ENOE	2014T1	jornada_mas_50_horas	edad	30-44	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21190	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21190	ENOE	2023T4	desaliento_desistio	entidad	26	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21191	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21191	ENOE	2023T4	desaliento_desistio	entidad	27	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21192	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21192	ENOE	2023T4	desaliento_desistio	entidad	28	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21193	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21193	ENOE	2023T4	desaliento_desistio	entidad	29	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21194	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21194	ENOE	2023T4	desaliento_desistio	entidad	30	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21195	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21195	ENOE	2023T4	desaliento_desistio	entidad	31	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21196	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21196	ENOE	2023T4	desaliento_desistio	entidad	32	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21197	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21197	ENOE	2023T4	desaliento_sin_posibilidades	nacional	NAC	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21198	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21198	ENOE	2023T4	desaliento_sin_posibilidades	sexo	HOMBRE	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21199	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21199	ENOE	2023T4	desaliento_sin_posibilidades	sexo	MUJER	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#212	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	212	ENOE	2005T1	pluriempleo	entidad	10	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#2120	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	2120	ENOE	2014T1	jornada_mas_50_horas	edad	45-59	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21200	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21200	ENOE	2023T4	desaliento_sin_posibilidades	edad	15-29	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21201	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21201	ENOE	2023T4	desaliento_sin_posibilidades	edad	30-44	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21202	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21202	ENOE	2023T4	desaliento_sin_posibilidades	edad	45-59	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21203	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21203	ENOE	2023T4	desaliento_sin_posibilidades	edad	60+	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21204	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21204	ENOE	2023T4	desaliento_sin_posibilidades	escolaridad	MEDIA-SUPERIOR	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21205	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21205	ENOE	2023T4	desaliento_sin_posibilidades	escolaridad	PRIM-COMPLETA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21206	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21206	ENOE	2023T4	desaliento_sin_posibilidades	escolaridad	PRIM-INCOMPLETA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21207	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21207	ENOE	2023T4	desaliento_sin_posibilidades	escolaridad	SECUNDARIA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21208	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21208	ENOE	2023T4	desaliento_sin_posibilidades	localidad	100K+	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21209	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21209	ENOE	2023T4	desaliento_sin_posibilidades	localidad	15K-99K	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#2121	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	2121	ENOE	2014T1	jornada_mas_50_horas	edad	60+	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21210	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21210	ENOE	2023T4	desaliento_sin_posibilidades	localidad	2K5-15K	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21211	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21211	ENOE	2023T4	desaliento_sin_posibilidades	localidad	MENOS-2K5	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21212	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21212	ENOE	2023T4	desaliento_sin_posibilidades	entidad	01	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21213	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21213	ENOE	2023T4	desaliento_sin_posibilidades	entidad	02	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21214	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21214	ENOE	2023T4	desaliento_sin_posibilidades	entidad	03	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#21215	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	21215	ENOE	2023T4	desaliento_sin_posibilidades	entidad	04	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
