llave	calc	causa	firma	nota
RESULT-ENDUTIH-PISOS-2024-TABLA#120	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#121	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#122	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#123	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#124	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#125	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#126	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#127	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#128	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#129	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#130	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#131	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#132	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#133	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#134	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#135	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#136	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#137	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#138	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#139	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#140	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#94	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#95	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#96	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#97	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#98	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#99	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#100	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#101	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#102	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#103	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#104	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#105	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#106	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#107	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#108	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#109	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#110	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#111	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#112	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#113	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#114	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#115	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#116	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#117	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#118	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#119	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#120	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#121	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#122	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#123	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#124	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#125	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#126	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#127	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#128	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#129	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#130	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#131	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#132	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#133	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#134	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#135	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#136	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#137	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#138	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#139	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2025-TABLA#140	CALC-ENDUTIH-PISOS-2025-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-EMPLEO-15MAS-2023-TABLA#0	CALC-ENDUTIH-EMPLEO-15MAS-2023-0001	CELDA-SUPRIMIDA-N-MENOR-100	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	sin punto publicable en el CALC
RESULT-ENDUTIH-EMPLEO-15MAS-2024-TABLA#0	CALC-ENDUTIH-EMPLEO-15MAS-2024-0001	CELDA-SUPRIMIDA-N-MENOR-100	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	sin punto publicable en el CALC
RESULT-ENDUTIH-EMPLEO-15MAS-2025-TABLA#0	CALC-ENDUTIH-EMPLEO-15MAS-2025-0001	CELDA-SUPRIMIDA-N-MENOR-100	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#0	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#1	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#2	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#3	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#4	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#5	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#6	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#7	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#8	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#9	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#10	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#11	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#12	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#13	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#14	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#15	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#16	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#17	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#18	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#19	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#20	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#21	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#22	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#23	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#24	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#25	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#26	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#27	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#28	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
RESULT-MOCIBA-PISOS-2015-TABLA#29	CALC-MOCIBA-PISOS-2015-0001	CELDA-NO-ESTIMABLE-SIN-EST_DIS	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-02	sin punto publicable en el CALC
CALC-ENIGH2016-PERFIL-ESTRUCTURAL-0001	CALC-ENIGH2016-PERFIL-ESTRUCTURAL-0001	ADOPTADO-TABLA-NO-DESAGREGADA	decisiones.tsv:CALC-ENIGH2016-PERFIL-ESTRUCTURAL-0001	tabla JSON adoptada por Firma M; su desagregación por celda es de v1.3
CALC-ENIGH2016-REMESAS-CONTEXTO-0001	CALC-ENIGH2016-REMESAS-CONTEXTO-0001	ADOPTADO-TABLA-NO-DESAGREGADA	decisiones.tsv:CALC-ENIGH2016-REMESAS-CONTEXTO-0001	tabla JSON adoptada por Firma M; su desagregación por celda es de v1.3
CALC-ENIGH2018-PERFIL-ESTRUCTURAL-0001	CALC-ENIGH2018-PERFIL-ESTRUCTURAL-0001	ADOPTADO-TABLA-NO-DESAGREGADA	decisiones.tsv:CALC-ENIGH2018-PERFIL-ESTRUCTURAL-0001	tabla JSON adoptada por Firma M; su desagregación por celda es de v1.3
