propuesta_id	task_id	input_sha256	worker_report_sha256	snapshot_t0_sha256	baseline_sha256	relacion_id	accion	adjudicacion_vigente	adjudicacion_propuesta	afirmacion_origen_tipo	tratar_como_hecho	reporte_inspeccion_ref	evidencia_ref_original	evidencia_ref_accion_original	evidencia_ref_evidencia_original	siguiente_accion_original	siguiente_accion_original_sha256	input_requerido_original	reserva_original	reserva_curador	cegamiento_roto	excepcion_cegamiento_ref	estado_terminal	expediente_integrable	modifica_baseline	fail_closed
SEMPROP-a1dddb5efc3187c5b4e4b04a	SEMTSK-b6566cd1dcd301d7dcf62839	7e4d33bfd00fb5ca916922aeb6b1536ea4f5e751af5cb0507d430ea7d109ba62	3797b3a868ced4a677a1d61b5e1c7a518c097c722c9fea447b812df1597e10f5	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-abd2650bcf443274eb467a60	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	Abrir diccionario y archivo panel; comprobar dos observaciones por idPANEL2006 y mapear predictor y desenlace requeridos.	e6132f567607fb339cb3c907e9b29072e9c2d5d7cabb00cde3709c1779a00e4f	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-b05ef904efb4dd88d4226a60	SEMTSK-b6566cd1dcd301d7dcf62839	7e4d33bfd00fb5ca916922aeb6b1536ea4f5e751af5cb0507d430ea7d109ba62	3797b3a868ced4a677a1d61b5e1c7a518c097c722c9fea447b812df1597e10f5	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-e2371e6b0d421f30c496d3da	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	Abrir diccionario y archivo panel; comprobar dos observaciones por idPANEL2006 y mapear predictor y desenlace requeridos.	e6132f567607fb339cb3c907e9b29072e9c2d5d7cabb00cde3709c1779a00e4f	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-e13b6eb4a0147deff7a8a80c	SEMTSK-8e9b0c31206f4fad1ad03a66	9c9f802f446b53a3deca326750cba9d3e2d0f43e108f2ffe5979e266a83f75cc	a50ec1e861e1b113613afd491e2099c410bb3af9ab45ec02e8b4c99106a062e7	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-382a1f202f13e8134f376a00	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-general-2026-08-06.tsv	MAIN:data/mapa-ext-general-2026-08-06.tsv:L16	MAIN:data/mapa-ext-general-2026-08-06.tsv	Abrir cuestionario y codebook 2012 y localizar las variables exactas y su llave longitudinal.	ede6819bb1cd3ce12f58d9a0c61b51fb63a379c6261fdc7adc0f74514e4d87a9	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-017d261169984f5e011152d5	SEMTSK-8e9b0c31206f4fad1ad03a66	9c9f802f446b53a3deca326750cba9d3e2d0f43e108f2ffe5979e266a83f75cc	a50ec1e861e1b113613afd491e2099c410bb3af9ab45ec02e8b4c99106a062e7	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-ddc381f55d9879a6629a14d4	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-general-2026-08-06.tsv	MAIN:data/mapa-ext-general-2026-08-06.tsv:L16	MAIN:data/mapa-ext-general-2026-08-06.tsv	Abrir cuestionario y codebook 2012 y localizar las variables exactas y su llave longitudinal.	ede6819bb1cd3ce12f58d9a0c61b51fb63a379c6261fdc7adc0f74514e4d87a9	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-384f81e888fdc50f18d04ae5	SEMTSK-7b76c9fc39eedca3fb8873d8	016a6e10c9b17964b1f0d8283efd58782d758808155a6b3eb5d604e094391ffe	b1dcce8cf9633c6eab035de1b81a43c2795cbc8445d2cfe8d27d426535e7d56d	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-c9a73bd2a8258784f9f08ea8	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L8	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L8	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L8	Abrir codebook y buscar el reactivo literal de estatus; no inferirlo de gasto, crédito o bienestar.	88d6c00e835e31d094ac93a7f945fd3e8dae764f600f5a4778e6827e30be1c07	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-afaf8f44afee80414bbc2137	SEMTSK-91f4d13a88b9bc5a846d13ab	dc7ce583dfd4651986c2852e06cdc787b8510457cd59c1974835fa03caf32ab7	738a18ff27401882b83601d8acd27a480e65f65503fa2aacc47960d28584f2c3	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-6c97fe0c5cb528557054a838	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L4	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L4	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L4	Abrir codebook OpenICPSR y buscar el reactivo exacto de sensibilidad de estatus; no inferirlo desde gasto o bienestar.	397de622b167039c173f6e081d5412070ab9a9f2cfcf551626215adad0479a20	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-99afee4268c2017ee36a6386	SEMTSK-421f998d197e956bac3c19e1	00ddaaedd6b9de8dd433d531c686607ab888e2964f9d16a1c355098c983b9d95	5966d73cad314599edc56f622f35f566b7bc71ff9eb86f3f329f4fcd73eef74f	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-5fc50aa3d056d5b63f4e18df	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-general-2026-08-06.tsv:L11	MAIN:data/mapa-ext-general-2026-08-06.tsv:L11	MAIN:data/mapa-ext-general-2026-08-06.tsv:L11	Abrir cuestionario/tabla.	149460b64960dd1c2008af72df763b5514927a4fb7de9d44b98524316a265ff5	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-07f1228b55c85bea53ce85cf	SEMTSK-7fe6463046e954ef879a076d	92bfe80017bfda6622337f559f399b9e37204ef4a46bdc8c17aa23244976700b	01c15c6688fdb8e0ab083a9423939e91a8052899287abe5c2bfc9fff63b3554e	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-7feec534a72e40bdf9b6b393	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-fuentes-2026-08-06.tsv	MAIN:data/mapa-fuentes-2026-08-06.tsv:L110	MAIN:data/mapa-fuentes-2026-08-06.tsv	Resolver el recurso canónico de PI y abrir la tabla/diccionario específico antes de adjudicar.	59e4f60988573e2695f0ff6c4ed8f32505f8e30549a7a2c4a6201dc76ee2a8b9	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-ce0e65d5bffd942b4d2f50b4	SEMTSK-6e6975b837ee9b2460e0fb32	75257793bdb27948de021e23edec0ac966e1b1fc72d81270dab06cfda39ec684	5fd83cf0242a409175bbb95190c64bd231752e7df0b02370aa6d3f1acef7cac5	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-0e3c2a3a6afd1dae2297740e	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L19	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L19	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L19	Localizar anexos o codebook y verificar brazos, codificación de precio/información y compra efectiva.	62c5651e690a09c67e2782b7cd865104d4af86b74d3fe4d9e2ad27889247b2fd	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-fc64f42325455f3a1c39a570	SEMTSK-b338f458980c8edbf66ea592	c87d9fa88efd9a083593da1819548eaceb163345e9edc7e092cf469d8c38c19d	16bda764eb9a1771b8b311900536d6d27b18902ece2a3c03f4351ba4fafc53f5	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-0a4bbf31b54c5ce3565ba753	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-fuentes-2026-08-06.tsv:L112	MAIN:data/mapa-fuentes-2026-08-06.tsv:L112	MAIN:data/mapa-fuentes-2026-08-06.tsv:L112	Localizar el payload oficial concreto del padrón y abrir diccionario/llaves antes de evaluar el vínculo causal o de participación.	2b7ed0e68fb946629d88d0196c0bd1fcd5217f16d9fe5a09a92704a06148ee0d	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-2e6cb27983c3d1829592de16	SEMTSK-b338f458980c8edbf66ea592	c87d9fa88efd9a083593da1819548eaceb163345e9edc7e092cf469d8c38c19d	16bda764eb9a1771b8b311900536d6d27b18902ece2a3c03f4351ba4fafc53f5	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-6ebc288cb21990e446f70262	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:canon/integrador-psicologia-mexicano.md	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:corpus/reports/Non-Family_Social_Capital_in_Mexico__Cooperation__Trust__and_Collective_Action_Beyond_Kinship.md;MAIN:data/censo-raices-2026-08-06.tsv;MAIN:data/cola-ext-general-2026-08-06.tsv	MAIN:canon/integrador-psicologia-mexicano.md	Localizar el payload oficial concreto del padrón y abrir diccionario/llaves antes de evaluar el vínculo causal o de participación.	2b7ed0e68fb946629d88d0196c0bd1fcd5217f16d9fe5a09a92704a06148ee0d	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-b6a77a9d4f7fd61a66dd40d5	SEMTSK-d1f03a8c4f335b935d659731	329a0e7cc7baf16dd56f63263b8a77116bd16d766e3df22586d265a6031b3226	c2d072c57a936d8dcc124b3bfd9d02233fb5bcd366d4082fe0c819a68acec8ba	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-781037a17e27bb2b93e13a63	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	Resolver a un payload canónico local y abrir tabla/diccionario con unidad, periodo y variables de exposición y desenlace.	d037550cd1426688fd2abdfa16eb77e05f030000d4b29c15b046192bde2e8c55	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-36e24d56fbcbdaf416c4439d	SEMTSK-940132106fc12f8f75d722b9	b5bada2c9ed783f9c0eb3c744edabe80dd8c02cb7c8be0051ec786ba9b986d2d	ed2d24e09b52b2656a85b94f5c9e468d1f14843a05f06d3b50aeecff723e988f	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-a8d0e6223c2d79b63a90b4f5	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:canon/gobernanza-v1_15.md	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	MAIN:canon/gobernanza-v1_15.md	Resolver si es dataset o artefacto.	75172d1f12c2f64e0c2aba3be4f1b284bec275ef1decd7410a6755634a7c10b0	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-0aaff200ab7bb260e5e14a08	SEMTSK-a51729167f0aec41496d5fb5	7524b22180d5f8714a1f356a208d1c949ec40073fad3d99172d2df7a4fd5dcd6	47e4d1f2405fc5d1ac3979890236f2fb7f1948dc27749e6fbcd8279eca25546c	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-0ccb1f487408f4999004b321	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L4	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv	Recuperar el reporte canónico y localizar tabla, pregunta, muestra, periodo y codificación de confianza/uso.	93f79aab5c4486e985b86b55bd381e6b706e62ebde3d523f5497a4cca6ef5cb6	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-7f29e63288e41a883dd60731	SEMTSK-859ede5ae349b219c1e7e396	7c1f5e1915e7358c5832711799a6c35f9b257df2b7aca40ef4b329049eef54f2	450ad80f29b64d21c6a38d045d0a8cc875e7c9134b2f078f6a38481d2a8637a4	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-235427b4ebd4727b5ccdeb98	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:canon/glosario-v5_6.md	MAIN:canon/glosario-v5_6.md;MAIN:corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md;MAIN:data/censo-raices-2026-08-06.tsv;MAIN:data/cola-aperturas-externas-2026-08-06.tsv	MAIN:canon/glosario-v5_6.md	Identificar un estudio concreto ya indexado, abrir protocolo/datos y verificar umbral, asignación y outcome electoral.	3bac30a99a9113aefd17f46b4a6e20793526c3229cc6c86d0111041fab2c5d51	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-a5c97c07abc454829210d0b7	SEMTSK-51b8e8170336bc3261725518	041be1edd7a485ef0f1bbfeccf79fa58679bcccac642c8676df8c2cc2a5b7a05	7f592b66a865d3f90112bef84c2ec4827fe3ff11f7fc4b1a0613886414ed70ba	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-fd8abdfbae6d8de6a94eb38c	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md	Abrir el payload canónico ya identificado y localizar variable/tabla exacta, unidad, periodo, codificación y parte faltante.	386429f23f8eef84f018bf886875894d33afa04bd753b4c1726cb2e2af3fd4c0	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-64165fe1b0215c05932153d6	SEMTSK-57bba265dc10cb681f69b5f3	14ff429aefe47c98224331d9716815648ebfd03f91124531259bac545cc80a24	2344d9eaa963c3c7385db5344a4fafab602800b3568ecadb45215528f2bab80c	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-1867600f55b362380e728c4a	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-fuentes-2026-08-06.tsv:L135	MAIN:data/mapa-fuentes-2026-08-06.tsv:L135	MAIN:data/mapa-fuentes-2026-08-06.tsv:L135	Abrir Informe Anual o catálogo SIE, registrar idSerie/idCuadro y extraer series comparables CoDi/SPEI.	627cdc48ecf33b06281e4c77f09111e07ffd02e6f95becd8bc41402851462de7	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-712debeeb5ae9908edeb6432	SEMTSK-57bba265dc10cb681f69b5f3	14ff429aefe47c98224331d9716815648ebfd03f91124531259bac545cc80a24	2344d9eaa963c3c7385db5344a4fafab602800b3568ecadb45215528f2bab80c	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-7a38c275915e890903752598	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-fuentes-2026-08-06.tsv:L135	MAIN:data/mapa-fuentes-2026-08-06.tsv:L135	MAIN:data/mapa-fuentes-2026-08-06.tsv:L135	Abrir Informe Anual o catálogo SIE, registrar idSerie/idCuadro y extraer series comparables CoDi/SPEI.	627cdc48ecf33b06281e4c77f09111e07ffd02e6f95becd8bc41402851462de7	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-3d59dd57761be69786d3479f	SEMTSK-f955cb694c43f418077c525b	f7e9b085557c44ca0b4b8a90405a9f01d74beeb15bdda8ac6dddb5af6d7bc67c	51802ae32c019f1f4a91c5f3e7e23a75244370a49c7b16ebea700bdc8b1246f6	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-523fe941f36eef5710d093ee	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md	MAIN:canon/estado-programa-v1_10.md;MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md;MAIN:forense/cruce-catalogo-fichas-v1_0.md;MAIN:forense/cruce-catalogo-fichas-v2_0.md	MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md	Requiere futura búsqueda dirigida autorizada.	faf1d6acd679ac3cf9afec8639e9d318a201dee9ae292d961781f44fc4b310dd	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-0ef74a29d9f05efe6da0f32b	SEMTSK-22b146a107e2dff4fc4f7c15	eed217b9dc70006842b11a94b264abb8f2d39984f70813c259943ccf6a43f66c	89fd6d77ca7430f6cfb518b7d8b3181198d441c3153bbeeceac8317437dce97e	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-2a1cc2aeaa3a0d0f5e1e49d2	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-general-2026-08-06.tsv:L14	MAIN:data/mapa-ext-general-2026-08-06.tsv:L14	MAIN:data/mapa-ext-general-2026-08-06.tsv:L14	Abrir GED codebook.	623a70ad87a08b2702c4109b04f42746a3983ae4b1a6f4de155544695aa5872e	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-af7fec8a599d2890c5a1c50d	SEMTSK-22b146a107e2dff4fc4f7c15	eed217b9dc70006842b11a94b264abb8f2d39984f70813c259943ccf6a43f66c	89fd6d77ca7430f6cfb518b7d8b3181198d441c3153bbeeceac8317437dce97e	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-6e785044dd97d2658a495bb2	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-general-2026-08-06.tsv:L14	MAIN:data/mapa-ext-general-2026-08-06.tsv:L14	MAIN:data/mapa-ext-general-2026-08-06.tsv:L14	Abrir codebook.	cbaa94a86de1c4fec2a241af2976841d29dc2a9bf7f0427dae2b2da32280d080	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
