id_manifiesto	archivo	raiz	tamano_bytes	usado_para_declara_uso	necesidades_que_lo_citan	tsv_de_apertura_que_lo_toca	estado	universo_declarado
enoen_2022_2t_csv	conjunto_de_datos_enoen_2022_2t_csv.zip	data_raw	41272360	CAL-G3 / horizonte_temporal -- pendiente de pre-registro			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enoen_2022_3t_csv	conjunto_de_datos_enoen_2022_3t_csv.zip	data_raw	40289417	CAL-G3 / horizonte_temporal -- pendiente de pre-registro			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enoen_2022_4t_csv	conjunto_de_datos_enoen_2022_4t_csv.zip	data_raw	40388980	CAL-G3 / horizonte_temporal -- pendiente de pre-registro			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enoen_trim3_2020_trim4_2022_documentacion_zip	enoe_n_trim3_2020-trim4_2022.zip	data_raw	167598763	CAL-G3 / horizonte_temporal -- pendiente de pre-registro			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enpol2021_bd_csv_zip	enpol2021/bd_enpol_2021_csv.zip	data_raw	35914746	Encargo B-3 (mesa #20): cierre del barrido de alcanzabilidad -- ENPOL 2021 (Encuesta Nacional de Poblacion Privada de la Libertad) estaba SIN PAYLOAD en el catalogo v2.0 sin haberse sondeado. Portal INEGI resuelto esta sesion via /programas/enpol/ (stub JS a /2021/, idm=3119, formato idm sin comillas -- variante no vista antes). Candidata a seguridad_justicia. Encargo M-3 (2026-08-05) abrio el FD emparejado: R10.3 tiene candidato con universo no coincidente (P8_4/P8_5, miedo a represalias por corrupcion interna) -- ver esa entrada y forense/notas/2026-08-05-m3-lote-b3-diez-reactivos.md.			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enpol2021_fd_pdf	enpol2021/fd_enpol2021.pdf	data_raw	3945038	"Encargo B-3 (mesa #20): diccionario de archivos (FD) de ENPOL 2021, pareja de enpol2021_bd_csv_zip. Encargo M-3 (2026-08-05): descriptor abierto integro (7 tablas). R10.3 (""ver, oir y callar""): candidato con universo NO coincidente -- P8_4/P8_5 (Seccion VIII, corrupcion al interior del Centro) preguntan si denuncio y, si no, la razon; opcion literal ""Por miedo a represalias, incluso juridicas"". Mecanismo de silencio-por-miedo real, pero el universo es corrupcion sufrida por la propia persona privada de la libertad dentro del centro, no testigo de delito en poblacion general -- no se adjudica como reactivo directo de R10.3. Ver forense/notas/2026-08-05-m3-lote-b3-diez-reactivos.md."			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
ensafi2023_bd_csv_zip	ensafi2023/ensafi_2023_bd_csv.zip	data_raw	5027338	"Encargo B-3 (mesa #20): cierre del barrido de alcanzabilidad -- ENSAFI 2023 (Encuesta Nacional sobre Salud Financiera) estaba SIN PAYLOAD en el catalogo v2.0 sin haberse sondeado. Portal INEGI resuelto esta sesion via /programas/ensafi/ (stub JS a /2023/, idBiinegi=3364). FD declarado por el API resuelve a soft-404 (2263B) -- no publicado bajo ese patron, ver nota forense. Encargo M-3 (2026-08-05): sin FD ni cuestionario accesible (portal /programas/ensafi/2023/ es SPA sin listado estatico, WebFetch solo recupera <title>; no se adivino ningun endpoint no declarado). aversion_riesgo, horizonte_temporal y R1.3 (canal de confianza) quedan EL DESCRIPTOR NO ALCANZA -- es ""no pude alcanzar la fuente"", no ""la fuente no tiene el dato"". Ver forense/notas/2026-08-05-m3-lote-b3-diez-reactivos.md."	N3,N4,N10,N12,N13,N14	abrir4-variables-2026-08-08.tsv	EXPLOTADO	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
ensu2025_bd_csv_zip	ensu2025/ensu_bd_2025_csv.zip	data_raw	12332522	"Encargo B-3 (mesa #20): microdatos ENSU 2025 (Encuesta Nacional de Seguridad Publica Urbana), candidata a confianza_institucional[seguridad]/exposicion_violencia -- pertinencia de reactivo sigue parcial/no verificada (forense/notas/2026-08-04-barrido-alcanzabilidad-27fuentes.md paragraph 3 y 7). Encargo M-3 (2026-08-05): el listado JSON completo de documentos de esta fuente (268 titulos, API archivoscompaginacion) SI declara un FD para 2025, pero su pathLogico repite el patron que ya daba soft-404 -- la API anuncia un documento que el servidor no sirve. Ningun titulo ""Cuestionario"" existe en el listado. confianza_institucional[seguridad]/exposicion_violencia quedan EL DESCRIPTOR NO ALCANZA -- es ""no pude alcanzar la fuente"", no ""la fuente no tiene el dato"". Ver forense/notas/2026-08-05-m3-lote-b3-diez-reactivos.md."			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enti2022_bd_dbf_zip	enti2022/enti_2022_bd_dbf.zip	data_raw	18671874	Encargo B-3 (mesa #20): cierre del barrido de alcanzabilidad -- ENTI 2022 (Encuesta Nacional de Trabajo Infantil, INEGI+OIT+STPS) estaba SIN PAYLOAD en el catalogo v2.0 sin haberse sondeado. Portal INEGI resuelto esta sesion via /programas/enti/ (stub JS con vredirect() a /2022/, idBiinegi=3327). Candidata a trabajo_ingreso_formalidad. Encargo M-3 (2026-08-05) abrio el FD emparejado: sin candidato limpio a ningun constructo del glosario -- ver esa entrada y forense/notas/2026-08-05-m3-lote-b3-diez-reactivos.md.			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enti2022_fd_pdf	enti2022/enti_2022_fd.pdf	data_raw	1760381	Encargo B-3 (mesa #20): diccionario de archivos (FD) de ENTI 2022, pareja de enti2022_bd_dbf_zip. Encargo M-3 (2026-08-05): descriptor abierto integro (7 tablas: vivienda, hogar, sociodemografico, ocupacion I/II, cuestionario basico 5-11 anios, cuestionario basico 12-17 anios). Sin constructo del programa asignado a esta fuente por el encargo -- revisado trabajo/negocio familiar no remunerado, es economia informal familiar, no la creencia normativa de familismo_obligacion/familismo_apoyo; no se forzo ningun candidato. Ver forense/notas/2026-08-05-m3-lote-b3-diez-reactivos.md.			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enut2002_bd_dbf	enut2002_bd_dbf.zip	data_raw	2667594	documentación / microdato — ENUT, constructo pendiente de asignar en el cruce de Hito E			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enut2002_fd_pdf	enut2002_fd.pdf	data_raw	239525	documentación / microdato — ENUT, constructo pendiente de asignar en el cruce de Hito E			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enut2009_bd_dbf	enut2009_bd_dbf.zip	data_raw	5249774	documentación / microdato — ENUT, constructo pendiente de asignar en el cruce de Hito E			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enut2009_diccionario_variables_html	enut2009_diccionario_variables.html	data_raw	32841	documentación / microdato — ENUT, constructo pendiente de asignar en el cruce de Hito E			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enut2009_fd_pdf	enut2009_fd.pdf	data_raw	187410	documentación / microdato — ENUT, constructo pendiente de asignar en el cruce de Hito E			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enut2014_bd_dbf	enut2014_bd_dbf.zip	data_raw	5624461	documentación / microdato — ENUT, constructo pendiente de asignar en el cruce de Hito E			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enut2014_diccionario_variables_html	enut2014_diccionario_variables.html	data_raw	50445	documentación / microdato — ENUT, constructo pendiente de asignar en el cruce de Hito E			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enut2014_fd_xls	enut2014_fd.xls	data_raw	334336	documentación / microdato — ENUT, constructo pendiente de asignar en el cruce de Hito E			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enut2019_bd_csv	enut2019_bd_csv.zip	data_raw	11086174	"documentación / microdato — ENUT. Corregido 2026-08-05 (Encargo M-2): ""constructo pendiente de asignar"" desactualizado desde el 2026-08-04 -- `TMODULO.csv` de este payload fue abierto e inspeccionado (columnas/frecuencias, no fila-por-fila) en forense/notas/2026-08-04-enut-paso1-familismo-obligacion.md §3.2/§3.5, junto con enut2019_fd_xlsx/enut2019_diccionario_variables_html. No se corrió estadística de resultado sobre esta ola específicamente -- la corrida completa de R5.2 (Encargo Y) usó la ola 2024, ver enut2024_bd_csv."			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enut2019_der_zip	enut2019_der.zip	data_raw	83679	documentación / microdato — ENUT, constructo pendiente de asignar en el cruce de Hito E			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enut2019_diccionario_variables_html	enut2019_diccionario_variables.html	data_raw	46879	"documentación / microdato — ENUT. Corregido 2026-08-05 (Encargo M-2): ""constructo pendiente de asignar"" desactualizado -- leída (landing RNM, estructura de tablas y conteos) en forense/notas/2026-08-04-enut-paso1-familismo-obligacion.md §3.2."			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enut2019_fd_xlsx	enut2019_fd.xlsx	data_raw	116279	"documentación / microdato — ENUT. Corregido 2026-08-05 (Encargo M-2): ""constructo pendiente de asignar"" desactualizado -- workbook parseado íntegro (hoja por tabla) en forense/notas/2026-08-04-enut-paso1-familismo-obligacion.md §3.2 para confirmar reactivos/nemónicos antes de abrir el microdato de enut2019_bd_csv."			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enut2024_bd_csv	enut2024_bd_csv.zip	data_raw	17934681	"Encargo Y — R5.2 (cuidado -> mujeres 40+), forense/notas/2026-08-04-y5-veredicto-r5-2.md. Corregido 2026-08-05 (Encargo M-2): ""constructo pendiente de asignar"" desactualizado desde el 2026-08-04 -- este payload alimentó `run_r5_2.py` (tablas `tsdem.csv`, `tmodulo.csv`, `tvar_crea.csv`), corrida completa y PROPUESTA (no adjudicada; el veredicto archivado y el contador `3 de 27` no cambiaron por esa nota — mismo criterio que Nota 16/R5.1). Inspección estructural previa (columnas, sin cruces) en forense/notas/2026-08-04-enut-paso1-familismo-obligacion.md §3.2/§3.5 y forense/notas/2026-08-04-y1-operacionalizacion-r5-2-enut.md."			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enut2024_der_zip	enut2024_der.zip	data_raw	227361	documentación / microdato — ENUT, constructo pendiente de asignar en el cruce de Hito E			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enut2024_diccionario_variables_html	enut2024_diccionario_variables.html	data_raw	40533	"documentación / microdato — ENUT. Corregido 2026-08-05 (Encargo M-2): ""constructo pendiente de asignar"" desactualizado -- leída (landing RNM, estructura de tablas y conteos) en forense/notas/2026-08-04-enut-paso1-familismo-obligacion.md §3.2."			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enut2024_fd_xlsx	enut2024_fd.xlsx	data_raw	162690	"documentación / microdato — ENUT. Corregido 2026-08-05 (Encargo M-2): ""constructo pendiente de asignar"" desactualizado -- workbook parseado íntegro (hoja por tabla) en forense/notas/2026-08-04-enut-paso1-familismo-obligacion.md §3.2 y usado como base de nombres/columnas para la corrida R5.2 (ver enut2024_bd_csv)."			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2018_csv	envipe2018_csv.zip	data_raw	24337809	candidata para R7.2 (delito sin seguro -> no denuncia, ENVIPE desagregada por delito x cobertura) -- serie histórica ENVIPE			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2018_cuest_modulo_pdf	cuest_modulo_envipe2018.pdf	data_raw	1427717	documentación -- mapeo de reactivos a los seis componentes de confianza_institucional			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2018_cuest_principal_pdf	cuest_principal_envipe2018.pdf	data_raw	1601730	documentación -- mapeo de reactivos a los seis componentes de confianza_institucional			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2018_fd_pdf	fd_envipe2018.pdf	data_raw	1901994	documentación -- mapeo de reactivos a los seis componentes de confianza_institucional			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2019_csv	envipe2019_csv.zip	data_raw	19146940	candidata para R7.2 (delito sin seguro -> no denuncia, ENVIPE desagregada por delito x cobertura) -- serie histórica ENVIPE			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2019_cuest_modulo_pdf	cuest_modulo_envipe2019.pdf	data_raw	936504	documentación -- mapeo de reactivos a los seis componentes de confianza_institucional			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2019_cuest_principal_pdf	cuest_principal_envipe2019.pdf	data_raw	1132943	documentación -- mapeo de reactivos a los seis componentes de confianza_institucional			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2019_fd_pdf	fd_envipe2019.pdf	data_raw	1918379	documentación -- mapeo de reactivos a los seis componentes de confianza_institucional			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2020_csv	envipe2020_csv.zip	data_raw	20253728	candidata para R7.2 (delito sin seguro -> no denuncia, ENVIPE desagregada por delito x cobertura) -- serie histórica ENVIPE			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2020_cuest_modulo_pdf	cuest_modulo_envipe2020.pdf	data_raw	904277	documentación -- mapeo de reactivos a los seis componentes de confianza_institucional			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2020_cuest_principal_pdf	cuest_principal_envipe2020.pdf	data_raw	1093270	documentación -- mapeo de reactivos a los seis componentes de confianza_institucional			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2020_fd_pdf	fd_envipe2020.pdf	data_raw	1969912	documentación -- mapeo de reactivos a los seis componentes de confianza_institucional			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2021_csv	envipe2021_csv.zip	data_raw	22334244	candidata para R7.2 (delito sin seguro -> no denuncia, ENVIPE desagregada por delito x cobertura) -- serie histórica ENVIPE			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2021_cuest_modulo_pdf	cuest_modulo_envipe2021.pdf	data_raw	911976	documentación -- mapeo de reactivos a los seis componentes de confianza_institucional			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2021_cuest_principal_pdf	cuest_principal_envipe2021.pdf	data_raw	1121593	documentación -- mapeo de reactivos a los seis componentes de confianza_institucional			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2021_fd_pdf	fd_envipe2021.pdf	data_raw	1758289	documentación -- mapeo de reactivos a los seis componentes de confianza_institucional			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2022_csv	envipe2022_csv.zip	data_raw	18858955	candidata para R7.2 (delito sin seguro -> no denuncia, ENVIPE desagregada por delito x cobertura) -- serie histórica ENVIPE			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2022_cuest_modulo_pdf	cuest_modulo_envipe2022.pdf	data_raw	948921	documentación -- mapeo de reactivos a los seis componentes de confianza_institucional			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
envipe2022_cuest_principal_pdf	cuest_principal_envipe2022.pdf	data_raw	1263461	documentación -- mapeo de reactivos a los seis componentes de confianza_institucional			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
