id_afirmacion	dominio	report	estado_hoja	existencia_documento	pieza_o_razon	instrumento_ola	propietario	prioridad
ASTRA5-U0-GENBEH-026	GENETICA	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	registrar Borrego-Soto et al. 2020 (Pharmacogenomics J 20(4):586-594, PMID 31959879) y Perez-Rubio et al. 2017 (Gene) en el manifiesto	ninguno identificado	ASTRA5-MESA-GENETICA / ASTRA5-MESA-DOCUMENTAL	3
ASTRA5-U0-GENBEH-027	GENETICA	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	registrar Anokhin et al. 2011 (Behav Genet 41(2):175-183, PMID 20700643) en el manifiesto U0	Anokhin et al. (2011) — no verificado	ASTRA5-MESA-GENETICA / ASTRA5-MESA-DOCUMENTAL	3
ASTRA5-U0-GENBEH-028	GENETICA	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	registrar Sanchez-Roige/Gray et al. 2025 (DOI 10.1038/s41380-025-03356-8) en el manifiesto.	Sanchez-Roige/Gray et al., Molecular Psychiatry (2025)	ASTRA5-MESA-GENETICA / ASTRA5-MESA-DOCUMENTAL	3
ASTRA5-U0-GENBEH-029	GENETICA	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	registrar Sanchez-Roige et al. 2018 (DOI 10.1038/s41593-017-0032-x) en el manifiesto	Sanchez-Roige et al., Nature Neuroscience (2018)	ASTRA5-MESA-GENETICA / ASTRA5-MESA-DOCUMENTAL	3
ASTRA5-U0-GENBEH-030	GENETICA	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	registrar Mani et al. 2013 (DOI 10.1126/science.1238041) en el manifiesto.	Mani, Mullainathan, Shafir & Zhao, Science 341:976-980 (2013)	ASTRA5-MESA-GENETICA / ASTRA5-MESA-DOCUMENTAL	3
ASTRA5-U0-GENBEH-031	GENETICA	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	extraer texto literal de las preguntas PR01/PR03 (modulo Preferencias, eleccion de loteria por plazo/monto) del cuestionario ENNViH-2 (ehh05q_all.zip) y ENNViH-3 (ehh09q_all.zip), y de una variable de ingreso/escasez del mismo libro de hogar, para construir la asociacion citable	ninguno identificado con diseño equivalente en México	ASTRA5-MESA-GENETICA	3
ASTRA5-U0-GENBEH-032	GENETICA	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	DOCUMENTACIÓN-SOLAMENTE	EXISTE-SATISFACE-DESDE-CAJA	registrar Calancie et al. 2018 (G3 8(6):2107-2119, PMID 29686110, https://pubmed.ncbi.nlm.nih.gov/29686110/) en el manifiesto U0 como el documento real que sustenta esta afirmacion	Sharafi et al., Food Quality and Preference (2016) -- EXISTENCIA-NO-COMPROBADA; candidato real que SI sustenta la afirmacion: Calancie L, Keyserling TC, Taillie LS, Robasky K, Patterson C, Ammerman AS	ASTRA5-MESA-GENETICA / ASTRA5-MESA-DOCUMENTAL	3
ASTRA5-U0-GENBEH-033	GENETICA	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	ADQUIRIR	COMPROBADA-O-NO-APLICA	registrar Calancie et al. 2018 (G3 8(6):2107-2119, PMID 29686110) en el manifiesto U0 como el documento real que sustenta este hallazgo. Nota a mesa (dato de juicio, no se reescribe el report): la atribucion 'Deshaware & Singhal / estudio HHL 2018' del report parece ser una cita erronea -- el articulo real de esos autores (Gene 2017, PMID 28652185) es un estudio distinto en poblacion india sin int	Deshaware & Singhal 2018 / estudio HHL: NO CONFIRMADO tal como lo describe el report (su articulo real es 2017, India, sin intervencion); documento real identificado: Calancie et al., G3 (Bethesda), 2	ASTRA5-MESA-GENETICA / ASTRA5-MESA-DOCUMENTAL	3
ASTRA5-U0-GENBEH-034	GENETICA	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	Límite de diseño: ningún instrumento del corpus mexicano genotipa TAS2R38 (0 aciertos para tas2r38 en 314,256 identidades de reactivos) ni combina fenotipo gustativo con consumo real de verduras en México; no se identificó instrumento tras este recorrido; no equivale a imposibilidad universal.	ninguno identificado	ASTRA5-MESA-GENETICA	4
ASTRA5-U0-GENBEH-035	GENETICA	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	registrar Moreno-Estrada et al. 2014 (DOI 10.1126/science.1251688) en el manifiesto y cotejar la métrica exacta de distancia genética citada.	Moreno-Estrada et al., Science 344:1280-1285 (2014), DOI 10.1126/science.1251688	ASTRA5-MESA-GENETICA / ASTRA5-MESA-DOCUMENTAL	3
ASTRA5-U0-GENBEH-036	GENETICA	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	registrar el artículo (PMID 28152448) en el manifiesto	 "High frequency of the DRD2/ANKK1 A1 allele in Mexican Native Amerindians and Mestizos and its association with alcohol consumption", ScienceDirect S0376871617300224, PMID 28152448	ASTRA5-MESA-GENETICA / ASTRA5-MESA-DOCUMENTAL	3
ASTRA5-U0-GENBEH-037	GENETICA	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	Veredicto/síntesis que solo recombina hallazgos ya dictaminados en las filas 001-034 (ADH1B agnóstico a ascendencia, ALDH2 nulo, heterogeneidad genética de Moreno-Estrada); sin componente empírico propio y, además, prohibido por el firewall genético del proyecto (§3): ningún diseño legítimo dentro de este proyecto podría producir ni refutar una atribución de conducta grupal por ascendencia.	no aplica (síntesis, no medición nueva)	ASTRA5-MESA-GENETICA	4
ASTRA5-U0-GENBEH-038	GENETICA	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	Recomendaciones de política y síntesis que recombinan resultados ya dictaminados en las filas 001-034; sin diseño de evaluación de impacto de política (p. ej. impuestos al alcohol/tabaco) ejecutado en este report ni disponible en este corpus para contrastarlas.	no aplica	ASTRA5-MESA-GENETICA	4
ASTRA5-U0-SALUD-001	CONSUMO	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	ADQUIRIR	COMPROBADA-O-NO-APLICA	No es instrumento de encuesta: boletín Gaceta UNAM (2019) que cita a Yale/Euromonitor. No está en el manifiesto del repo. (https://www.gaceta.unam.mx/mexico-primer-consumidor/)	No es instrumento de encuesta: boletín Gaceta UNAM (2019) que cita a Yale/Euromonitor. No está en el manifiesto del repo.	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-002	CONSUMO	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	Estudio académico de Louise Guibrunet (Instituto de Geografía, UNAM), difundido en boletín UNAM y prensa (El Financiero, 7 ene 2024). No es instrumento del corpus. (https://www.dgcs.unam.mx/boletin/bdboletin/2024_014.html)	Estudio académico de Louise Guibrunet (Instituto de Geografía, UNAM), difundido en boletín UNAM y prensa (El Financiero, 7 ene 2024). No es instrumento del corpus.	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-003	CONSUMO	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	Colchero MA et al., 'Beverage purchases from stores in Mexico under the excise tax…' BMJ 2016	Colchero MA et al., 'Beverage purchases from stores in Mexico under the excise tax…' BMJ 2016; y 'In Mexico, Evidence Of Sustained Consumer Response…' Health Affairs 2017.	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-004	CONSUMO	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	ADQUIRIR	COMPROBADA-O-NO-APLICA	International Food Policy Study México 2020-2021 (encuesta transversal en línea repetida)	International Food Policy Study México 2020-2021 (encuesta transversal en línea repetida); estudio de reformulación INSP/PLOS Medicine.	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-005	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	Registro regulatorio COFEPRIS (estrategia de regulación de consultorios en farmacias) y declaraciones públicas de Anafarmex. (https://www.gob.mx/cofepris/prensa/avanza-la-estrategia-para-regular-consultorios-en-farmacias-62847)	Registro regulatorio COFEPRIS (estrategia de regulación de consultorios en farmacias) y declaraciones públicas de Anafarmex.	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-006	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	utilizadores_ensanut2024_w_stata_stata|1fb44754452e5cbf8d8b195385cd4b052cde80b4784ac38193527682f8ceb482|raíz descargas_mx; U0 no abrió microdato.	ENSANUT 2024, cuestionario de Utilizadores, variable u0201 (institución/prestador de atención, 24 categorías, incluye categoría 12 'consultorios pertenecientes a farmacias/farmacias con consultorio mé	ASTRA5-MESA-SALUD	2
ASTRA5-U0-SALUD-007	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	ADQUIRIR	COMPROBADA-O-NO-APLICA	ENCODAT 2025 (Encuesta Nacional de Consumo de Drogas, Alcohol y Tabaco), Secretaría de Salud/CONASAMA/INSP/Instituto Nacional de Psiquiatría, diseño probabilístico multietápico	ENCODAT 2025 (Encuesta Nacional de Consumo de Drogas, Alcohol y Tabaco), Secretaría de Salud/CONASAMA/INSP/Instituto Nacional de Psiquiatría, diseño probabilístico multietápico; comparación con ENCODA	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-008	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	ENCODAT 2025, comparación con ENCODAT 2016.	ENCODAT 2025, comparación con ENCODAT 2016.	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-009	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	integrantes_ensanut2024_w_icb_stata_stata__v2026_09_01|20a9fae339da3fa3fc6ce20e81b6b1cf32375b40baf5a876d760a15f01ec6aa9|raíz descargas_mx; adultos_ensanut2024_w_stata_stata__v2026_09_01|0fa8f4436fa427cc23d1d43164d449462c09eb787cb45ad20961576cb095a6c4|raíz descargas_mx; U0 no abrió microdato.	ENSANUT 2024, cuestionario Hogar, Sección IV 'Situación de salud y utilización de servicios de salud', pregunta 4.1-4.2 (necesidad de salud en últimos 3 meses) y H0406 (si fue atendido).	ASTRA5-MESA-SALUD	2
ASTRA5-U0-SALUD-010	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DOCUMENTACIÓN-SOLAMENTE	NO-ACCESIBLE-DESDE-CAJA	SIN-ID-MANIFIESTO; EXISTENCIA-NO-COMPROBADA tras esta pasada (INEGI existe como institucion, pero no el documento exacto con esta cifra)	No identificado con precisión: posible INEGI 'Mujeres y Hombres en México' o comunicado de prensa; solo hallado como cifra similar en contexto distinto (INEGI: 83.6% vs 87.9% buscan atención entre qui	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-011	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DOCUMENTACIÓN-SOLAMENTE	NO-ACCESIBLE-DESDE-CAJA	SIN-ID-MANIFIESTO; EXISTENCIA-NO-COMPROBADA tras esta pasada (IMSS existe como institucion, pero no el documento exacto con esta cifra)	Posible IMSS 'Informes y Estadísticas' o Memoria Estadística; no confirmado.	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-012	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	hogar_ensanut2024_w_icb_stata_stata__v2026_09_01|440ff69a24d8063cfd9297c14008e75fed05a6266982802612fbcfa61ce73c7b|raiz descargas_mx (derechohabiencia, variable exacta por confirmar); adultos_ensanut2024_w_stata_stata__v2026_09_01|0fa8f4436fa427cc23d1d43164d449462c09eb787cb45ad20961576cb095a6c4|raiz descargas_mx (programas preventivos A1001g-A1008i); U0 no abrio microdato	ENOE — ola RESERVADA (2026T1) según reserva del lote; no se abre ni se deriva.	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-013	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DOCUMENTACIÓN-SOLAMENTE	EXISTE-SATISFACE-DESDE-CAJA	SIN-ID-MANIFIESTO para el documento con la cifra 2024; EXISTENCIA-NO-COMPROBADA tras esta pasada (CONEVAL existe como institucion, con portal accesible, pero sin la seccion 2024 visible en este intento)	CONEVAL/INEGI, medición de carencia de acceso a servicios de salud 2024 (documento no localizado en este lote).	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-014	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	Basto-Abreu A. et al., estudio con base en ENSANUT 2022 (o 2021-2024 según la versión del artículo), Salud Pública de México.	Basto-Abreu A. et al., estudio con base en ENSANUT 2022 (o 2021-2024 según la versión del artículo), Salud Pública de México.	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-015	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DOCUMENTACIÓN-SOLAMENTE	EXISTE-SATISFACE-DESDE-CAJA	SIN-ID-MANIFIESTO; EXISTENCIA-NO-COMPROBADA tras esta pasada	Posible: meta-análisis de adherencia a DM2 en México, Psicumex 2022 (mencionado en Patrón E del mismo report, no confirmado como la fuente de esta cifra).	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-016	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	ADQUIRIR	EXISTE-SATISFACE-DESDE-CAJA	SIN-ID-MANIFIESTO; EXISTENCIA-NO-COMPROBADA tras esta pasada (la serie ENSANUT como programa existe, pero la ola 2018-19 no esta en este corpus)	ENSANUT 2018-19 (Encuesta Nacional de Salud y Nutrición), no disponible en el corpus del proyecto (catálogo solo lista familia 'ensanut 2024').	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-017	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	ENCODAT 2025, sección/anexo regional (no confirmado en las páginas leídas del Resumen Ejecutivo). (https://www.gob.mx/cms/uploads/attachment/file/1044513/ENCODAT_-_COMPLETO.pdf)	ENCODAT 2025, sección/anexo regional (no confirmado en las páginas leídas del Resumen Ejecutivo).	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-018	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	ENCODAT 2025, posible desglose de sustancia específica (fentanilo) dentro de la categoría 'opioides', no confirmado en el Resumen Ejecutivo leído.	ENCODAT 2025, posible desglose de sustancia específica (fentanilo) dentro de la categoría 'opioides', no confirmado en el Resumen Ejecutivo leído.	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-019	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	ENCODAT 2025, comparación con ENCODAT 2016.	ENCODAT 2025, comparación con ENCODAT 2016.	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-020	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	Diario Oficial de la Federación, decreto firmado por la Presidenta Claudia Sheinbaum Pardo el 16-ene-2025, publicado 17-ene-2025. (https://dof.gob.mx/nota_detalle.php?codigo=5747305&fecha=17%2F01%2F2025)	Diario Oficial de la Federación, decreto firmado por la Presidenta Claudia Sheinbaum Pardo el 16-ene-2025, publicado 17-ene-2025.	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-021	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DOCUMENTACIÓN-SOLAMENTE	NO-ACCESIBLE-DESDE-CAJA	SIN-ID-MANIFIESTO; EXISTENCIA-NO-COMPROBADA tras esta pasada	Estudio(s) publicado(s) en SciELO (no identificado con DOI en este lote).	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-022	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	CONABIO (Comisión Nacional para el Conocimiento y Uso de la Biodiversidad), portal biodiversidad.gob.mx, citando a Alamilla y Neyra (2020). (https://www.biodiversidad.gob.mx/diversidad/medicinal/plantas)	CONABIO (Comisión Nacional para el Conocimiento y Uso de la Biodiversidad), portal biodiversidad.gob.mx, citando a Alamilla y Neyra (2020).	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-023	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	SEMARNAT (gob.mx), citando a Roberto Campos Navarro, Facultad de Medicina UNAM. (https://www.gob.mx/semarnat/articulos/plantas-medicinales-de-mexico)	SEMARNAT (gob.mx), citando a Roberto Campos Navarro, Facultad de Medicina UNAM.	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-024	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	actividad_fisica_ensanut2024_w_adultos_stata_stata__v2026_09_01|d032220c54f189218047a0048ff3e3b4ab4fbd27b6a8b6a62d666e63b5110f5d|raiz descargas_mx (ola 2024, no reproduce cifra 2022); ENSANUT 2022 SIN-ID-MANIFIESTO; U0 no abrio microdato	ENSANUT 2024, módulo de Actividad Física para adultos (actividad_fisica_ensanut2024_w_adultos).	ASTRA5-MESA-SALUD	2
ASTRA5-U0-SALUD-025	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	ADQUIRIR	EXISTE-SATISFACE-DESDE-CAJA	SIN-ID-MANIFIESTO; EXISTENCIA-NO-COMPROBADA tras esta pasada (la serie ENSANUT como programa existe, pero las olas 2018/2022 no estan en este corpus)	ENSANUT 2018 y ENSANUT 2022 (no disponibles en el corpus del proyecto).	ASTRA5-MESA-SALUD	3
ASTRA5-U0-SALUD-026	CONSUMO	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	Límite de diseño: ningún instrumento recorrido en el corpus pregunta motivo de consumo (recompensa/premio/consuelo) ligado a compra observada de refresco o botana. Búsqueda: u0busca -q 'como recompensa|premiarse|consentirse' → 0 aciertos con texto (113,780 identidades con texto revisadas); no se identificó instrumento tras este recorrido; no equivale a imposibilidad universal.	No identificado.	ASTRA5-MESA-CONSUMO	4
ASTRA5-U0-SALUD-027	SALUD	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	Es una síntesis/veredicto que recombina hallazgos ya dictaminados (precio del impuesto, tiempo, disponibilidad en salud-cuerpo-001 a 004); no tiene un componente empírico propio adicional. Sin contrafactual ni diseño de identificación en los instrumentos recorridos que separe 'elección individual' de 'entorno' como causa única; los componentes descriptivos que la sostienen están en las filas 001-0	No aplica.	ASTRA5-MESA-SALUD	4
ASTRA5-U0-SALUD-028	CONSUMO	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	etiquetado_ensanut2924_w_stata_stata__v2026_09_01|e6914875c3ab2b83f2e7ae59bea8f7f99e3d5201ded94037fd34db267e32595e|raíz descargas_mx; nse_hogar_ensanut_2024_csv_csv|685e33d003ca100b06501c377de13abce8f56b46b3705f7a6fa0effaf4db28af|raíz descargas_mx; integrantes_ensanut2024_w_icb_stata_stata__v2026_09_01|20a9fae339da3fa3fc6ce20e81b6b1cf32375b40baf5a876d760a15f01ec6aa9|raíz descargas_mx; U0 no abrió 	ENSANUT 2024 (re-publicación 2026-09-01), módulo Etiquetado (ETI25) + NSE_Hogar (nseF/nse5F) + Integrantes (edad, para presencia de menores), unidos por FOLIO_I.	ASTRA5-MESA-SALUD	3
