clave	unidad	tipo	filas_o_contratos	razon
transversal	LECTURA-2ead6a5a-01	F		DEDUP: ASTRA5-U0-CONS-027 (Hofstede PDI81/IDV30/MAS69/UAI82/LTO24/IVR97, degradado a MEDIA(c) por ADR-06/FP-293); heterogeneidad intranacional (estudio empresa 2017) también DEDUP: ASTRA5-U0-TRAB-007.
transversal	LECTURA-2ead6a5a-02	G		DEDUP: ASTRA5-U0-TRUST-003 (confianza interpersonal WVS, caída 33%1990->16%2005); anomalía de género (Ipsos, mujeres confían más) DEDUP: ASTRA5-U0-TRUST-009; WVS 2012 12% DEDUP: ASTRA5-U0-CONS-012. Nota: el rango 12-28% del report combina olas/preguntas WVS distintas sin reactivo reconciliado (cruce TRANS-CONS-WVS-Q57 del paquete); mapa Inglehart-Welzel es posicionamiento teórico sin componente empírico propio adicional (mismo tipo de marco importado (c) que Hofstede/GLOBE).
transversal	LECTURA-2ead6a5a-02	F		DEDUP: ASTRA5-U0-TRUST-003 (confianza interpersonal WVS, caída 33%1990->16%2005); anomalía de género (Ipsos, mujeres confían más) DEDUP: ASTRA5-U0-TRUST-009; WVS 2012 12% DEDUP: ASTRA5-U0-CONS-012. Nota: el rango 12-28% del report combina olas/preguntas WVS distintas sin reactivo reconciliado (cruce TRANS-CONS-WVS-Q57 del paquete); mapa Inglehart-Welzel es posicionamiento teórico sin componente empírico propio adicional (mismo tipo de marco importado (c) que Hofstede/GLOBE).
transversal	LECTURA-2ead6a5a-03	G		DEDUP: ASTRA5-U0-INTER-031 (GLOBE colectivismo/distancia de poder/paradoja As-Is vs Should-Be); preferencia por menor distancia de poder DEDUP: ASTRA5-U0-AUTOR-006; perfil de liderazgo carismático/equipo/participativo DEDUP: ASTRA5-U0-AUTOR-014.
transversal	LECTURA-2ead6a5a-03	F		DEDUP: ASTRA5-U0-INTER-031 (GLOBE colectivismo/distancia de poder/paradoja As-Is vs Should-Be); preferencia por menor distancia de poder DEDUP: ASTRA5-U0-AUTOR-006; perfil de liderazgo carismático/equipo/participativo DEDUP: ASTRA5-U0-AUTOR-014.
transversal	LECTURA-2ead6a5a-04	G		FILA PROPIA: transversal-002 (Gelfand tightness-looseness 7.2, 221 CDMX, no localizado en ningún lote temático recorrido; PENDIENTE-VERIFICACION-DOCUMENTAL).
transversal	LECTURA-2ead6a5a-04	F		FILA PROPIA: transversal-002 (Gelfand tightness-looseness 7.2, 221 CDMX, no localizado en ningún lote temático recorrido; PENDIENTE-VERIFICACION-DOCUMENTAL).
transversal	LECTURA-2ead6a5a-05	G		DEDUP: ASTRA5-U0-EMOC-001 (Smith et al. 2017, autopercepción dignidad/honor/face); correlación dignidad-face r=.96 DEDUP: ASTRA5-U0-EMOC-002; clasificación honor/dignidad/face como marco importado (c) DEDUP: ASTRA5-U0-EMOC-015. ADR-31 (retiro del híbrido honor rural/dignidad urbano) y la lectura canónica de sensibilidad reputacional MEDIA quedan reflejadas en esas mismas filas de emociones-morales.
transversal	LECTURA-2ead6a5a-05	F		DEDUP: ASTRA5-U0-EMOC-001 (Smith et al. 2017, autopercepción dignidad/honor/face); correlación dignidad-face r=.96 DEDUP: ASTRA5-U0-EMOC-002; clasificación honor/dignidad/face como marco importado (c) DEDUP: ASTRA5-U0-EMOC-015. ADR-31 (retiro del híbrido honor rural/dignidad urbano) y la lectura canónica de sensibilidad reputacional MEDIA quedan reflejadas en esas mismas filas de emociones-morales.
transversal	LECTURA-2ead6a5a-06	G		DEDUP: ASTRA5-U0-FAM-001 (familismo obligatorio no protector, Zeiders 2013; familismo de apoyo sí reduce síntomas depresivos, Cahill 2021 vía la misma fila); obediencia afiliativa/aculturación DEDUP: ASTRA5-U0-FAM-019.
transversal	LECTURA-2ead6a5a-06	F		DEDUP: ASTRA5-U0-FAM-001 (familismo obligatorio no protector, Zeiders 2013; familismo de apoyo sí reduce síntomas depresivos, Cahill 2021 vía la misma fila); obediencia afiliativa/aculturación DEDUP: ASTRA5-U0-FAM-019.
transversal	LECTURA-2ead6a5a-07	G		DEDUP: ASTRA5-U0-EMOC-011 (PHSC de Díaz-Guerrero: obediencia afiliativa, abnegación, respeto sobre amor); actualización PHSC en pareja DEDUP: ASTRA5-U0-PAREJA-040. Residuo propio (tipología de síndromes activo/pasivo de 1967 y volumen Springer 2019): FILA PROPIA transversal-003.
transversal	LECTURA-2ead6a5a-07	F		DEDUP: ASTRA5-U0-EMOC-011 (PHSC de Díaz-Guerrero: obediencia afiliativa, abnegación, respeto sobre amor); actualización PHSC en pareja DEDUP: ASTRA5-U0-PAREJA-040. Residuo propio (tipología de síndromes activo/pasivo de 1967 y volumen Springer 2019): FILA PROPIA transversal-003.
transversal	LECTURA-2ead6a5a-08	G		FILA PROPIA: transversal-004 (Paz/Ramos/Bartra, marco teórico/crítica literaria; NO-MEDIBLE-POR-DISEÑO).
transversal	LECTURA-2ead6a5a-08	F		FILA PROPIA: transversal-004 (Paz/Ramos/Bartra, marco teórico/crítica literaria; NO-MEDIBLE-POR-DISEÑO).
transversal	LECTURA-2ead6a5a-09	G		DEDUP: ASTRA5-U0-TRUST-003 (colapso WVS confianza interpersonal 33%->16%); jerarquía institucional de confianza (OCDE 54%, Marina/Ejército/policía) DEDUP: ASTRA5-U0-TRUST-005; paradoja educativa OCDE (menor educación, mayor confianza en gobierno) DEDUP: ASTRA5-U0-TRUST-011; cifra negra ENVIPE >93% DEDUP: ASTRA5-U0-TRUST-026. ENCUCI 62.1%/32.1% adicionalmente cubierto en capital-social (fila_local capital-social-004/005, aún sin id ASTRA5-U0 propio en ese lote).
transversal	LECTURA-2ead6a5a-09	F		DEDUP: ASTRA5-U0-TRUST-003 (colapso WVS confianza interpersonal 33%->16%); jerarquía institucional de confianza (OCDE 54%, Marina/Ejército/policía) DEDUP: ASTRA5-U0-TRUST-005; paradoja educativa OCDE (menor educación, mayor confianza en gobierno) DEDUP: ASTRA5-U0-TRUST-011; cifra negra ENVIPE >93% DEDUP: ASTRA5-U0-TRUST-026. ENCUCI 62.1%/32.1% adicionalmente cubierto en capital-social (fila_local capital-social-004/005, aún sin id ASTRA5-U0 propio en ese lote).
transversal	LECTURA-2ead6a5a-10	G		DEDUP: ASTRA5-U0-TRAB-008 (Pavett & Morris 1995, 180 gerentes 5 países, estilo autoritario-benevolente 7.9; incluye el clúster Pellegrini/Dorfman/Madlock del mismo hallazgo de liderazgo paternalista en trabajo).
transversal	LECTURA-2ead6a5a-10	F		DEDUP: ASTRA5-U0-TRAB-008 (Pavett & Morris 1995, 180 gerentes 5 países, estilo autoritario-benevolente 7.9; incluye el clúster Pellegrini/Dorfman/Madlock del mismo hallazgo de liderazgo paternalista en trabajo).
transversal	LECTURA-2ead6a5a-11	G		DEDUP: ASTRA5-U0-INTER-014 (Gabrielidis et al. 1997, acomodación/colaboración vs. EE.UU.); Escala de Simpatía de Acevedo DEDUP: ASTRA5-U0-INTER-005. Residuo propio (Ramírez-Esparza, discrepancia autorreporte/conducta por idioma en bilingües, (b) diáspora): FILA PROPIA transversal-005.
transversal	LECTURA-2ead6a5a-11	F		DEDUP: ASTRA5-U0-INTER-014 (Gabrielidis et al. 1997, acomodación/colaboración vs. EE.UU.); Escala de Simpatía de Acevedo DEDUP: ASTRA5-U0-INTER-005. Residuo propio (Ramírez-Esparza, discrepancia autorreporte/conducta por idioma en bilingües, (b) diáspora): FILA PROPIA transversal-005.
transversal	LECTURA-2ead6a5a-12	G		DEDUP: ASTRA5-U0-HUM-032 (albur, tesis Arizona State); mecanismo de vinculación/dominancia indirecta DEDUP: ASTRA5-U0-INTER-010. Residuo propio (Rosengren niños Puebla + tesis Portland State sobre Día de Muertos): FILA PROPIA transversal-006.
transversal	LECTURA-2ead6a5a-12	F		DEDUP: ASTRA5-U0-HUM-032 (albur, tesis Arizona State); mecanismo de vinculación/dominancia indirecta DEDUP: ASTRA5-U0-INTER-010. Residuo propio (Rosengren niños Puebla + tesis Portland State sobre Día de Muertos): FILA PROPIA transversal-006.
transversal	LECTURA-2ead6a5a-13	G		FILA PROPIA: transversal-007 (Ross/Mirowsky 1983, MDPI 2024 cáncer, Ramondt/Ramírez 2017; ningún lote los cita). El marco interpretativo general 'fatalismo=adaptación racional/barrera estructural' ya DEDUP: ASTRA5-U0-RELIG-016, ASTRA5-U0-RELIG-017, ASTRA5-U0-RELIG-018, ASTRA5-U0-AUTOR-019.
transversal	LECTURA-2ead6a5a-13	F		FILA PROPIA: transversal-007 (Ross/Mirowsky 1983, MDPI 2024 cáncer, Ramondt/Ramírez 2017; ningún lote los cita). El marco interpretativo general 'fatalismo=adaptación racional/barrera estructural' ya DEDUP: ASTRA5-U0-RELIG-016, ASTRA5-U0-RELIG-017, ASTRA5-U0-RELIG-018, ASTRA5-U0-AUTOR-019.
transversal	LECTURA-2ead6a5a-14	G		DEDUP: ASTRA5-U0-EMOC-014 (machismo tradicional vs. caballerismo, Arciniega 2008); mismo hallazgo también en ASTRA5-U0-GEN-002 y ASTRA5-U0-INTER-025. Residuo propio (vergüenza Fontes 2007 + encuesta Mirande 1988 52/12/35%): FILA PROPIA transversal-008.
transversal	LECTURA-2ead6a5a-14	F		DEDUP: ASTRA5-U0-EMOC-014 (machismo tradicional vs. caballerismo, Arciniega 2008); mismo hallazgo también en ASTRA5-U0-GEN-002 y ASTRA5-U0-INTER-025. Residuo propio (vergüenza Fontes 2007 + encuesta Mirande 1988 52/12/35%): FILA PROPIA transversal-008.
transversal	LECTURA-2ead6a5a-15	G		DEDUP: ASTRA5-U0-AUTOR-016 (movilidad intergeneracional baja, hijos cuello blanco 3.5x); colorismo y movilidad DEDUP: ASTRA5-U0-CLASE-011 (CEEY 2025, 57%/34%, ola distinta de EMOVI-2011). Residuos propios: EMOVI-2011 N=11,001 FILA PROPIA transversal-009; encuesta de percepción de desigualdad 7 ciudades N=2,493 FILA PROPIA transversal-010.
transversal	LECTURA-2ead6a5a-15	F		DEDUP: ASTRA5-U0-AUTOR-016 (movilidad intergeneracional baja, hijos cuello blanco 3.5x); colorismo y movilidad DEDUP: ASTRA5-U0-CLASE-011 (CEEY 2025, 57%/34%, ola distinta de EMOVI-2011). Residuos propios: EMOVI-2011 N=11,001 FILA PROPIA transversal-009; encuesta de percepción de desigualdad 7 ciudades N=2,493 FILA PROPIA transversal-010.
transversal	LECTURA-2ead6a5a-16	G		DEDUP: ASTRA5-U0-CONS-008 (Acuña y Tipa 2022, consumo de élites); colorismo/movilidad DEDUP: ASTRA5-U0-CLASE-011; Oxfam color de piel/ingreso DEDUP: ASTRA5-U0-MER-030, ASTRA5-U0-MER-031. Residuo propio (cita de Tenoch Huerta + estudio de castings n=500 de Tipa 2019-2023 + composición 70-80% mestiza/indígena): FILA PROPIA transversal-011.
transversal	LECTURA-2ead6a5a-16	F		DEDUP: ASTRA5-U0-CONS-008 (Acuña y Tipa 2022, consumo de élites); colorismo/movilidad DEDUP: ASTRA5-U0-CLASE-011; Oxfam color de piel/ingreso DEDUP: ASTRA5-U0-MER-030, ASTRA5-U0-MER-031. Residuo propio (cita de Tenoch Huerta + estudio de castings n=500 de Tipa 2019-2023 + composición 70-80% mestiza/indígena): FILA PROPIA transversal-011.
transversal	LECTURA-2ead6a5a-17	G		DEDUP: ASTRA5-U0-MER-030, ASTRA5-U0-MER-031 (Oxfam 2019, color de piel/ingreso/educación, cifras distintas de las citadas en G17). Residuo propio (historiografía de castas Gonzalbo/Rappaport, rol de la Iglesia católica colonial, cifra OXFAM 70%/39% sin año identificado): FILA PROPIA transversal-012.
transversal	LECTURA-2ead6a5a-17	F		DEDUP: ASTRA5-U0-MER-030, ASTRA5-U0-MER-031 (Oxfam 2019, color de piel/ingreso/educación, cifras distintas de las citadas en G17). Residuo propio (historiografía de castas Gonzalbo/Rappaport, rol de la Iglesia católica colonial, cifra OXFAM 70%/39% sin año identificado): FILA PROPIA transversal-012.
transversal	LECTURA-2ead6a5a-18	G		DEDUP: ASTRA5-U0-CLASE-033, ASTRA5-U0-CLASE-034 (caída del Gini ENIGH, ingreso per cápita, transferencias sociales). Residuo propio (Gini histórico máximo 1994=53.4, PIB per cápita CDMX/Chiapas 7.4x, vínculo desigualdad-confianza de Jordahl/OWID): FILA PROPIA transversal-013.
transversal	LECTURA-2ead6a5a-18	F		DEDUP: ASTRA5-U0-CLASE-033, ASTRA5-U0-CLASE-034 (caída del Gini ENIGH, ingreso per cápita, transferencias sociales). Residuo propio (Gini histórico máximo 1994=53.4, PIB per cápita CDMX/Chiapas 7.4x, vínculo desigualdad-confianza de Jordahl/OWID): FILA PROPIA transversal-013.
transversal	LECTURA-2ead6a5a-19	G		ENLACE: ASTRA5-U0-MER-008 (fila propia transversal-001, IPC 2025 27/100 141/182). Informalidad nacional 54.8%/33M/24.8%PIB DEDUP: ASTRA5-U0-CLASE-006, ASTRA5-U0-TRAB-046. Residuo propio (desglose regional Oaxaca81%/Coahuila34% y mecanismo de Levy/van der Molen): FILA PROPIA transversal-014.
transversal	LECTURA-2ead6a5a-19	F		ENLACE: ASTRA5-U0-MER-008 (fila propia transversal-001, IPC 2025 27/100 141/182). Informalidad nacional 54.8%/33M/24.8%PIB DEDUP: ASTRA5-U0-CLASE-006, ASTRA5-U0-TRAB-046. Residuo propio (desglose regional Oaxaca81%/Coahuila34% y mecanismo de Levy/van der Molen): FILA PROPIA transversal-014.
transversal	LECTURA-2ead6a5a-20	G		DEDUP: ASTRA5-U0-INTER-035 (300k+ homicidios/desaparecidos desde 2006, cifra de desaparecidos distinta a la del report: 114,570 vs. 94,000, mismo concepto/corte temporal distinto); ENVIPE 61.4%/45.9% DEDUP: ASTRA5-U0-VIOL-032; feminicidios (serie temporal, cifras distintas de 428/829) DEDUP: ASTRA5-U0-GEN-008, ASTRA5-U0-PAREJA-037. Residuo propio (Yucatán/Colima 60:1, impacto económico 4.5 billones/18%PIB): FILA PROPIA transversal-015.
transversal	LECTURA-2ead6a5a-20	F		DEDUP: ASTRA5-U0-INTER-035 (300k+ homicidios/desaparecidos desde 2006, cifra de desaparecidos distinta a la del report: 114,570 vs. 94,000, mismo concepto/corte temporal distinto); ENVIPE 61.4%/45.9% DEDUP: ASTRA5-U0-VIOL-032; feminicidios (serie temporal, cifras distintas de 428/829) DEDUP: ASTRA5-U0-GEN-008, ASTRA5-U0-PAREJA-037. Residuo propio (Yucatán/Colima 60:1, impacto económico 4.5 billones/18%PIB): FILA PROPIA transversal-015.
transversal	LECTURA-2ead6a5a-21	G		DEDUP: ASTRA5-U0-AUTOR-021 (serie católica 99%1900->77.7%2020); serie censal 82.7%2010->77.7%2020 DEDUP: ASTRA5-U0-EMOC-008, ASTRA5-U0-EMOC-009; Pew 2024 67% católico DEDUP: ASTRA5-U0-RELIG-002.
transversal	LECTURA-2ead6a5a-21	F		DEDUP: ASTRA5-U0-AUTOR-021 (serie católica 99%1900->77.7%2020); serie censal 82.7%2010->77.7%2020 DEDUP: ASTRA5-U0-EMOC-008, ASTRA5-U0-EMOC-009; Pew 2024 67% católico DEDUP: ASTRA5-U0-RELIG-002.
transversal	LECTURA-2ead6a5a-22	G		DEDUP: ASTRA5-U0-FIN-030 (remesas record 64,745M USD 2024); 'cultura de migración' como sobreinterpretación DEDUP: ASTRA5-U0-MIGR-008. Residuo propio (10.9M MPI 2023, 38-40M ascendencia (b) diáspora, desglose estatal Guanajuato/Michoacán/Jalisco): FILA PROPIA transversal-016.
transversal	LECTURA-2ead6a5a-22	F		DEDUP: ASTRA5-U0-FIN-030 (remesas record 64,745M USD 2024); 'cultura de migración' como sobreinterpretación DEDUP: ASTRA5-U0-MIGR-008. Residuo propio (10.9M MPI 2023, 38-40M ascendencia (b) diáspora, desglose estatal Guanajuato/Michoacán/Jalisco): FILA PROPIA transversal-016.
transversal	LECTURA-2ead6a5a-23	G		FILA PROPIA: transversal-017 (Vasconcelos La Raza Cósmica 1925, censo 1930; documental PENDIENTE + función psicológica NO-MEDIBLE-POR-DISEÑO).
transversal	LECTURA-2ead6a5a-23	F		FILA PROPIA: transversal-017 (Vasconcelos La Raza Cósmica 1925, censo 1930; documental PENDIENTE + función psicológica NO-MEDIBLE-POR-DISEÑO).
transversal	LECTURA-2ead6a5a-24	G		DEDUP: ASTRA5-U0-AUTOR-020 (diferencias regionales norte/centro/sur tan profundas como entre países); confianza institucional y narcotráfico por región DEDUP: ASTRA5-U0-TRUST-030. Residuo propio (CONEVAL pobreza estatal BC 9.9%/Chiapas 66.0%, divergencia TLCAN): FILA PROPIA transversal-018.
transversal	LECTURA-2ead6a5a-24	F		DEDUP: ASTRA5-U0-AUTOR-020 (diferencias regionales norte/centro/sur tan profundas como entre países); confianza institucional y narcotráfico por región DEDUP: ASTRA5-U0-TRUST-030. Residuo propio (CONEVAL pobreza estatal BC 9.9%/Chiapas 66.0%, divergencia TLCAN): FILA PROPIA transversal-018.
transversal	LECTURA-2ead6a5a-25	G		DEDUP: ASTRA5-U0-AUTOR-018 y ASTRA5-U0-TRAB-022 (55% de la fuerza laboral menor de 25 años; cruce AUTOR-JOVEN-55 del paquete: 'misma cifra repetida, aún sin fuente ni denominador compatible'). WhatsApp 93%/27% EE.UU. y GenZ 25% de 130M no tienen acierto en juventud ni en ningún otro lote (0 aciertos); se dejan como color no verificado dentro de la misma nota, sin fila propia adicional por ser variación menor del mismo párrafo ya cubierto.
transversal	LECTURA-2ead6a5a-25	F		DEDUP: ASTRA5-U0-AUTOR-018 y ASTRA5-U0-TRAB-022 (55% de la fuerza laboral menor de 25 años; cruce AUTOR-JOVEN-55 del paquete: 'misma cifra repetida, aún sin fuente ni denominador compatible'). WhatsApp 93%/27% EE.UU. y GenZ 25% de 130M no tienen acierto en juventud ni en ningún otro lote (0 aciertos); se dejan como color no verificado dentro de la misma nota, sin fila propia adicional por ser variación menor del mismo párrafo ya cubierto.
transversal	LECTURA-2ead6a5a-26	G		DEDUP: ASTRA5-U0-CLASE-021 y ASTRA5-U0-CONS-037 (Regla AMAI 2024 sobre ENIGH 2022: A/B 7.3%, D+ 14.9%, D 25.4%, E 8.7% — corrige la cifra errónea del report 'D+ 32-37%', cruce TRANS-CLASE-AMAI-2024 del paquete). Internet 99%/0.1% por nivel y alimentación 25%/52% no tienen acierto exacto adicional; se tratan como extensión menor de la misma AMAI ya dedup.
transversal	LECTURA-2ead6a5a-26	F		DEDUP: ASTRA5-U0-CLASE-021 y ASTRA5-U0-CONS-037 (Regla AMAI 2024 sobre ENIGH 2022: A/B 7.3%, D+ 14.9%, D 25.4%, E 8.7% — corrige la cifra errónea del report 'D+ 32-37%', cruce TRANS-CLASE-AMAI-2024 del paquete). Internet 99%/0.1% por nivel y alimentación 25%/52% no tienen acierto exacto adicional; se tratan como extensión menor de la misma AMAI ya dedup.
transversal	LECTURA-2ead6a5a-27	G		DEDUP: ASTRA5-U0-GEN-026 (WEF 2024, participación económica 109/146, sub-índice del mismo informe); matrimonio igualitario DEDUP: ASTRA5-U0-PAREJA-009; LGBT+ 5.1% DEDUP: ASTRA5-U0-JUV-019, ASTRA5-U0-PAREJA-010. Residuo propio (puesto general 33, paridad parlamentaria 100%/50.4%, brecha salarial 6,360/9,762, horas de cuidado 48.5/19.5, trabajo doméstico 17M/7.2B/24%PIB): FILA PROPIA transversal-019.
transversal	LECTURA-2ead6a5a-27	F		DEDUP: ASTRA5-U0-GEN-026 (WEF 2024, participación económica 109/146, sub-índice del mismo informe); matrimonio igualitario DEDUP: ASTRA5-U0-PAREJA-009; LGBT+ 5.1% DEDUP: ASTRA5-U0-JUV-019, ASTRA5-U0-PAREJA-010. Residuo propio (puesto general 33, paridad parlamentaria 100%/50.4%, brecha salarial 6,360/9,762, horas de cuidado 48.5/19.5, trabajo doméstico 17M/7.2B/24%PIB): FILA PROPIA transversal-019.
transversal	LECTURA-2ead6a5a-28	G		DEDUP: ASTRA5-U0-CONS-038 (ENDUTIH, RESULT-ENDUTIH-PISOS-2024-TABLA en main: P7_1=83.12% 6+, 88.90% localidad 100mil+, 69.96% <2500 — coincide dentro de redondeo con 83.2%/107.3M del report; cruce TRANS-CONS-ENDUTIH-P71 del paquete).
transversal	LECTURA-2ead6a5a-28	F		DEDUP: ASTRA5-U0-CONS-038 (ENDUTIH, RESULT-ENDUTIH-PISOS-2024-TABLA en main: P7_1=83.12% 6+, 88.90% localidad 100mil+, 69.96% <2500 — coincide dentro de redondeo con 83.2%/107.3M del report; cruce TRANS-CONS-ENDUTIH-P71 del paquete).
transversal	LECTURA-2ead6a5a-29	G		DEDUP: ASTRA5-U0-TRAB-001 (serie OCDE 'Average annual hours actually worked', 2,207h/año México, identificada pero SIN-ID-MANIFIESTO). Las razones 26%/64%/27%>50h son extensiones aritméticas de la misma serie OCDE, sin fila adicional.
transversal	LECTURA-2ead6a5a-29	F		DEDUP: ASTRA5-U0-TRAB-001 (serie OCDE 'Average annual hours actually worked', 2,207h/año México, identificada pero SIN-ID-MANIFIESTO). Las razones 26%/64%/27%>50h son extensiones aritméticas de la misma serie OCDE, sin fila adicional.
transversal	LECTURA-2ead6a5a-30	G		DEDUP: ASTRA5-U0-TRUST-026 (cifra negra >93%); votos elección 2024 DEDUP: ASTRA5-U0-GEN-013 (35.9M votos de Sheinbaum, distinto de '60 millones de votos' de turnout total citado por el report — mismo proceso electoral, corte distinto); fintech 803 startups FILA PROPIA transversal-025 (ya generada para G34/INT06). 15N/Ayotzinapa como ejemplos de agencia no tienen acierto en ningún lote ni en manifiesto; quedan como color no verificado sin fila propia adicional por ser ejemplos ilustrativos, no cifra con universo propio.
transversal	LECTURA-2ead6a5a-30	F		DEDUP: ASTRA5-U0-TRUST-026 (cifra negra >93%); votos elección 2024 DEDUP: ASTRA5-U0-GEN-013 (35.9M votos de Sheinbaum, distinto de '60 millones de votos' de turnout total citado por el report — mismo proceso electoral, corte distinto); fintech 803 startups FILA PROPIA transversal-025 (ya generada para G34/INT06). 15N/Ayotzinapa como ejemplos de agencia no tienen acierto en ningún lote ni en manifiesto; quedan como color no verificado sin fila propia adicional por ser ejemplos ilustrativos, no cifra con universo propio.
transversal	LECTURA-2ead6a5a-31	G		DEDUP: ASTRA5-U0-INTER-005 (Escala de Simpatía Acevedo 2020, dos factores); mismo hallazgo de simpatía intra-grupo DEDUP: ASTRA5-U0-INTER-027. Residuo propio (Ramírez-Esparza bilingües): FILA PROPIA transversal-005 (misma que G11).
transversal	LECTURA-2ead6a5a-31	F		DEDUP: ASTRA5-U0-INTER-005 (Escala de Simpatía Acevedo 2020, dos factores); mismo hallazgo de simpatía intra-grupo DEDUP: ASTRA5-U0-INTER-027. Residuo propio (Ramírez-Esparza bilingües): FILA PROPIA transversal-005 (misma que G11).
transversal	LECTURA-2ead6a5a-32	G		ENLACE: ASTRA5-U0-MER-008 (fila propia transversal-001, CPI 27/100). Morris & Klesner 2010 causalidad mutua corrupción-confianza DEDUP: ASTRA5-U0-TRUST-013, ASTRA5-U0-TRAB-014; cifra negra >93% DEDUP: ASTRA5-U0-TRUST-026. PRI 71 años de patronazgo ya es parte del mismo párrafo dictaminado en G19 (transversal-014, mecanismo Levy/van der Molen).
transversal	LECTURA-2ead6a5a-32	F		ENLACE: ASTRA5-U0-MER-008 (fila propia transversal-001, CPI 27/100). Morris & Klesner 2010 causalidad mutua corrupción-confianza DEDUP: ASTRA5-U0-TRUST-013, ASTRA5-U0-TRAB-014; cifra negra >93% DEDUP: ASTRA5-U0-TRUST-026. PRI 71 años de patronazgo ya es parte del mismo párrafo dictaminado en G19 (transversal-014, mecanismo Levy/van der Molen).
transversal	LECTURA-2ead6a5a-33	G		DEDUP: ASTRA5-U0-EMOC-003 (paradoja latinoamericana de Krys et al. 2022, 17,255 participantes 53 naciones); Hofstede IDV 30 DEDUP: ASTRA5-U0-CONS-027; GLOBE colectivismo intragrupal DEDUP: ASTRA5-U0-INTER-031.
transversal	LECTURA-2ead6a5a-33	F		DEDUP: ASTRA5-U0-EMOC-003 (paradoja latinoamericana de Krys et al. 2022, 17,255 participantes 53 naciones); Hofstede IDV 30 DEDUP: ASTRA5-U0-CONS-027; GLOBE colectivismo intragrupal DEDUP: ASTRA5-U0-INTER-031.
transversal	LECTURA-2ead6a5a-34	G		DEDUP: ASTRA5-U0-GEN-010 (informalidad femenina 55% IMCO/ENOE, el report cita 56% CONEVAL — misma variable, fuente/año distintos); marcha feminista 8M 2020 DEDUP: ASTRA5-U0-JUV-017. Fintech 803 startups ya cubierto en FILA PROPIA transversal-025 (misma que G30).
transversal	LECTURA-2ead6a5a-34	F		DEDUP: ASTRA5-U0-GEN-010 (informalidad femenina 55% IMCO/ENOE, el report cita 56% CONEVAL — misma variable, fuente/año distintos); marcha feminista 8M 2020 DEDUP: ASTRA5-U0-JUV-017. Fintech 803 startups ya cubierto en FILA PROPIA transversal-025 (misma que G30).
transversal	LECTURA-2ead6a5a-35	G		DEDUP: ASTRA5-U0-TRUST-026 (93% impunidad/cifra negra); informalidad femenina 56% DEDUP: ASTRA5-U0-GEN-010. Fintech/creadores de contenido ya cubierto en FILA PROPIA transversal-025 (misma que G30/G34); no se identificó acierto adicional para 'creadores con 10M+ seguidores' en humor ni tecnología (0 aciertos), color no verificado sin fila propia por ser ejemplo ilustrativo del mismo párrafo ya tratado.
transversal	LECTURA-2ead6a5a-35	F		DEDUP: ASTRA5-U0-TRUST-026 (93% impunidad/cifra negra); informalidad femenina 56% DEDUP: ASTRA5-U0-GEN-010. Fintech/creadores de contenido ya cubierto en FILA PROPIA transversal-025 (misma que G30/G34); no se identificó acierto adicional para 'creadores con 10M+ seguidores' en humor ni tecnología (0 aciertos), color no verificado sin fila propia por ser ejemplo ilustrativo del mismo párrafo ya tratado.
transversal	CAND-2ead6a5a-L41	P		DEDUP: ASTRA5-U0-EMOC-001 (argumento de que la diferencia es de clase/escolaridad, no de cultura; mismo marco de la corrección ADR-31 ya dictaminado en emociones-morales).
transversal	CAND-2ead6a5a-L42	P		DEDUP: ASTRA5-U0-EMOC-002 (correlación dignidad-face r=.96 del propio Smith et al. 2017, cita literal ya dictaminada).
transversal	CAND-2ead6a5a-L43	P		DEDUP: ASTRA5-U0-EMOC-015 (honor/dignidad/face como marco importado (c), México no encaja limpiamente según Smith 2017, ya dictaminado).
transversal	TRANSVERSAL-INTERNO-01	F		NO-AFIRMACION: nota editorial. Cubre L1-L67, el mismo tramo que las unidades G01-G08 y P41-P43, ya dictaminadas individualmente arriba (DEDUP y filas propias transversal-002/003/004).
transversal	TRANSVERSAL-INTERNO-02	F		NO-AFIRMACION: nota editorial. Cubre L68-L120, el mismo tramo que las unidades G09-G14, ya dictaminadas individualmente arriba (DEDUP y filas propias transversal-005/006/007/008).
transversal	TRANSVERSAL-INTERNO-03	F		NO-AFIRMACION: nota editorial. Cubre L121-L188, el mismo tramo que las unidades G15-G27, ya dictaminadas individualmente arriba (DEDUP y filas propias transversal-009 a 019).
transversal	TRANSVERSAL-INTERNO-04	F		NO-AFIRMACION: nota editorial. Cubre L189-L220, el mismo tramo que las unidades G28-G35 (brecha digital y siete mitos), ya dictaminadas individualmente arriba.
