fecha,producto,indicador,numerador,denominador,valor,unidad,frecuencia,universo_institucional,regimen_definicion,fuente,nota
2021-06,Consumo total,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,3.95,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-06,Tarjetas de crédito,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,4.53,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-06,ABCD,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,3.09,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-06,Nómina,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,2.51,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-06,Personales,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,6.00,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-07,Consumo total,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,3.69,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-07,Tarjetas de crédito,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,4.06,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-07,ABCD,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,3.04,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-07,Nómina,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,2.47,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-07,Personales,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,5.75,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-08,Consumo total,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,3.53,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-08,Tarjetas de crédito,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,3.84,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-08,ABCD,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,3.02,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-08,Nómina,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,2.37,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-08,Personales,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,5.42,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-09,Consumo total,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,3.43,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-09,Tarjetas de crédito,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,3.66,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-09,ABCD,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,3.00,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-09,Nómina,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,2.34,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-09,Personales,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,5.22,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-10,Consumo total,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,3.40,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-10,Tarjetas de crédito,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,3.60,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-10,ABCD,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,3.01,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-10,Nómina,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,2.28,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-10,Personales,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,5.26,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-11,Consumo total,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,3.28,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-11,Tarjetas de crédito,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,3.30,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-11,ABCD,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,2.92,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-11,Nómina,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,2.30,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-11,Personales,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,5.28,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-12,Consumo total,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,3.27,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-12,Tarjetas de crédito,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,3.28,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-12,ABCD,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,2.80,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2021-12,Nómina,IMOR,saldo de cartera vencida,saldo de la cartera total del mismo producto,2.36,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,PRE_IFRS9_CARTERA_VENCIDA,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
