llave	dominio	conducta	instrumento_ola	segmento	universo_denominador	unidad_escala	punto	ic95_inf	ic95_sup	naturaleza_ic	estado_adopcion	firma	temporalidad	result_punto	result_inf	result_sup	calc	sha256_resultados	sha256_sello	uso	oferta_compatible	oferta_valor_ic	reserva
RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-CUENTA-CON-CUENTA-P	dinero	Proporciones marginales ponderadas ENIF 2021 de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 comparable con ENIF 2024.	ENIF 2021	CUENTA:CON-CUENTA	Persona elegida 18+ con desenlace definido y diseño válido; K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.1286509477622057	0.11380086500767797	0.14395998118165296	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-CUENTA-CON-CUENTA-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-CUENTA-CON-CUENTA-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-CUENTA-CON-CUENTA-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-0001	1280b82fa69f7e4ab1c081c3ba6e67b8bc492b8c4ee1210f19747c9f4bbaff6c	80895de3be3862b75ebfc36200a3d8b5cbf6f66ca2581e3e310c8740d9bd8991	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:EJE-FUERA-DE-U1NA		EJE-FUERA-DE-U1NA
RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-CUENTA-SIN-CUENTA-P	dinero	Proporciones marginales ponderadas ENIF 2021 de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 comparable con ENIF 2024.	ENIF 2021	CUENTA:SIN-CUENTA	Persona elegida 18+ con desenlace definido y diseño válido; K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.2179143108787336	0.19161520030979334	0.24595562460177733	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-CUENTA-SIN-CUENTA-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-CUENTA-SIN-CUENTA-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-CUENTA-SIN-CUENTA-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-0001	1280b82fa69f7e4ab1c081c3ba6e67b8bc492b8c4ee1210f19747c9f4bbaff6c	80895de3be3862b75ebfc36200a3d8b5cbf6f66ca2581e3e310c8740d9bd8991	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:EJE-FUERA-DE-U1NA		EJE-FUERA-DE-U1NA
RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-EDAD-18-29-P	dinero	Proporciones marginales ponderadas ENIF 2021 de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 comparable con ENIF 2024.	ENIF 2021	EDAD:18-29	Persona elegida 18+ con desenlace definido y diseño válido; K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.11551660339272843	0.09359803155283272	0.13838340386131195	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-EDAD-18-29-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-EDAD-18-29-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-EDAD-18-29-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-0001	1280b82fa69f7e4ab1c081c3ba6e67b8bc492b8c4ee1210f19747c9f4bbaff6c	80895de3be3862b75ebfc36200a3d8b5cbf6f66ca2581e3e310c8740d9bd8991	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-EDAD-30-44-P	dinero	Proporciones marginales ponderadas ENIF 2021 de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 comparable con ENIF 2024.	ENIF 2021	EDAD:30-44	Persona elegida 18+ con desenlace definido y diseño válido; K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.16875319800796262	0.14808543694949533	0.1906820392130187	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-EDAD-30-44-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-EDAD-30-44-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-EDAD-30-44-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-0001	1280b82fa69f7e4ab1c081c3ba6e67b8bc492b8c4ee1210f19747c9f4bbaff6c	80895de3be3862b75ebfc36200a3d8b5cbf6f66ca2581e3e310c8740d9bd8991	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-EDAD-45-59-P	dinero	Proporciones marginales ponderadas ENIF 2021 de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 comparable con ENIF 2024.	ENIF 2021	EDAD:45-59	Persona elegida 18+ con desenlace definido y diseño válido; K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.1841182903146741	0.1571424790519886	0.2121673577002657	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-EDAD-45-59-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-EDAD-45-59-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-EDAD-45-59-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-0001	1280b82fa69f7e4ab1c081c3ba6e67b8bc492b8c4ee1210f19747c9f4bbaff6c	80895de3be3862b75ebfc36200a3d8b5cbf6f66ca2581e3e310c8740d9bd8991	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-EDAD-60-MAS-P	dinero	Proporciones marginales ponderadas ENIF 2021 de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 comparable con ENIF 2024.	ENIF 2021	EDAD:60-MAS	Persona elegida 18+ con desenlace definido y diseño válido; K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.13367728202428156	0.09578373348597555	0.17652046469696728	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-EDAD-60-MAS-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-EDAD-60-MAS-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-EDAD-60-MAS-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-0001	1280b82fa69f7e4ab1c081c3ba6e67b8bc492b8c4ee1210f19747c9f4bbaff6c	80895de3be3862b75ebfc36200a3d8b5cbf6f66ca2581e3e310c8740d9bd8991	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-ESCOLARIDAD-HASTA-PRIMARIA-P	dinero	Proporciones marginales ponderadas ENIF 2021 de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 comparable con ENIF 2024.	ENIF 2021	ESCOLARIDAD:HASTA-PRIMARIA	Persona elegida 18+ con desenlace definido y diseño válido; K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.21137899553531841	0.17577041080985	0.2502200376405407	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-ESCOLARIDAD-HASTA-PRIMARIA-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-ESCOLARIDAD-HASTA-PRIMARIA-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-ESCOLARIDAD-HASTA-PRIMARIA-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-0001	1280b82fa69f7e4ab1c081c3ba6e67b8bc492b8c4ee1210f19747c9f4bbaff6c	80895de3be3862b75ebfc36200a3d8b5cbf6f66ca2581e3e310c8740d9bd8991	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-ESCOLARIDAD-MEDIA-SUPERIOR-P	dinero	Proporciones marginales ponderadas ENIF 2021 de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 comparable con ENIF 2024.	ENIF 2021	ESCOLARIDAD:MEDIA-SUPERIOR	Persona elegida 18+ con desenlace definido y diseño válido; K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.15566575706469393	0.13092515000693114	0.1810536267549971	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-ESCOLARIDAD-MEDIA-SUPERIOR-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-ESCOLARIDAD-MEDIA-SUPERIOR-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-ESCOLARIDAD-MEDIA-SUPERIOR-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-0001	1280b82fa69f7e4ab1c081c3ba6e67b8bc492b8c4ee1210f19747c9f4bbaff6c	80895de3be3862b75ebfc36200a3d8b5cbf6f66ca2581e3e310c8740d9bd8991	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-ESCOLARIDAD-SECUNDARIA-P	dinero	Proporciones marginales ponderadas ENIF 2021 de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 comparable con ENIF 2024.	ENIF 2021	ESCOLARIDAD:SECUNDARIA	Persona elegida 18+ con desenlace definido y diseño válido; K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.21591766263259193	0.18616928698718319	0.2465120967383879	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-ESCOLARIDAD-SECUNDARIA-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-ESCOLARIDAD-SECUNDARIA-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-ESCOLARIDAD-SECUNDARIA-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-0001	1280b82fa69f7e4ab1c081c3ba6e67b8bc492b8c4ee1210f19747c9f4bbaff6c	80895de3be3862b75ebfc36200a3d8b5cbf6f66ca2581e3e310c8740d9bd8991	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-ESCOLARIDAD-SUPERIOR-P	dinero	Proporciones marginales ponderadas ENIF 2021 de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 comparable con ENIF 2024.	ENIF 2021	ESCOLARIDAD:SUPERIOR	Persona elegida 18+ con desenlace definido y diseño válido; K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.09709025262618579	0.07944081547117222	0.11601804682972688	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-ESCOLARIDAD-SUPERIOR-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-ESCOLARIDAD-SUPERIOR-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-ESCOLARIDAD-SUPERIOR-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-0001	1280b82fa69f7e4ab1c081c3ba6e67b8bc492b8c4ee1210f19747c9f4bbaff6c	80895de3be3862b75ebfc36200a3d8b5cbf6f66ca2581e3e310c8740d9bd8991	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-FORMALIDAD-CON-SEGURIDAD-SOCIAL-P	dinero	Proporciones marginales ponderadas ENIF 2021 de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 comparable con ENIF 2024.	ENIF 2021	FORMALIDAD:CON-SEGURIDAD-SOCIAL	Persona elegida 18+ con desenlace definido y diseño válido; K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.13587647351559576	0.11827828233507381	0.15441018451571206	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-FORMALIDAD-CON-SEGURIDAD-SOCIAL-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-FORMALIDAD-CON-SEGURIDAD-SOCIAL-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-FORMALIDAD-CON-SEGURIDAD-SOCIAL-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-0001	1280b82fa69f7e4ab1c081c3ba6e67b8bc492b8c4ee1210f19747c9f4bbaff6c	80895de3be3862b75ebfc36200a3d8b5cbf6f66ca2581e3e310c8740d9bd8991	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-FORMALIDAD-SIN-SEGURIDAD-SOCIAL-P	dinero	Proporciones marginales ponderadas ENIF 2021 de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 comparable con ENIF 2024.	ENIF 2021	FORMALIDAD:SIN-SEGURIDAD-SOCIAL	Persona elegida 18+ con desenlace definido y diseño válido; K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.19799443192340732	0.17304616204482948	0.2237510202051911	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-FORMALIDAD-SIN-SEGURIDAD-SOCIAL-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-FORMALIDAD-SIN-SEGURIDAD-SOCIAL-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-FORMALIDAD-SIN-SEGURIDAD-SOCIAL-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-0001	1280b82fa69f7e4ab1c081c3ba6e67b8bc492b8c4ee1210f19747c9f4bbaff6c	80895de3be3862b75ebfc36200a3d8b5cbf6f66ca2581e3e310c8740d9bd8991	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-LOCALIDAD-15-000-Y-MAS-P	dinero	Proporciones marginales ponderadas ENIF 2021 de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 comparable con ENIF 2024.	ENIF 2021	LOCALIDAD:15-000-Y-MAS	Persona elegida 18+ con desenlace definido y diseño válido; K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.14912272850563146	0.13333240026906662	0.16545509589179253	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-LOCALIDAD-15-000-Y-MAS-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-LOCALIDAD-15-000-Y-MAS-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-LOCALIDAD-15-000-Y-MAS-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-0001	1280b82fa69f7e4ab1c081c3ba6e67b8bc492b8c4ee1210f19747c9f4bbaff6c	80895de3be3862b75ebfc36200a3d8b5cbf6f66ca2581e3e310c8740d9bd8991	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-LOCALIDAD-MENOR-DE-15-000-P	dinero	Proporciones marginales ponderadas ENIF 2021 de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 comparable con ENIF 2024.	ENIF 2021	LOCALIDAD:MENOR-DE-15-000	Persona elegida 18+ con desenlace definido y diseño válido; K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.17118466585889278	0.14990869414233934	0.19296777236543627	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-LOCALIDAD-MENOR-DE-15-000-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-LOCALIDAD-MENOR-DE-15-000-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-LOCALIDAD-MENOR-DE-15-000-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-0001	1280b82fa69f7e4ab1c081c3ba6e67b8bc492b8c4ee1210f19747c9f4bbaff6c	80895de3be3862b75ebfc36200a3d8b5cbf6f66ca2581e3e310c8740d9bd8991	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-NACIONAL-TODOS-P	dinero	Proporciones marginales ponderadas ENIF 2021 de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 comparable con ENIF 2024.	ENIF 2021	NACIONAL:TODOS	Persona elegida 18+ con desenlace definido y diseño válido; K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.15480350265256299	0.1418367870990571	0.16805304796408357	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-NACIONAL-TODOS-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-NACIONAL-TODOS-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-K7-PROMOTOR-NACIONAL-TODOS-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-0001	1280b82fa69f7e4ab1c081c3ba6e67b8bc492b8c4ee1210f19747c9f4bbaff6c	80895de3be3862b75ebfc36200a3d8b5cbf6f66ca2581e3e310c8740d9bd8991	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
