calc_id	conducta	dominio	ola	eje	categoria	p	ic_lo	ic_hi	icc_lo	icc_hi	tau2	n	conteo	result_id_p
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2022	ENT	25	0.623404						15425	9616	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2022-ENT-25-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2022	ENT	26	0.571696						12839	7340	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2022-ENT-26-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2022	ENT	27	0.613866						9116	5596	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2022-ENT-27-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2022	ENT	28	0.627315						9504	5962	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2022-ENT-28-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2022	ENT	29	0.580320						3567	2070	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2022-ENT-29-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2022	ENT	30	0.519835						30350	15777	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2022-ENT-30-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2022	ENT	31	0.614594						8168	5020	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2022-ENT-31-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2022	ENT	32	0.525490						6630	3484	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2022-ENT-32-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2022	TLOC	100MIL-MAS	0.631513						214390	135390	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2022-TLOC-100MIL-MAS-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2022	TLOC	15MIL-99MIL	0.548471						103659	56854	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2022-TLOC-15MIL-99MIL-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2022	TLOC	2500-14999	0.539087						105931	57106	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2022-TLOC-2500-14999-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2022	TLOC	MENOS-2500	0.533656						37022	19757	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2022-TLOC-MENOS-2500-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2022	TOTAL	TODOS	0.583744						461002	269107	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2022-TOTAL-TODOS-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	01	0.558676			0.535069	0.582021	0.002363	6195	3461	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-01-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	02	0.556968			0.530835	0.582790	0.002890	8338	4644	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-02-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	03	0.650818			0.590977	0.706257	0.016879	2566	1670	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-03-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	04	0.565422			0.538922	0.591552	0.002991	4899	2770	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-04-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	05	0.633847			0.603485	0.663181	0.004315	12787	8105	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-05-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	06	0.521796			0.491529	0.551903	0.003819	3074	1604	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-06-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	07	0.625000			0.603534	0.645986	0.002137	21424	13390	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-07-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	08	0.566271			0.548016	0.584348	0.001425	12547	7105	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-08-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	09	0.733666			0.700108	0.764730	0.007129	23662	17360	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-09-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	10	0.578125			0.555890	0.600047	0.002136	5760	3330	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-10-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	11	0.548348			0.532379	0.564219	0.001076	25730	14109	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-11-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	12	0.578960			0.556781	0.600825	0.002127	12386	7171	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-12-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	13	0.544600			0.504448	0.584180	0.006755	8083	4402	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-13-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	14	0.533250			0.517677	0.548758	0.001016	35128	18732	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-14-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	15	0.595462			0.411682	0.755876	0.143944	63198	37632	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-15-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	16	0.514667			0.488813	0.540443	0.002785	19397	9983	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-16-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	17	0.610342			0.579568	0.640261	0.004248	7078	4320	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-17-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	18	0.563411			0.490884	0.633323	0.022118	4187	2359	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-18-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	19	0.630154			0.604831	0.654780	0.002994	23964	15101	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-19-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	20	0.552165			0.435553	0.663308	0.057174	13534	7473	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-20-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	21	0.581793			0.555221	0.607899	0.003056	15313	8909	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-21-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	22	0.586363			0.565039	0.607368	0.001985	9049	5306	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-22-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	23	0.644587			0.578353	0.705711	0.020309	8092	5216	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-23-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	24	0.560489			0.539211	0.581547	0.001924	10878	6097	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-24-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	25	0.593990			0.559550	0.627530	0.005186	15108	8974	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-25-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	26	0.572239			0.531039	0.612462	0.007232	12687	7260	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-26-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	27	0.610205			0.589271	0.630741	0.001980	9074	5537	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-27-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	28	0.600241			0.556737	0.642219	0.008298	9956	5976	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-28-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	29	0.567854			0.528645	0.606232	0.006531	2638	1498	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-29-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	30	0.522073			0.492060	0.551928	0.003756	30965	16166	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-30-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	31	0.614735			0.581187	0.647227	0.005074	6868	4222	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-31-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	ENT	32	0.527995			0.502088	0.553752	0.002802	6394	3376	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-ENT-32-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	TLOC	100MIL-MAS	0.623664			0.613359	0.633858	0.000497	212608	132596	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-TLOC-100MIL-MAS-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	TLOC	15MIL-99MIL	0.549901			0.535689	0.564033	0.000854	101791	55975	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-TLOC-15MIL-99MIL-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	TLOC	2500-14999	0.545429			0.529410	0.561355	0.001081	101410	55312	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-TLOC-2500-14999-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	TLOC	MENOS-2500	0.551209			0.535160	0.567153	0.001089	35150	19375	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-TLOC-MENOS-2500-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMA-ESCOLARIDAD	PAREJA	2023	TOTAL	TODOS	0.583774			0.574186	0.593298	0.000403	450959	263258	RESULT-EMAT-PAREJA-PISOS-M-MISMA-ESCOLARIDAD-2023-TOTAL-TODOS-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	01	0.000000						6656	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-01-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	02	0.000000						16105	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-02-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	03	0.000000						3195	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-03-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	04	0.000000						4744	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-04-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	05	0.000000						15551	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-05-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	06	0.000000						3314	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-06-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	07	0.000000						22974	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-07-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	08	0.000000						16984	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-08-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	09	0.020003						34444	689	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-09-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	10	0.000000						10454	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-10-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	11	0.000000						28843	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-11-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	12	0.000000						23724	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-12-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	13	0.000000						9941	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-13-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	14	0.000000						40055	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-14-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	15	0.000000						68277	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-15-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	16	0.000000						27948	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-16-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	17	0.000000						7317	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-17-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	18	0.000000						5591	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-18-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	19	0.000000						27988	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-19-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	20	0.000000						20373	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-20-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	21	0.000000						20483	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-21-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	22	0.000000						8316	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-22-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	23	0.000000						9735	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-23-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	24	0.000000						12429	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-24-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	25	0.000000						16448	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-25-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	26	0.000000						14247	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-26-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	27	0.000000						10706	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-27-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	28	0.000000						18443	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-28-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	29	0.000000						5077	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-29-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	30	0.000000						36487	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-30-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	31	0.000000						12167	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-31-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	ENT	32	0.000000						9616	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-ENT-32-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	TLOC	100MIL-MAS	0.002588						265477	687	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-TLOC-100MIL-MAS-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	TLOC	15MIL-99MIL	0.000017						120314	2	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-TLOC-15MIL-99MIL-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	TLOC	2500-14999	0.000000						128136	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-TLOC-2500-14999-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	TLOC	MENOS-2500	0.000000						54705	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-TLOC-MENOS-2500-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2010	TOTAL	TODOS	0.001212						568632	689	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2010-TOTAL-TODOS-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	01	0.000000						6396	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-01-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	02	0.000000						15958	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-02-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	03	0.000000						2917	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-03-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	04	0.000000						4967	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-04-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	05	0.000000						15748	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-05-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	06	0.000000						3375	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-06-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	07	0.000000						24149	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-07-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	08	0.000000						16295	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-08-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	09	0.022858						35086	802	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-09-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	10	0.000000						9795	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-10-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	11	0.000000						28494	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-11-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	12	0.000000						23611	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-12-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	13	0.000000						10447	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-13-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	14	0.000000						39350	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-14-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	15	0.000000						64417	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-15-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	16	0.000000						26858	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-16-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	17	0.000000						8122	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-17-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	18	0.000000						6040	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-18-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	19	0.000000						27328	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-19-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	20	0.000000						21092	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-20-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	21	0.000000						19441	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-21-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	22	0.000000						9037	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-22-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	23	0.000000						9497	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-23-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	24	0.000000						13088	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-24-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	25	0.000000						17253	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-25-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	26	0.000000						14422	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-26-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	27	0.000000						11419	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-27-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	28	0.000000						19027	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-28-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	29	0.000000						5096	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-29-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	30	0.000000						40568	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-30-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	31	0.000000						12027	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-31-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	ENT	32	0.000000						9634	0	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-ENT-32-P
CALC-EMAT-PAREJA-PISOS-0001	M-MISMO-SEXO	PAREJA	2011	TLOC	100MIL-MAS	0.002984						267446	798	RESULT-EMAT-PAREJA-PISOS-M-MISMO-SEXO-2011-TLOC-100MIL-MAS-P
