id	raiz_declarada	raiz_resuelta	archivo	estado_A1	clase_P1	tamano_declarado	tamano_real	hallado_en_otra_raiz	tiene_url_origen	estado_reserva	licencia
cero_desabasto_exportacion_publica_insumos_y_reportes_xlsx	SIN-RAIZ	data_raw	exportacion_publica_insumos_y_reportes.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	732571	732571		SI		Cero Desabasto (Nosotrxs / colectivo civil) -- 'Exportacion publica' del sitio, 
cngmd2023_m1_alcaldias_csv	SIN-RAIZ	data_raw	cngmd2023/m1/alcaldias_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	2849626	2849626		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m1_ayuntamientos_csv	SIN-RAIZ	data_raw	cngmd2023/m1/ayuntamientos_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	2835380	2835380		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_admi_rh_cap_csv	SIN-RAIZ	data_raw	cngmd2023/m2/admi_rh_cap_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1449131	1449131		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_admon_archiv_gest_docum_csv	SIN-RAIZ	data_raw	cngmd2023/m2/admon_archiv_gest_docum_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	2443447	2443447		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_ah_zr_csv	SIN-RAIZ	data_raw	cngmd2023/m2/ah_zr_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	990070	990070		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_aloja_asiste_social_csv	SIN-RAIZ	data_raw	cngmd2023/m2/aloja_asiste_social_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1169792	1169792		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_carto_inspeccion_csv	SIN-RAIZ	data_raw	cngmd2023/m2/carto_inspeccion_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	2691716	2691716		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_conjunto_de_datos_rec_presup_csv	SIN-RAIZ	data_raw	cngmd2023/m2/conjunto_de_datos_rec_presup_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1976587	1976587		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_contrata_publica_csv	SIN-RAIZ	data_raw	cngmd2023/m2/contrata_publica_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	3746888	3746888		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_coord_inst_inter_info_csv	SIN-RAIZ	data_raw	cngmd2023/m2/coord_inst_inter_info_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1303922	1303922		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_ctrl_inter_anticorr_csv	SIN-RAIZ	data_raw	cngmd2023/m2/ctrl_inter_anticorr_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	9445597	9445597		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_ejerc_func_espec_csv	SIN-RAIZ	data_raw	cngmd2023/m2/ejerc_func_espec_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1806946	1806946		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_est_org_cap_csv	SIN-RAIZ	data_raw	cngmd2023/m2/est_org_cap_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1125086	1125086		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_estr_ccm_csv	SIN-RAIZ	data_raw	cngmd2023/m2/estr_ccm_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	989301	989301		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_explo_esp_mat_entrecep_recpubmun_csv	SIN-RAIZ	data_raw	cngmd2023/m2/explo_esp_mat_entrecep_recpubmun_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	644615	644615		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_imp_predial_csv	SIN-RAIZ	data_raw	cngmd2023/m2/imp_predial_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	952189	952189		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_ins_jur_plan_csv	SIN-RAIZ	data_raw	cngmd2023/m2/ins_jur_plan_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1180080	1180080		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_inst_admonpub_munic_demarterri_csv	SIN-RAIZ	data_raw	cngmd2023/m2/inst_admonpub_munic_demarterri_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1154865	1154865		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_marco_regulatorio_csv	SIN-RAIZ	data_raw	cngmd2023/m2/marco_regulatorio_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1526642	1526642		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_mov_info_admon_terr_csv	SIN-RAIZ	data_raw	cngmd2023/m2/mov_info_admon_terr_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	2075624	2075624		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_panteones_csv	SIN-RAIZ	data_raw	cngmd2023/m2/panteones_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	7080366	7080366		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_participa_ciudadana_csv	SIN-RAIZ	data_raw	cngmd2023/m2/participa_ciudadana_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	893279	893279		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_proceso_padron_csv	SIN-RAIZ	data_raw	cngmd2023/m2/proceso_padron_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	3124160	3124160		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_programas_sociales_csv	SIN-RAIZ	data_raw	cngmd2023/m2/programas_sociales_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	2325670	2325670		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_rec_huma_csv	SIN-RAIZ	data_raw	cngmd2023/m2/rec_huma_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	4586129	4586129		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_rec_mate_csv	SIN-RAIZ	data_raw	cngmd2023/m2/rec_mate_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	2040361	2040361		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_res_terr_ah_irreg_csv	SIN-RAIZ	data_raw	cngmd2023/m2/res_terr_ah_irreg_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1857456	1857456		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_servicios_publicos_csv	SIN-RAIZ	data_raw	cngmd2023/m2/servicios_publicos_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	3587107	3587107		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_tics_resg_info_csv	SIN-RAIZ	data_raw	cngmd2023/m2/tics_resg_info_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	864234	864234		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_tramites_servicios_csv	SIN-RAIZ	data_raw	cngmd2023/m2/tramites_servicios_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	2250619	2250619		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_transito_vialidad_csv	SIN-RAIZ	data_raw	cngmd2023/m2/transito_vialidad_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	708950	708950		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_transp_acceinfo_protdatos_csv	SIN-RAIZ	data_raw	cngmd2023/m2/transp_acceinfo_protdatos_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	3417113	3417113		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m2_valua_vincula_csv	SIN-RAIZ	data_raw	cngmd2023/m2/valua_vincula_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1229920	1229920		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_acade_insti_forma_poli_csv	SIN-RAIZ	data_raw	cngmd2023/m3/acade_insti_forma_poli_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1933105	1933105		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_activ_estadis_geo_csv	SIN-RAIZ	data_raw	cngmd2023/m3/activ_estadis_geo_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1325316	1325316		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_actuacion_dentro_sjp_csv	SIN-RAIZ	data_raw	cngmd2023/m3/actuacion_dentro_sjp_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1488568	1488568		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_asegura_armas_csv	SIN-RAIZ	data_raw	cngmd2023/m3/asegura_armas_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1298720	1298720		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_asocia_interinst_csv	SIN-RAIZ	data_raw	cngmd2023/m3/asocia_interinst_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	764909	764909		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_atenc_victlocali_persdes_noloc_csv	SIN-RAIZ	data_raw	cngmd2023/m3/atenc_victlocali_persdes_noloc_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	2819754	2819754		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_bien_robado_recuperado_csv	SIN-RAIZ	data_raw	cngmd2023/m3/bien_robado_recuperado_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	928633	928633		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_centro_aten_sist_telef_csv	SIN-RAIZ	data_raw	cngmd2023/m3/centro_aten_sist_telef_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1880633	1880633		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_certificaciones_csv	SIN-RAIZ	data_raw	cngmd2023/m3/certificaciones_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	492983	492983		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_comis_honor_just_csv	SIN-RAIZ	data_raw	cngmd2023/m3/comis_honor_just_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1137251	1137251		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_dignificacion_servicio_csv	SIN-RAIZ	data_raw	cngmd2023/m3/dignificacion_servicio_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1419915	1419915		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_enfrentamientos_csv	SIN-RAIZ	data_raw	cngmd2023/m3/enfrentamientos_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	931849	931849		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_fortalec_polic_csv	SIN-RAIZ	data_raw	cngmd2023/m3/fortalec_polic_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	3131595	3131595		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_infraestruc_segpub_csv	SIN-RAIZ	data_raw	cngmd2023/m3/infraestruc_segpub_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1803252	1803252		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_operat_polic_patru_remi_csv	SIN-RAIZ	data_raw	cngmd2023/m3/operat_polic_patru_remi_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1519751	1519751		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_pers_func_segpub_csv	SIN-RAIZ	data_raw	cngmd2023/m3/pers_func_segpub_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	2508039	2508039		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_pers_lesi_fall_desa_noloc_csv	SIN-RAIZ	data_raw	cngmd2023/m3/pers_lesi_fall_desa_noloc_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1991442	1991442		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_puesta_disposi_csv	SIN-RAIZ	data_raw	cngmd2023/m3/puesta_disposi_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	15841110	15841110		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_rec_presup_csv	SIN-RAIZ	data_raw	cngmd2023/m3/rec_presup_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1667189	1667189		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_regimen_discip_csv	SIN-RAIZ	data_raw	cngmd2023/m3/regimen_discip_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	2989776	2989776		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_sit_oper_ejec_func_segpub_csv	SIN-RAIZ	data_raw	cngmd2023/m3/sit_oper_ejec_func_segpub_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	897754	897754		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_transito_vialidad_csv	SIN-RAIZ	data_raw	cngmd2023/m3/transito_vialidad_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	682388	682388		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m3_unidad_especializada_csv	SIN-RAIZ	data_raw	cngmd2023/m3/unidad_especializada_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	3177894	3177894		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m4_atlas_riesgo_csv	SIN-RAIZ	data_raw	cngmd2023/m4/atlas_riesgo_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	681934	681934		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m4_capac_difus_csv	SIN-RAIZ	data_raw	cngmd2023/m4/capac_difus_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1510596	1510596		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m4_consejo_comite_protec_civhom_csv	SIN-RAIZ	data_raw	cngmd2023/m4/consejo_comite_protec_civhom_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	487982	487982		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m4_estruc_orga_capac_ope_csv	SIN-RAIZ	data_raw	cngmd2023/m4/estruc_orga_capac_ope_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	3135193	3135193		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m4_evento_atendido_csv	SIN-RAIZ	data_raw	cngmd2023/m4/evento_atendido_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	2395741	2395741		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m4_fomento_autoprot_civil_csv	SIN-RAIZ	data_raw	cngmd2023/m4/fomento_autoprot_civil_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	315122	315122		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m4_marco_norma_prog_csv	SIN-RAIZ	data_raw	cngmd2023/m4/marco_norma_prog_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1887135	1887135		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m4_rec_huma_csv	SIN-RAIZ	data_raw	cngmd2023/m4/rec_huma_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	4246684	4246684		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m4_rec_presup_csv	SIN-RAIZ	data_raw	cngmd2023/m4/rec_presup_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1509693	1509693		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m5_infraestructura_csv	SIN-RAIZ	data_raw	cngmd2023/m5/infraestructura_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	3216376	3216376		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m5_proba_pers_infrac_falle_csv	SIN-RAIZ	data_raw	cngmd2023/m5/proba_pers_infrac_falle_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1124918	1124918		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m5_proced_admon_deter_csv	SIN-RAIZ	data_raw	cngmd2023/m5/proced_admon_deter_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	4373523	4373523		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m5_proced_admon_present_csv	SIN-RAIZ	data_raw	cngmd2023/m5/proced_admon_present_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	6172000	6172000		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m5_rec_huma_csv	SIN-RAIZ	data_raw	cngmd2023/m5/rec_huma_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	4327424	4327424		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m5_sitoper_ejerfun_imple_modhom_justciv_csv	SIN-RAIZ	data_raw	cngmd2023/m5/sitoper_ejerfun_imple_modhom_justciv_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	779367	779367		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m6_administracion_csv	SIN-RAIZ	data_raw	cngmd2023/m6/administracion_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	378747	378747		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m6_aguas_residuales_sin_tratamiento_csv	SIN-RAIZ	data_raw	cngmd2023/m6/aguas_residuales_sin_tratamiento_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	128494	128494		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m6_capta_agua_otros_recursos_hidricos_csv	SIN-RAIZ	data_raw	cngmd2023/m6/capta_agua_otros_recursos_hidricos_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	60471	60471		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m6_captacion_agua_abastecimiento_pub_csv	SIN-RAIZ	data_raw	cngmd2023/m6/captacion_agua_abastecimiento_pub_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	445281	445281		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m6_difusion_informacion_servicio_agua_csv	SIN-RAIZ	data_raw	cngmd2023/m6/difusion_informacion_servicio_agua_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	84098	84098		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m6_drenaje_y_alcantarillado_csv	SIN-RAIZ	data_raw	cngmd2023/m6/drenaje_y_alcantarillado_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	157843	157843		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m6_plantas_potabilizacion_csv	SIN-RAIZ	data_raw	cngmd2023/m6/plantas_potabilizacion_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	122073	122073		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m6_programas_servicio_agua_csv	SIN-RAIZ	data_raw	cngmd2023/m6/programas_servicio_agua_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	91984	91984		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m6_servicio_agua_red_publica_csv	SIN-RAIZ	data_raw	cngmd2023/m6/servicio_agua_red_publica_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	370900	370900		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m6_tratamiento_aguas_residuales_csv	SIN-RAIZ	data_raw	cngmd2023/m6/tratamiento_aguas_residuales_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	250577	250577		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m7_disp_final_rsu_csv	SIN-RAIZ	data_raw	cngmd2023/m7/disp_final_rsu_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	380290	380290		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m7_est_gen_comp_rsu_csv	SIN-RAIZ	data_raw	cngmd2023/m7/est_gen_comp_rsu_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	79935	79935		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m7_part_ciud_rsu_csv	SIN-RAIZ	data_raw	cngmd2023/m7/part_ciud_rsu_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	59113	59113		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m7_prog_gest_int_rsu_csv	SIN-RAIZ	data_raw	cngmd2023/m7/prog_gest_int_rsu_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	132656	132656		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m7_rec_rsu_csv	SIN-RAIZ	data_raw	cngmd2023/m7/rec_rsu_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	581400	581400		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cngmd2023_m7_trat_rsu_csv	SIN-RAIZ	data_raw	cngmd2023/m7/trat_rsu_cngmd2023_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	110847	110847		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
ine_mge_2016_edomex_acuerdo_pdf	SIN-RAIZ	data_raw	ine_marco_geografico_electoral/CRFE_22032016_1aSO_P07_1_1.pdf	COINCIDE	ESTÁ-Y-COINCIDE	107351	107351		SI		no declarada por la fuente (documento público del Consejo General del INE en su 
ine_mge_2016_edomex_seccion_municipio_xlsx	SIN-RAIZ	data_raw	ine_marco_geografico_electoral/CRFE_22032016_1aSO_P07_1_3.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	208004	208004		SI		no declarada por la fuente (documento público del Consejo General del INE en su 
ine_mge_2016_edomex_municipios_xlsx	SIN-RAIZ	data_raw	ine_marco_geografico_electoral/CRFE_22032016_1aSO_P07_1_4.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	33730	33730		SI		no declarada por la fuente (documento público del Consejo General del INE en su 
ine_mge_2016_coahuila_acuerdo_pdf	SIN-RAIZ	data_raw	ine_marco_geografico_electoral/CRFE_17052016_5aSE_P07_1.pdf	COINCIDE	ESTÁ-Y-COINCIDE	81704	81704		SI		no declarada por la fuente (documento público del Consejo General del INE en su 
ine_mge_2016_ocho_entidades_catalogos_7z	SIN-RAIZ	data_raw	ine_marco_geografico_electoral/CRFE_17052016_5aSE_P07_2.zip	COINCIDE	ESTÁ-Y-COINCIDE	434907	434907		SI		no declarada por la fuente (documento público del Consejo General del INE en su 
iec_coahuila_2023_gubernatura_x_municipio_xlsx	SIN-RAIZ	data_raw	electoral_local_2023_2024/iec_coahuila_2023/Gubernatura2023_X_Municipio.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	167120	167120		SI		Resultados electorales oficiales publicados por el Instituto Electoral de Coahui
iec_coahuila_2023_gubernatura_x_casilla_xlsx	SIN-RAIZ	data_raw	electoral_local_2023_2024/iec_coahuila_2023/Gubernatura2023_X_Casilla.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	527679	527679		SI		Resultados electorales oficiales publicados por el Instituto Electoral de Coahui
iec_coahuila_2023_diputaciones_x_distrito_xlsx	SIN-RAIZ	data_raw	electoral_local_2023_2024/iec_coahuila_2023/Diputacione2023_X_Distrito.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	182152	182152		SI		Resultados electorales oficiales publicados por el Instituto Electoral de Coahui
