procedencia_id	relacion_id	necesidad_id	fuente_canonica_normalizada	objeto_evidencia_id_canonico	procedencia_necesidad_id	procedencia_fuente	procedencia_objeto_evidencia_id	accion_normalizacion	clasificacion_relacion	tipo_evidencia	evidencia_ref	evidencia_localizador	variable_reactivo_tabla	texto_evidencia	unidad_observacion	periodo	universo_muestra	codificacion	parte_necesidad_cubierta	parte_necesidad_no_cubierta	uso_potencial_modelo	transformacion_requerida	incertidumbre	siguiente_accion	objeto_modelo_origen	objeto_modelo_origen_ref
PROV-8a094390161195cc3c35001b	REL-a4ec592ca64ce8855faf4f55	N15	IMPACT_EVALUATION_OF_MOBILE_PEDAGOGICAL_TUTORS_2016	OE-55dcc1b7c4746f01de795289	N15	IMPACT_EVALUATION_OF_MOBILE_PEDAGOGICAL_TUTORS_2016	OE-55dcc1b7c4746f01de795289	SIN_CAMBIO	NEGATIVA	EVIDENCIA_ACEPTADA_PREVIA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L20	NO_DETERMINADO	NO_DETERMINADO	MAPEADO-NO-SATISFACE	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Escala/diseño/universo:	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO
PROV-bb06ea07aaedc107a9020e24	REL-a63dce9852d52046595e28f0	N12	ENFIH	OE-feb025d87b3cf3747adeb5d3	N12	ENFIH	OE-feb025d87b3cf3747adeb5d3	SIN_CAMBIO	CANDIDATA	INSTRUMENTO_LOCAL_PARCIAL	MAIN:data/abrir4-variables-2026-08-08.tsv	L9-L14	NO_DETERMINADO	La apertura local de ENFIH documenta variables financieras concretas y búsquedas de constructos, pero no demuestra para esta clave el par constructo–desenlace exigido.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Apoyo familiar no circular, coobservado con conducta de seguro/afrontamiento ante ausencia estatal.	Identificación verificable y coobservación del constructo con el desenlace específico.	CANDIDATO; no parametrizable hasta completar el mapeo.	Mapeo de variables, codificación y llave de unión; estimación solo después de validar unidad y periodo.	ALTA: evidencia local parcial o meramente indexada.	Abrir el diccionario ENFIH y construir una tabla variable×constructo×desenlace para esta necesidad; verificar coobservación por llave de persona.	NO_DETERMINADO	NO_DETERMINADO
PROV-f7d781a038ea99858523d891	REL-a65a1433cd0298e7256aefae	N13	ENBIARE	OE-39d2eb9994c3ef05c686095e	N13	ENBIARE	OE-39d2eb9994c3ef05c686095e	SIN_CAMBIO	NEGATIVA	EVIDENCIA_ACEPTADA_PREVIA	MAIN:data/abrir4-variables-2026-08-08.tsv:L27	NO_DETERMINADO	NO_DETERMINADO	—	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Escala/diseño/universo: —; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); obligacion = 0; termino complementario 'deber' (anadido tras el hallazgo en ENASIC) = 0 en las 2326 lineas. PB2_1/PB2_2 miden expectativa de RECIBIR apoyo, no obligacion propia de DAR apoyo -- direccion de constructo distinta, no se reclasifica aqui, 2026-08-08	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO
PROV-7fe39ee762b5496eac5734d4	REL-a750d90d3d9e1e19938fa8c4	N12	ENBIARE	OE-7f44fa3fa8c7613438913dd6	N12	ENBIARE2021	OE-7f44fa3fa8c7613438913dd6	CONSERVAR_EVIDENCIA_DISTINTA	CANDIDATA	APERTURA_SIN_PAR_COMPLETO	MAIN:forense/matriz-impacto-universal-2026-08-06.md	L81-L86	NO_DETERMINADO	La matriz local registra orientación futura y redes en ENBIARE, pero advierte que no sustituyen automáticamente el diseño ni prueban el desenlace coobservado de esta relación.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Apoyo familiar no circular, coobservado con conducta de seguro/afrontamiento ante ausencia estatal.	Identificación verificable y coobservación del constructo con el desenlace específico.	CANDIDATO; no parametrizable hasta completar el mapeo.	Mapeo de variables, codificación y llave de unión; estimación solo después de validar unidad y periodo.	ALTA: evidencia local parcial o meramente indexada.	Abrir cuestionario/diccionario ENBIARE y localizar texto, codificación y llave del reactivo junto con el desenlace requerido.	NO_DETERMINADO	NO_DETERMINADO
PROV-7ff96c8994083e08959eaf7e	REL-a7bbff3f7ae4500cbb77c0ed	N29	REGISTRO_OPERATIVO_DE_TANDAS_DIGITALES	OE-d09b04fba73e3046707be3e5	N29	REGISTRO_OPERATIVO_DE_TANDAS_DIGITALES	OE-d09b04fba73e3046707be3e5	SIN_CAMBIO	NO_ACCESIBLE	EVIDENCIA_ACEPTADA_PREVIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L28	NO_DETERMINADO	NO_DETERMINADO	NO-ACCESIBLE	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Escala/diseño/universo:	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO
PROV-3357fac3755ec5b9f046e217	REL-a8d0e6223c2d79b63a90b4f5	N27	RELLABORALESPRUEBA	OE-8ca059261693f4c587a99e97	N27	RELLABORALESPRUEBA	OE-8ca059261693f4c587a99e97	SIN_CAMBIO	CANDIDATA	IDENTIDAD_NO_RESUELTA	MAIN:canon/gobernanza-v1_15.md	agravio	NO_DETERMINADO	Solo demanda conceptual; payload no identificado.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Demanda	Fuente real y datos	NO_APLICA	NO_DETERMINADO	Alta	Resolver si es dataset o artefacto.	NO_DETERMINADO	NO_DETERMINADO
PROV-dd7ac88f6fc94aea308a2caf	REL-aaf9d3c2e0d9b3d294df4840	N19	FINANZAS	OE-3def9164ef114d267e5fb6ac	N19	FINANZAS	OE-3def9164ef114d267e5fb6ac	SIN_CAMBIO	CANDIDATA	INDICE_O_DOCUMENTACION_INSUFICIENTE	MAIN:canon/glosario-v5_6.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/forense/Apuestas_Conductuales_sobre_el_Consumidor_Mexicano__Validación_Forense_de_Supuestos_contra_Desenlaces_Reales.md;MAIN:corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	Tasas por institución/segmento de adopción y rechazo sin historial.	NO_DETERMINADO	Tasas por institución/segmento de adopción y rechazo sin historial.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Existencia o pertinencia temática preliminar de la fuente.	La referencia formula una necesidad o hipótesis financiera, pero no identifica un instrumento/payload único ni una variable verificable.	NO_DETERMINADO hasta abrir evidencia concreta.	Mapeo explícito de variables y llave de análisis.	La referencia formula una necesidad o hipótesis financiera, pero no identifica un instrumento/payload único ni una variable verificable.	Resolver la etiqueta FINANZAS a una fuente canónica concreta ya reunida y abrir su instrumento contra el par requerido.	NO_DETERMINADO	NO_DETERMINADO
PROV-2af2d7e27e0fd00c544db346	REL-abd2650bcf443274eb467a60	N23	MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010	OE-a14e96d801084c74dc601f6f	N23	MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010	OE-a14e96d801084c74dc601f6f	SIN_CAMBIO	CANDIDATA	FICHA_LOCAL_NO_CONCLUYENTE	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	N23|MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010|OE-a14e96d801084c74dc601f6f	NO_DETERMINADO	SATISFACE-UMBRAL-DOCUMENTAL	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	La fuente o dominio temático está identificado en el universo reunido.	La documentación registra 293 filas y una llave panel candidata, pero no verifica continuidad, comparabilidad ni las variables específicas de la necesidad.	NO_DETERMINADO hasta verificar la evidencia concreta.	NO_APLICA antes de verificar instrumento y variables.	No se extrapola de la fuente a otras necesidades ni de una ficha temática a evidencia explícita.	Abrir diccionario y archivo panel; comprobar dos observaciones por idPANEL2006 y mapear predictor y desenlace requeridos.	NO_DETERMINADO	NO_DETERMINADO
PROV-80e3c83fa1267c8a4cfa58bc	REL-b034b04e9ba040bd02e39b8b	N14	ISSP	OE-40750227480ea9c75b5c20c8	N14	ISSP	OE-40750227480ea9c75b5c20c8	SIN_CAMBIO	CANDIDATA	MAPA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	ISSP	NO_DETERMINADO	Fuente sin variables abiertas.	persona	2017	México	NO_DETERMINADO	Redes plausibles	Confianza y dificultad financiera conjunta	NO_APLICA	NO_DETERMINADO	Alta	Abrir codebook.	NO_DETERMINADO	NO_DETERMINADO
PROV-2756133989ddabe461c314f5	REL-b7e6ba3254af6cb2169d934e	N22	SE	OE-ba89df5b01f12044531c3a48	N22	SE	OE-ba89df5b01f12044531c3a48	SIN_CAMBIO	NEGATIVA	APERTURA_LOCAL_DELIMITADA	MAIN:forense/notas/2026-08-08-verif3.md:L250	Cero variables de frecuencia conductual	Cero variables de frecuencia conductual	Se abrió el reporte ECCO completo: no contiene tasa conductual de disenso/reporte de errores, canal pareado ni tipología organizacional requerida.	NO_DETERMINADO	NO_DETERMINADO	Documento/archivo completo citado	NO_APLICA	Se verificó el contenido y alcance del universo local citado.	No cubre el componente específico de la necesidad.	Evita usar esta fuente como parámetro para esta relación; conserva el límite de medición.	NO_APLICA	Ausencia delimitada al documento/archivo descrito; no afirma inexistencia en otras fuentes o versiones.	Conservar como negativa fuente-específica; reabrir solo ante un payload distinto que contenga la variable faltante.	NO_DETERMINADO	NO_DETERMINADO
PROV-fa862ffd9746ed7921e0b9ce	REL-b8a1bd303f0aac03e3b1bdd7	N4	ENSAFI	OE-3771d1da25d6fb0ba805f95c	N4	ENSAFI	OE-3771d1da25d6fb0ba805f95c	SIN_CAMBIO	CANDIDATA	FICHA_LOCAL_NO_CONCLUYENTE	MAIN:canon/estado-programa-v1_10.md	N4|ENSAFI|OE-3771d1da25d6fb0ba805f95c	NO_DETERMINADO	Reactivo actitudinal de aversión al riesgo con desenlace propio de G2.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	La fuente o dominio temático está identificado en el universo reunido.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	NO_DETERMINADO hasta verificar la evidencia concreta.	NO_APLICA antes de verificar instrumento y variables.	No se extrapola de la fuente a otras necesidades ni de una ficha temática a evidencia explícita.	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.	NO_DETERMINADO	NO_DETERMINADO
PROV-a811f5bbf3497d8b9468321f	REL-ba510588463c8ab0539acf46	N6	ENFIH	OE-b03c67f3df56bb086aa5493e	N6	ENFIH2019_FD_XLSX	OE-b03c67f3df56bb086aa5493e	CONSERVAR_EVIDENCIA_DISTINTA	NEGATIVA	EVIDENCIA_ACEPTADA_PREVIA	MAIN:data/abrir4-variables-2026-08-08.tsv:L10	NO_DETERMINADO	NO_DETERMINADO	Reactivo de aversión al riesgo coobservado con conducta de ahorro ante volatilidad.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica. | La apertura explícita demuestra un defecto de categoría para esta relación concreta: producto de seguro no equivale a aversión al riesgo. | Reserva: La fuente puede contener otras relaciones, pero esta evidencia no satisface N6.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO
PROV-12dc272801aa331a5e478368	REL-bb570a7a7c72c881de31f75d	N25	DOES_CORRUPTION_INFORMATION_INSPIRE_THE_FIGHT_OR_QUASH_THE_HOPE	OE-c0e6f88263d23f3aa80725aa	N25	DOES_CORRUPTION_INFORMATION_INSPIRE_THE_FIGHT_OR_QUASH_THE_HOPE	OE-c0e6f88263d23f3aa80725aa	SIN_CAMBIO	CANDIDATA	DOCUMENTO_INDEXADO_SIN_MAPEO	MAIN:data/mapa-ext-academico-2026-08-06.tsv	L2	NO_DETERMINADO	El estudio está clasificado a umbral documental, pero la fila local no aporta variable o estimando adjudicable para esta clave.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	SATISFACE-UMBRAL-DOCUMENTAL	Identificación verificable y coobservación del constructo con el desenlace específico.	CANDIDATO; no parametrizable hasta completar el mapeo.	Mapeo de variables, codificación y llave de unión; estimación solo después de validar unidad y periodo.	ALTA: evidencia local parcial o meramente indexada.	Abrir instrumento y tablas del estudio; localizar tratamiento informativo, outcome y estimando pertinente.	NO_DETERMINADO	NO_DETERMINADO
PROV-1879dcb255b2a7dbd8b416e3	REL-bd82e13d9685752cad01ec8d	N10	ENASIC	OE-1c70ead5028c06104fac398b	N10	ENASIC	OE-1c70ead5028c06104fac398b	SIN_CAMBIO	NEGATIVA	EVIDENCIA_ACEPTADA_PREVIA	MAIN:data/abrir4-variables-2026-08-08.tsv:L18	NO_DETERMINADO	NO_DETERMINADO	—	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Escala/diseño/universo: —; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 1427 variables; 'futuro' 1 coincidencia irrelevante (nombre de programa de gobierno 'Jovenes Construyendo el Futuro'); planear/planeacion/plazo = 0, 2026-08-08	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO
PROV-b8c138b83f5adcafc1f865b4	REL-be38af5d3d025cfda97775c1	N27	BASE_DEL_OBSERVATORIO_DE_CONFLICTOS_POR_EL_AGUA	OE-697db0914760551bdf2e9c70	N27	BASE_DEL_OBSERVATORIO_DE_CONFLICTOS_POR_EL_AGUA	OE-697db0914760551bdf2e9c70	SIN_CAMBIO	CANDIDATA	BASE_INDEXADA_SIN_MAPEO	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv	L25	NO_DETERMINADO	La base está registrada como candidata, sin esquema local abierto ni variables adjudicables para esta relación.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	CANDIDATA	Identificación verificable y coobservación del constructo con el desenlace específico.	CANDIDATO; no parametrizable hasta completar el mapeo.	Mapeo de variables, codificación y llave de unión; estimación solo después de validar unidad y periodo.	ALTA: evidencia local parcial o meramente indexada.	Abrir diccionario y mapear evento, actor, repertorio, resultado, geografía y periodo.	NO_DETERMINADO	NO_DETERMINADO
PROV-e4b2a23f8779ea94d791d17c	REL-bed47eed1ab33d6879a82e1e	N15	ESTUDIOS_DE_RECHAZOS_Y_CORPUS_PRAGMATICO_DE_FELIX_BRASDEFER	OE-cdf2629bb15a3bcdec46740a	N15	ESTUDIOS_DE_RECHAZOS_Y_CORPUS_PRAGMATICO_DE_FELIX_BRASDEFER	OE-cdf2629bb15a3bcdec46740a	SIN_CAMBIO	NEGATIVA	APERTURA_LOCAL_DELIMITADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L18	no en un microdato público normalizado	no en un microdato público normalizado	El estudio documenta estrategias de rechazo en muestra puntual, pero no un instrumento con diseño muestral publicado y desenlace G6 coobservable.	NO_DETERMINADO	NO_DETERMINADO	Documento/archivo completo citado	NO_APLICA	Se verificó el contenido y alcance del universo local citado.	No cubre el componente específico de la necesidad.	Evita usar esta fuente como parámetro para esta relación; conserva el límite de medición.	NO_APLICA	Ausencia delimitada al documento/archivo descrito; no afirma inexistencia en otras fuentes o versiones.	Conservar como negativa fuente-específica; reabrir solo ante un payload distinto que contenga la variable faltante.	NO_DETERMINADO	NO_DETERMINADO
PROV-e67ffa0fa29873681236e692	REL-c065ff3c4b02af2b359a6a40	N14	ENSAFI	OE-c3483fc22a961f82b3e8dc07	N14	ENSAFI	OE-c3483fc22a961f82b3e8dc07	SIN_CAMBIO	CANDIDATA	FICHA_LOCAL_NO_CONCLUYENTE	MAIN:canon/glosario-v5_6.md	N14|ENSAFI|OE-c3483fc22a961f82b3e8dc07	NO_DETERMINADO	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	La fuente o dominio temático está identificado en el universo reunido.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	NO_DETERMINADO hasta verificar la evidencia concreta.	NO_APLICA antes de verificar instrumento y variables.	No se extrapola de la fuente a otras necesidades ni de una ficha temática a evidencia explícita.	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.	NO_DETERMINADO	NO_DETERMINADO
PROV-feb45673b517f4e2cc223e20	REL-c0ffdbcc616f342880df820a	N26	CSES	OE-b68e43b5cbf141f527a529c9	N26	CSES	OE-b68e43b5cbf141f527a529c9	SIN_CAMBIO	CANDIDATA	INDICE_O_DOCUMENTACION_INSUFICIENTE	MAIN:data/mapa-ext-general-2026-08-06.tsv:L7	APERTURA_INDETERMINADA	NO_DETERMINADO	Solo existe ficha/indexación; no se abrió evidencia concreta suficiente en esta ronda.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Existencia o pertinencia temática preliminar de la fuente.	Solo hay documentación de diseño/contenido electoral; falta codebook México y la variable exacta exigida por la necesidad.	NO_DETERMINADO hasta abrir evidencia concreta.	Mapeo explícito de variables y llave de análisis.	Solo hay documentación de diseño/contenido electoral; falta codebook México y la variable exacta exigida por la necesidad.	Abrir codebook y cuestionario México 2018 y documentar variable, codificación y granularidad; cerrar si no aparece el diseño requerido.	NO_DETERMINADO	NO_DETERMINADO
PROV-37ec15a463a44b8b3b54477f	REL-c311e7433e03f19c1505b6cf	N31	ESTUDIOS_DE_RECHAZOS_Y_CORPUS_PRAGMATICO_DE_FELIX_BRASDEFER	OE-04360854956741a50504a5b4	N31	ESTUDIOS_DE_RECHAZOS_Y_CORPUS_PRAGMATICO_DE_FELIX_BRASDEFER	OE-04360854956741a50504a5b4	SIN_CAMBIO	NEGATIVA	APERTURA_LOCAL_DELIMITADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L18	20 hablantes mexicanos varones universitarios	20 hablantes mexicanos varones universitarios	La evidencia ancla es una muestra universitaria/local; N31 exige replicación fuera de esa muestra y el corpus abierto no aporta el pareo superior/inferior requerido.	NO_DETERMINADO	NO_DETERMINADO	Documento/archivo completo citado	NO_APLICA	Se verificó el contenido y alcance del universo local citado.	No cubre el componente específico de la necesidad.	Evita usar esta fuente como parámetro para esta relación; conserva el límite de medición.	NO_APLICA	Ausencia delimitada al documento/archivo descrito; no afirma inexistencia en otras fuentes o versiones.	Conservar como negativa fuente-específica; reabrir solo ante un payload distinto que contenga la variable faltante.	NO_DETERMINADO	NO_DETERMINADO
PROV-f3849cc877364dbff42fac3d	REL-c3e1306bb304b019d0a94e4b	N14	01-	OE-138ce4f6be7cb2ddb42c982a	N14	01-	OE-138ce4f6be7cb2ddb42c982a	SIN_CAMBIO	CANDIDATA	INDICE_O_DOCUMENTACION_INSUFICIENTE	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	NO_DETERMINADO	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Existencia o pertinencia temática preliminar de la fuente.	La etiqueta/fuente no aporta en esta fila un payload e instrumento concreto con las variables requeridas.	NO_DETERMINADO hasta abrir evidencia concreta.	Mapeo explícito de variables y llave de análisis.	La etiqueta/fuente no aporta en esta fila un payload e instrumento concreto con las variables requeridas.	Resolver a un payload canónico local y abrir tabla/diccionario con unidad, periodo y variables de exposición y desenlace.	NO_DETERMINADO	NO_DETERMINADO
PROV-fe5f399e8d3b98f1f45a538f	REL-c59edf3fce0cc17066bed9ee	N25	COMPARATIVE_STUDY_OF_ELECTORAL_SYSTEMS_MEXICO_2018	OE-6a75b1a2239a134c0f76a622	N25	COMPARATIVE_STUDY_OF_ELECTORAL_SYSTEMS_MEXICO_2018	OE-6a75b1a2239a134c0f76a622	SIN_CAMBIO	CANDIDATA	INDICE_O_DOCUMENTACION_INSUFICIENTE	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L10	INDEXADO-NO-DESCARGADO	NO_DETERMINADO	INDEXADO-NO-DESCARGADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Existencia o pertinencia temática preliminar de la fuente.	Solo hay documentación de diseño/contenido electoral; falta codebook México y la variable exacta exigida por la necesidad.	NO_DETERMINADO hasta abrir evidencia concreta.	Mapeo explícito de variables y llave de análisis.	Solo hay documentación de diseño/contenido electoral; falta codebook México y la variable exacta exigida por la necesidad.	Abrir codebook y cuestionario México 2018 y documentar variable, codificación y granularidad; cerrar si no aparece el diseño requerido.	NO_DETERMINADO	NO_DETERMINADO
PROV-91ffaa154aa5d49ede243d31	REL-c681799397de5614b7854a39	N10	ENSAFI	OE-89a3ea1f1f57946d79377e63	N10	ENSAFI2023_BD_CSV_ZIP	OE-89a3ea1f1f57946d79377e63	CONSERVAR_EVIDENCIA_DISTINTA	NEGATIVA	VARIABLE_ABIERTA	MAIN:data/abrir4-variables-2026-08-08.tsv:L4	ORIEN_FUT	ORIEN_FUT	Columna derivada binaria sin texto; no hay batería de victimización/justicia.	persona	2023	20448 filas TMODULO	{1,2}, sentido desconocido	Orientación futura nominal	Desenlace G4 coobservado	No usar para N10	Texto faltante	Alta	Conservar negativa.	NO_DETERMINADO	NO_DETERMINADO
PROV-dc4eb00f985a3bc528805b5e	REL-c6870668d94d02dded8c4126	N31	CCPV	OE-e3e2c41b1f94b885919e010d	N31	CCPV	OE-e3e2c41b1f94b885919e010d	SIN_CAMBIO	CANDIDATA	FUENTE_SIN_APERTURA_ESPECIFICA	MAIN:forense/hitoE-campana-medicion-v2_0.md	L274	NO_DETERMINADO	La evidencia local general no identifica diseño, reactivo o muestra de CCPV que permita probar replicación fuera de Tlaxcala.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Replicación fuera de muestra universitaria del hallazgo de Tlaxcala.	Identificación verificable y coobservación del constructo con el desenlace específico.	CANDIDATO; no parametrizable hasta completar el mapeo.	Mapeo de variables, codificación y llave de unión; estimación solo después de validar unidad y periodo.	ALTA: evidencia local parcial o meramente indexada.	Abrir instrumento, ficha muestral y resultados CCPV; verificar cobertura geográfica y réplica del estimando original.	NO_DETERMINADO	NO_DETERMINADO
